Rupture,Country,Event,strike,dip,longitude,latitude,depth,rake,mag,geometry,Reference
../Costa_Rica/DRAFT_20120905_M7.6_Nicoya/Rupture/earthquake_rupture_model_USGS.xml,Costa_Rica,DRAFT_20120905_M7.6_Nicoya,,,-85.315,10.085,35.0,93.0,7.6,"POLYGON((-85.23 9.86 28.0,-85.24705147701793 9.868830417961723 28.0,-85.26410386837877 9.877659978996588 28.0,-85.2811571748772 9.886488682276502 28.0,-85.29821139730778 9.89531652697328 28.0,-85.31526653646492 9.90414351225865 28.0,-85.33232259314285 9.912969637304245 28.0,-85.3493795681356 9.921794901281615 28.0,-85.36643746223713 9.93061930336221 28.0,-85.38349627624113 9.9394428427174 28.0,-85.40055601094123 9.948265518518461 28.0,-85.4176166671308 9.957087329936575 28.0,-85.43467824560311 9.965908276142839 28.0,-85.45174074715126 9.97472835630826 28.0,-85.46880417256816 9.983547569603745 28.0,-85.48586852264658 9.992365915200125 28.0,-85.50293379817911 10.001183392268128 28.0,-85.51999999995817 10.0099999999784 28.0,-85.51154209021627 10.021539751186577 29.0769230756221,-85.50308357839906 10.033079288425109 30.153846151244203,-85.49462446376717 10.044618611427248 31.230769226866308,-85.48616474558104 10.056157719926185 32.307692302488405,-85.47770442310099 10.067696613655034 33.38461537811051,-85.46924349558718 10.079235292346851 34.461538453732615,-85.46078196229963 10.09077375573462 35.53846152935471,-85.4523198224982 10.102312003551253 36.61538460497682,-85.44385707544258 10.113850035529591 37.692307680598915,-85.43539372039233 10.125387851402424 38.76923075622102,-85.4269297566069 10.136925450902451 39.846153831843125,-85.4184651833455 10.14846283376232 40.92307690746522,-85.40999999986728 10.159999999714602 41.99999998308733,-85.39352409988679 10.15353596591326 42.000000017959096,-85.3770488662711 10.147071109251716 41.99999998249925,-85.36057429784425 10.140605431410567 41.99999997907914,-85.34410039449986 10.134138932581617 41.9999999732618,-85.3276271553965 10.127671614034439 42.00000002590272,-85.3111545814117 10.121203474446808 41.99999997324963,-85.29468267090105 10.114734516305738 41.99999998120078,-85.27821142382493 10.108264739682683 42.000000006067424,-85.26174084001482 10.101794144817902 42.00000002037471,-85.24527091913899 10.095322732197095 42.00000001794056,-85.22880166067594 10.088850502622087 42.00000001808188,-85.21233306427942 10.082377456609654 42.00000001670478,-85.19586512974209 10.07590359442735 41.99999999060676,-85.17939785621368 10.06942891747496 42.000000004435044,-85.16293124370658 10.062953425636369 42.000000005009205,-85.14646529193016 10.056477119307708 41.999999980038766,-85.12999999993521 10.050000000123035 42.000000009066255,-85.13769645238987 10.035385673649193 40.92307693144578,-85.14539221006929 10.020771169792328 39.8461538538253,-85.15308727406033 10.006156488832087 38.769230776204815,-85.1607816454496 9.991541631048023 37.69230769858433,-85.16847532532336 9.976926596719597 36.61538462096385,-85.17616831476755 9.96231138612618 35.538461543343374,-85.18386061486778 9.947695999547044 34.46153846572289,-85.19155222670935 9.933080437261374 33.384615388102404,-85.19924315137723 9.918464699548263 32.307692310481926,-85.20693338995606 9.90384878668671 31.230769232861444,-85.21462294353019 9.889232698955619 30.153846155240963,-85.22231181318361 9.874616436633808 29.07692307762048,-85.23 9.86 28.0))",USGS
../Croatia/20200322_M5.1_Zagreb/Rupture/earthquake_rupture_model_EFEHR.xml,Croatia,20200322_M5.1_Zagreb,51.9822468993259,64.99679669105194,15.95,45.85,10.0,35.0,5.1,"POLYGON((15.93564 45.90262 7.87555,15.98861 45.93141 7.87555,16.00437 45.91737 12.12445,15.95141 45.88858 12.12445,15.93564 45.90262 7.87555))",EFEHR
../Croatia/20200322_M5.1_Zagreb/Rupture/earthquake_rupture_model_GCMT.xml,Croatia,20200322_M5.1_Zagreb,56.9712703753039,49.99823327667816,16.07,45.79,12.0,66.0,5.4,"POLYGON((16.03307 45.78712 10.46105,16.0888 45.81236 10.46105,16.10694 45.79287 13.53895,16.05121 45.76764 13.53895,16.03307 45.78712 10.46105))",GCMT
../Croatia/20200322_M5.1_Zagreb/Rupture/earthquake_rupture_model_GEOFON.xml,Croatia,20200322_M5.1_Zagreb,73.97226780674191,39.99910545299363,15.99,45.88,10.0,86.0,5.3,"POLYGON((15.95702 45.88651 8.825,16.01301 45.89769 8.825,16.02297 45.87348 11.175,15.967 45.8623 11.175,15.95702 45.88651 8.825))",GEOFON
../Croatia/20200322_M5.1_Zagreb/Rupture/earthquake_rupture_model_Heraketal2021.xml,Croatia,20200322_M5.1_Zagreb,66.97243305775442,47.00110107493984,16.028,45.879,10.1,79.0,5.4,"POLYGON((15.99045 45.88128 8.63074,16.05173 45.89939 8.63074,16.06555 45.8767 11.56926,16.00429 45.8586 11.56926,15.99045 45.88128 8.63074))",Heraketal2021
../Croatia/20200322_M5.1_Zagreb/Rupture/earthquake_rupture_model_USGS.xml,Croatia,20200322_M5.1_Zagreb,73.97805224396586,51.00741626103179,15.9697,45.9072,10.0,84.0,5.1,"POLYGON((15.94486 45.91115 8.82382,15.98775 45.91971 8.82382,15.99453 45.90324 11.17618,15.95166 45.89469 11.17618,15.94486 45.91115 8.82382))",USGS
../Croatia/20201229_M6.3_Petrijna/Rupture/earthquake_rupture_model_EFEHR.xml,Croatia,20201229_M6.3_Petrijna,325.04900247882017,61.998230086177585,16.22,45.42,10.0,145.0,6.3,"POLYGON((16.32886 45.31663 5.89886,16.14507 45.50079 5.89886,16.19088 45.52333 14.10114,16.3746 45.33909 14.10114,16.32886 45.31663 5.89886))",EFEHR
../Croatia/20201229_M6.3_Petrijna/Rupture/earthquake_rupture_model_GCMT.xml,Croatia,20201229_M6.3_Petrijna,131.9206216701486,78.99973479650349,16.22,45.36,12.0,170.0,6.4,"POLYGON((16.10852 45.4411 7.44051,16.34635 45.29062 7.44051,16.33116 45.27879 16.55949,16.09334 45.42924 16.55949,16.10852 45.4411 7.44051))",GCMT
../Croatia/20201229_M6.3_Petrijna/Rupture/earthquake_rupture_model_GEOFON.xml,Croatia,20201229_M6.3_Petrijna,129.91577080801073,82.00012481409733,16.21,45.48,10.0,177.0,6.4,"POLYGON((16.09233 45.55666 5.40037,16.33801 45.41211 5.40037,16.32735 45.40322 14.59963,16.08168 45.54774 14.59963,16.09233 45.55666 5.40037))",GEOFON
../Croatia/20201229_M6.3_Petrijna/Rupture/earthquake_rupture_model_INGV.xml,Croatia,20201229_M6.3_Petrijna,127.92279127738516,89.00068284384868,16.202,45.403,9.1,-179.0,6.3,"POLYGON((16.09309 45.4635 4.73581,16.31188 45.34348 4.73581,16.31068 45.3424 13.46419,16.09189 45.46242 13.46419,16.09309 45.4635 4.73581))",INGV
../Croatia/20201229_M6.3_Petrijna/Rupture/earthquake_rupture_model_USGS.xml,Croatia,20201229_M6.3_Petrijna,130.7671488569731,83.32664596177402,16.2573,45.4244,10.0,179.0,6.3,"POLYGON((16.1826 45.4543 1.6049,16.2785 45.3962 1.6049,16.2737 45.3923 6.574,16.1778 45.4503 6.574,16.1826 45.4543 1.6049))",USGS
../Cyprus/19961009_M6.8_Cyprus/Rupture/earthquake_rupture_model_EFEHR.xml,Cyprus,19961009_M6.8_Cyprus,39.89950471721522,63.99900787079945,32.12,34.49,32.0,162.0,6.8,"POLYGON((31.94326 34.35251 26.64659,32.25365 34.65748 26.64659,32.29732 34.62723 37.35341,31.98689 34.32238 37.35341,31.94326 34.35251 26.64659))",EFEHR
../Cyprus/19961009_M6.8_Cyprus/Rupture/earthquake_rupture_model_GCMT.xml,Cyprus,19961009_M6.8_Cyprus,47.89358750583472,77.00139862383469,32.09,34.5,23.0,170.0,6.8,"POLYGON((31.90104 34.37564 17.19645,32.25997 34.642 17.19645,32.27952 34.62407 28.80355,31.92061 34.35776 28.80355,31.90104 34.37564 17.19645))",GCMT
../Cyprus/19961009_M6.8_Cyprus/Rupture/earthquake_rupture_model_USGS.xml,Cyprus,19961009_M6.8_Cyprus,46.89090367089284,67.99493226396905,32.126,34.556,33.0,160.0,6.8,"POLYGON((31.93293 34.4348 27.4775,32.2864 34.7063 27.4775,32.31963 34.6769 38.5225,31.96618 34.40549 38.5225,31.93293 34.4348 27.4775))",USGS
../Ecuador/20160416_M7.8_Pedernales/Rupture/earthquake_rupture_model_GCMT.xml,Ecuador,20160416_M7.8_Pedernales,170.9996004024432,73.00050963178582,-80.25,-0.12,22.3,78.0,7.8,"POLYGON((-80.28909 0.45226 3.78318,-80.11033 -0.67633 3.78318,-80.21091 -0.69226 40.81682,-80.38966 0.43633 40.81682,-80.28909 0.45226 3.78318))",GCMT
../Ecuador/20160416_M7.8_Pedernales/Rupture/earthquake_rupture_model_GFZ.xml,Ecuador,20160416_M7.8_Pedernales,197.0018307090103,70.00013278413414,-79.87,0.42,32.0,94.0,7.7,"POLYGON((-79.672 0.88221 15.44398,-79.96433 -0.0739 15.44398,-80.06798 -0.04222 48.55602,-79.77566 0.9139 48.55602,-79.672 0.88221 15.44398))",GFZ
../Ecuador/20160416_M7.8_Pedernales/Rupture/earthquake_rupture_model_IPGP.xml,Ecuador,20160416_M7.8_Pedernales,172.99933051483572,72.00031454706456,-79.972,0.348,25.0,76.0,7.8,"POLYGON((-79.98822 0.92163 6.5848,-79.84896 -0.21251 6.5848,-79.95578 -0.22563 43.4152,-80.09505 0.90851 43.4152,-79.98822 0.92163 6.5848))",IPGP
../Ecuador/20160416_M7.8_Pedernales/Rupture/earthquake_rupture_model_JMA.xml,Ecuador,20160416_M7.8_Pedernales,180.00050145744652,73.00107438379723,-79.51,0.64,28.0,83.0,7.8,"POLYGON((-79.45908 1.21133 9.48318,-79.45909 0.06867 9.48318,-79.56091 0.06867 46.51682,-79.56092 1.21133 46.51682,-79.45908 1.21133 9.48318))",JMA
../Ecuador/20160416_M7.8_Pedernales/Rupture/earthquake_rupture_model_SCARDEC.xml,Ecuador,20160416_M7.8_Pedernales,173.9996025884983,71.00153590697676,-79.922,0.382,18.0,79.0,7.8,"POLYGON((-79.92629 0.95602 0.0,-79.80685 -0.18037 0.0,-79.91961 -0.19222 36.61593,-80.03906 0.94417 36.61593,-79.92629 0.95602 0.0))",SCARDEC
../Ecuador/20160416_M7.8_Pedernales/Rupture/earthquake_rupture_model_USGS.xml,Ecuador,20160416_M7.8_Pedernales,183.00058313128727,74.99968338051112,-79.922,0.382,20.6,84.0,7.8,"POLYGON((-79.84708 0.95019 1.89689,-79.90689 -0.1909 1.89689,-79.99691 -0.18619 39.30311,-79.93711 0.9549 39.30311,-79.84708 0.95019 1.89689))",USGS
../Ecuador/DRAFT_20230318_M6.8_Guayas/Rupture/earthquake_rupture_model_IGEPN.xml,Ecuador,DRAFT_20230318_M6.8_Guayas,135.00511990693474,88.00391733645064,-79.881,-2.752,63.1,148.0,6.64,"POLYGON((-79.99191 -2.63881 57.71103,-79.76767 -2.86279 57.71103,-79.77007 -2.86518 68.48897,-79.9943 -2.6412 68.48897,-79.99191 -2.63881 57.71103))",IGEPN
../Ecuador/DRAFT_20230318_M6.8_Guayas/Rupture/earthquake_rupture_model_USGS.xml,Ecuador,DRAFT_20230318_M6.8_Guayas,130.00523186821783,86.00069089412736,-79.8436,-2.8367,65.8,131.0,6.8,"POLYGON((-79.95581 -2.73648 58.28531,-79.72529 -2.92967 58.28531,-79.73137 -2.93691 73.31469,-79.96189 -2.74372 73.31469,-79.95581 -2.73648 58.28531))",USGS
../Egypt/19921012_M5.9_Cairo/Rupture/earthquake_rupture_model_USGS.xml,Egypt,19921012_M5.9_Cairo,290.55088903483664,36.89666827692284,31.21818,29.76827,17.3816,-122.0,5.8,"POLYGON((31.27835 29.80755 12.7632,31.21327 29.8287 12.7632,31.158 29.729 22.0,31.22309 29.70784 22.0,31.27835 29.80755 12.7632))",USGS
../El_Salvador/20010113_M7.6_SanMiguel/Rupture/earthquake_rupture_model_GCMT.xml,El_Salvador,20010113_M7.6_SanMiguel,307.0633303985227,56.00068627349118,-89.13,12.97,56.0,-86.0,7.7,"POLYGON((-88.84219 12.64522 41.12201,-89.52995 13.15017 41.12201,-89.41856 13.29447 70.87799,-88.73063 12.78922 70.87799,-88.84219 12.64522 41.12201))",GCMT
../El_Salvador/20010113_M7.6_SanMiguel/Rupture/earthquake_rupture_model_SCARDEC.xml,El_Salvador,20010113_M7.6_SanMiguel,308.05611110885627,58.001035861928095,-88.66,13.05,45.0,-90.0,7.6,"POLYGON((-88.40762 12.75744 30.95924,-89.01264 13.21785 30.95924,-88.91297 13.34232 59.04076,-88.30783 12.88167 59.04076,-88.40762 12.75744 30.95924))",SCARDEC
../El_Salvador/20010113_M7.6_SanMiguel/Rupture/earthquake_rupture_model_USGS.xml,El_Salvador,20010113_M7.6_SanMiguel,300.0717701741254,55.00071718049795,-88.66,13.049,60.0,-90.0,7.7,"POLYGON((-88.33483 12.75881 45.29942,-89.08079 13.17831 45.29942,-88.98593 13.33879 74.70058,-88.23965 12.91901 74.70058,-88.33483 12.75881 45.29942))",USGS
../El_Salvador/20010213_M6.6_SanSalvador/Rupture/earthquake_rupture_model_Canora_et_al_2001.xml,El_Salvador,20010213_M6.6_SanSalvador,85.9635320836245,75.00301585635857,-88.94,13.67,14.0,179.0,6.6,"POLYGON((-89.09445 13.67173 8.91941,-88.78729 13.6926 8.91941,-88.78555 13.66817 19.08059,-89.09268 13.64731 19.08059,-89.09445 13.67173 8.91941))",Canora et al 2001
../El_Salvador/20010213_M6.6_SanSalvador/Rupture/earthquake_rupture_model_GCMT.xml,El_Salvador,20010213_M6.6_SanSalvador,276.03169965713664,73.99974686361747,-88.97,13.98,15.0,175.0,6.5,"POLYGON((-88.83842 13.95422 10.24871,-89.10423 13.98133 10.24871,-89.1016 14.00571 19.75129,-88.83577 13.97859 19.75129,-88.83842 13.95422 10.24871))",GCMT
../El_Salvador/20010213_M6.6_SanSalvador/Rupture/earthquake_rupture_model_USGS.xml,El_Salvador,20010213_M6.6_SanSalvador,273.03690214314923,86.99655567482695,-88.938,13.671,10.0,175.0,6.6,"POLYGON((-88.78441 13.66065 4.7474,-89.09187 13.67631 4.7474,-89.09161 13.68125 15.2526,-88.78414 13.6656 15.2526,-88.78441 13.66065 4.7474))",USGS
../Greece/19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth/Rupture/earthquake_rupture_model_EFEHR.xml,Greece,19810224_M6.7_GulfofCorinth,290.08265732069026,37.99971996230948,22.529,38.094,10.0,-100.0,6.7,"POLYGON((22.66258 37.99515 5.06472,22.34588 38.08586 5.06472,22.39506 38.19269 14.93528,22.71216 38.10185 14.93528,22.66258 37.99515 5.06472))",EFEHR
../Greece/19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth/Rupture/earthquake_rupture_model_ESM.xml,Greece,19810224_M6.7_GulfofCorinth,286.07864463305975,36.99801292333882,22.84,38.1,5.0,-70.0,6.6,"POLYGON((22.96572 38.01627 0.54925,22.67696 38.08143 0.54925,22.71399 38.18359 9.45075,23.00312 38.11835 9.45075,22.96572 38.01627 0.54925))",ESM
../Greece/19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth/Rupture/earthquake_rupture_model_GCMT.xml,Greece,19810224_M6.7_GulfofCorinth,285.0786449003593,37.000521493581715,23.04,38.07,10.0,-64.0,6.6,"POLYGON((23.16751 37.98801 5.54925,22.87747 38.04919 5.54925,22.9122 38.15185 14.45075,23.20262 38.09058 14.45075,23.16751 37.98801 5.54925))",GCMT
../Greece/19810000_Sequence_GulfOfCorinth/19810224_M6.7_GulfofCorinth/Rupture/earthquake_rupture_model_USGS.xml,Greece,19810224_M6.7_GulfofCorinth,285.0885009404828,36.99888879837527,22.934,38.222,33.0,-64.0,6.7,"POLYGON((23.07802 38.13195 28.17571,22.75192 38.20059 28.17571,22.78963 38.31187 37.82429,23.11618 38.24313 37.82429,23.07802 38.13195 28.17571))",USGS
../Greece/19810000_Sequence_GulfOfCorinth/19810225_M6.4_GulfofCorinth/Rupture/earthquake_rupture_model_EFEHR.xml,Greece,19810225_M6.4_GulfofCorinth,290.057946926054,37.999628285145775,23.028,38.062,8.0,-100.0,6.4,"POLYGON((23.12065 37.98791 4.12464,22.89651 38.05214 4.12464,22.93516 38.13601 11.87536,23.15952 38.07171 11.87536,23.12065 37.98791 4.12464))",EFEHR
../Greece/19810000_Sequence_GulfOfCorinth/19810225_M6.4_GulfofCorinth/Rupture/earthquake_rupture_model_ESM.xml,Greece,19810225_M6.4_GulfofCorinth,246.06908093085565,60.00054733349475,23.1697,38.1078,30.0,-84.0,6.3,"POLYGON((23.28043 38.11795 24.97078,23.08605 38.04986 24.97078,23.059 38.09755 35.02922,23.25348 38.16568 35.02922,23.28043 38.11795 24.97078))",ESM
../Greece/19810000_Sequence_GulfOfCorinth/19810225_M6.4_GulfofCorinth/Rupture/earthquake_rupture_model_GCMT.xml,Greece,19810225_M6.4_GulfofCorinth,264.0695709378767,33.99989296899201,22.91,37.87,10.0,-51.0,6.3,"POLYGON((23.02117 37.83564 6.75263,22.81032 37.81815 6.75263,22.79873 37.90426 13.24737,23.00982 37.92177 13.24737,23.02117 37.83564 6.75263))",GCMT
../Greece/19810000_Sequence_GulfOfCorinth/19810225_M6.4_GulfofCorinth/Rupture/earthquake_rupture_model_USGS.xml,Greece,19810225_M6.4_GulfofCorinth,264.07335920311266,64.0029742324891,23.141,38.125,33.0,-51.0,6.4,"POLYGON((23.26304 38.11008 27.34243,23.02558 38.09044 27.34243,23.01891 38.1398 38.65757,23.25653 38.15944 38.65757,23.26304 38.11008 27.34243))",USGS
../Greece/19860913_M6.0_Kalamata/Rupture/earthquake_rupture_model_EFEHR.xml,Greece,19860913_M6.0_Kalamata,19.97102541076447,45.00235898193664,22.176,37.014,6.0,-90.0,6.0,"POLYGON((22.12742 36.97317 3.49703,22.17162 37.07021 3.49703,22.22463 37.05481 8.50297,22.18037 36.95779 8.50297,22.12742 36.97317 3.49703))",EFEHR
../Greece/19860913_M6.0_Kalamata/Rupture/earthquake_rupture_model_ESM.xml,Greece,19860913_M6.0_Kalamata,201.0331317924175,45.00249505498155,22.14,37.1167,8.0,-77.0,5.9,"POLYGON((22.19509 37.15642 5.02522,22.14757 37.05779 5.02522,22.08496 37.07695 10.97478,22.13242 37.17561 10.97478,22.19509 37.15642 5.02522))",ESM
../Greece/19860913_M6.0_Kalamata/Rupture/earthquake_rupture_model_GCMT.xml,Greece,19860913_M6.0_Kalamata,221.0424467227412,55.99634947056586,22.64,36.8,15.0,-56.0,5.9,"POLYGON((22.70325 36.82597 11.51226,22.61667 36.74625 11.51226,22.5768 36.77399 18.48774,22.66336 36.85375 18.48774,22.70325 36.82597 11.51226))",GCMT
../Greece/19860913_M6.0_Kalamata/Rupture/earthquake_rupture_model_USGS.xml,Greece,19860913_M6.0_Kalamata,220.04053720571423,57.00154700887479,22.175,37.014,11.2,-56.0,6.0,"POLYGON((22.24417 37.04503 7.37562,22.14873 36.95423 7.37562,22.10588 36.98293 15.02438,22.20131 37.07376 15.02438,22.24417 37.04503 7.37562))",USGS
../Greece/19881016_M5.88_Elia/Rupture/earthquake_rupture_model_EFEHR.xml,Greece,19881016_M5.88_Elia,300.02002229475573,30.002456487391434,20.9,37.95,29.0,90.0,5.88,"POLYGON((20.93268 37.90669 27.4197,20.83609 37.95066 27.4197,20.86728 37.9933 30.5803,20.96391 37.94931 30.5803,20.93268 37.90669 27.4197))",EFEHR
../Greece/19881016_M5.88_Elia/Rupture/earthquake_rupture_model_GCMT.xml,Greece,19881016_M5.88_Elia,301.02895808402815,76.0038158673512,20.9,37.95,29.0,-3.0,5.8,"POLYGON((20.94733 37.91944 25.89634,20.84355 37.96861 25.89634,20.85263 37.98054 32.10366,20.95643 37.93136 32.10366,20.94733 37.91944 25.89634))",GCMT
../Greece/19881016_M5.88_Elia/Rupture/earthquake_rupture_model_USGS.xml,Greece,19881016_M5.88_Elia,301.03492197978073,76.00021104924245,20.932,37.938,25.2,-3.0,5.9,"POLYGON((20.98699 37.90328 21.89726,20.8673 37.96 21.89726,20.87696 37.9727 28.50274,20.99667 37.91597 28.50274,20.98699 37.90328 21.89726))",USGS
../Greece/19950513_M6.5_KozaniGrevena/Rupture/earthquake_rupture_model_EFEHR.xml,Greece,19950513_M6.5_KozaniGrevena,72.96262686280937,42.76168786600371,21.63,40.02,11.0,-95.0,6.5,"POLYGON((21.46554 40.00787 2.8,21.76965 40.07878 2.8,21.72916 40.18077 13.5,21.42627 40.10749 13.5,21.46554 40.00787 2.8))",EFEHR
../Greece/19950513_M6.5_KozaniGrevena/Rupture/earthquake_rupture_model_ESM.xml,Greece,19950513_M6.5_KozaniGrevena,231.09750166594142,55.002349632130084,21.8369,40.1593,15.0,-85.0,6.6,"POLYGON((21.98868 40.20399 8.94193,21.74818 40.05519 8.94193,21.68532 40.11442 21.05807,21.92589 40.26334 21.05807,21.98868 40.20399 8.94193))",ESM
../Greece/19950513_M6.5_KozaniGrevena/Rupture/earthquake_rupture_model_GCMT.xml,Greece,19950513_M6.5_KozaniGrevena,243.09411742643778,47.001685280203226,21.9,39.89,15.0,-97.0,6.5,"POLYGON((22.04719 39.90048 10.01004,21.80247 39.80482 10.01004,21.75285 39.87934 19.98996,21.99777 39.9751 19.98996,22.04719 39.90048 10.01004))",GCMT
../Greece/19950513_M6.5_KozaniGrevena/Rupture/earthquake_rupture_model_USGS.xml,Greece,19950513_M6.5_KozaniGrevena,240.10406040835173,50.99903737567027,21.695,40.149,14.0,-101.0,6.6,"POLYGON((21.85644 40.17178 8.25258,21.58853 40.05357 8.25258,21.53367 40.126 19.74742,21.80177 40.24434 19.74742,21.85644 40.17178 8.25258))",USGS
../Greece/19950615_M6.4_Aigio/Rupture/earthquake_rupture_model_EFEHR.xml,Greece,19950615_M6.4_Aigio,277.0678893531599,32.99989359508715,22.2,38.352,7.2,-77.0,6.4,"POLYGON((22.31144 38.29338 3.7717,22.07378 38.31626 3.7717,22.08838 38.41052 10.6283,22.32635 38.38761 10.6283,22.31144 38.29338 3.7717))",EFEHR
../Greece/19950615_M6.4_Aigio/Rupture/earthquake_rupture_model_ESM.xml,Greece,19950615_M6.4_Aigio,265.0872503238627,42.99725228749807,22.2719,38.4043,2.9,-103.0,6.5,"POLYGON((22.40898 38.38554 0.0,22.14107 38.36718 0.0,22.13093 38.45658 9.30643,22.39916 38.47497 9.30643,22.40898 38.38554 0.0))",ESM
../Greece/19950615_M6.4_Aigio/Rupture/earthquake_rupture_model_GCMT.xml,Greece,19950615_M6.4_Aigio,265.0861021842909,43.00059854129922,22.46,38.1,15.0,-103.0,6.5,"POLYGON((22.59834 38.0644 10.34678,22.33162 38.04604 10.34678,22.32152 38.13544 19.65322,22.58857 38.15382 19.65322,22.59834 38.0644 10.34678))",GCMT
../Greece/19950615_M6.4_Aigio/Rupture/earthquake_rupture_model_USGS.xml,Greece,19950615_M6.4_Aigio,277.8417625969905,36.37554293522834,22.283,38.401,14.2,-103.0,6.5,"POLYGON((22.314 38.273 4.5,22.137 38.292 4.5,22.147 38.353 9.7,22.324 38.336 9.7,22.314 38.273 4.5))",USGS
../Greece/19990907_M5.9_Athens/Rupture/earthquake_rupture_model_EFEHR.xml,Greece,19990907_M5.9_Athens,162.96474494272036,43.94104757078766,23.58,38.08,16.8,-90.0,5.9,"POLYGON((23.58641 38.1456 14.15246,23.6277 38.03946 14.15246,23.57356 38.01441 19.44754,23.53229 38.12051 19.44754,23.58641 38.1456 14.15246))",EFEHR
../Greece/19990907_M5.9_Athens/Rupture/earthquake_rupture_model_ESM.xml,Greece,19990907_M5.9_Athens,114.96644605462996,57.00020908445462,23.582,38.122,9.4,-80.0,5.9,"POLYGON((23.53218 38.16299 5.87173,23.65393 38.11833 5.87173,23.63177 38.08099 12.92827,23.51006 38.12563 12.92827,23.53218 38.16299 5.87173))",ESM
