# 20010113_M7.7_Subduction median gmf, Stations:None, gmlt:MARN, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2018SSlabHigh,MontalvaEtAl2016SSlab,SiEtAl2020SSlab,ZhaoEtAl2006SSlabCascadia
t_3877,-88.8841,13.89784,0.1360943,0.25615707,0.22760081,0.1561562
t_3878,-88.8302,13.89784,0.10469872,0.22552747,0.17279993,0.120549545
t_3879,-88.84817,13.89784,0.13313234,0.25835198,0.22325832,0.15359443
t_388,-88.11155,13.19919,0.21697022,0.425651,0.33128536,0.25726315
t_3880,-88.86613,13.89784,0.13708922,0.2597423,0.22968017,0.15492113
t_3881,-88.8841,13.91527,0.171229,0.2790437,0.2833061,0.15143
t_3882,-88.84817,13.91527,0.12910527,0.25122762,0.21764979,0.14904311
t_3883,-88.8302,13.91527,0.12511536,0.24937917,0.21106872,0.117018
t_3884,-88.86613,13.91527,0.13099828,0.25073588,0.22056508,0.15028036
t_3885,-88.938,13.88039,0.1491157,0.2630154,0.24730344,0.16442776
t_3886,-88.938,13.89784,0.14619304,0.25768462,0.24384284,0.15926126
t_3887,-88.92003,13.89784,0.16073474,0.27180475,0.26734602,0.1583302
t_3888,-88.90207,13.89784,0.13884862,0.25621882,0.23199141,0.1572942
t_3889,-88.938,13.91527,0.11074045,0.21736445,0.18285081,0.12223531
t_389,-88.12952,13.19919,0.21145597,0.43131655,0.32081378,0.26183647
t_3890,-88.90207,13.91527,0.15086772,0.2637437,0.25308472,0.1524871
t_3891,-88.92003,13.91527,0.15512776,0.26453477,0.259578,0.15344718
t_3892,-88.92003,13.93271,0.13338922,0.24315314,0.22514136,0.14875259
t_3893,-88.938,13.93271,0.14994177,0.25520992,0.25221318,0.14954793
t_3894,-88.90207,13.93271,0.14275312,0.25409362,0.2410527,0.14786258
t_3895,-88.8841,13.93271,0.1661034,0.27247217,0.27645022,0.14688028
t_3896,-88.84817,13.93271,0.15072566,0.26709887,0.2542887,0.14465551
t_3897,-88.8302,13.93271,0.14131683,0.26192778,0.23972444,0.14342031
t_3898,-88.86613,13.93271,0.15071382,0.26494113,0.2540863,0.14580975
t_3899,-88.8302,13.95015,0.13431442,0.25257337,0.22922324,0.13927248
t_39,-88.02172,13.19919,0.2183403,0.38397592,0.3395459,0.2346084
t_390,-88.09358,13.19919,0.25083426,0.42759547,0.38298428,0.25276735
t_3900,-88.84817,13.95015,0.18191421,0.27753645,0.2964685,0.14198047
t_3901,-88.86613,13.95015,0.1310999,0.2452526,0.22326535,0.1415045
t_3902,-88.8841,13.95015,0.13040392,0.24234645,0.22180769,0.14250176
t_3903,-88.84817,13.96759,0.1403567,0.25252932,0.2395932,0.13635159
t_3904,-88.86613,13.96759,0.12762481,0.2391626,0.21847759,0.13735738
t_3905,-88.79427,13.93271,0.11461386,0.23909596,0.19461942,0.11147725
t_3906,-88.81224,13.93271,0.193487,0.28638336,0.3101132,0.14368162
t_3907,-88.7763,13.93271,0.13403721,0.261835,0.22876316,0.13927661
t_3908,-88.79427,13.95015,0.13542242,0.25761673,0.2316188,0.13674855
t_3909,-88.81224,13.95015,0.12707984,0.24777623,0.21735972,0.13804537
t_391,-88.09358,13.21668,0.25105926,0.42514837,0.3840318,0.24510546
t_3910,-88.7763,13.95015,0.12931319,0.25401446,0.2218435,0.13538681
t_3911,-88.81224,13.96759,0.11586028,0.23298581,0.19893691,0.13412218
t_3912,-88.79427,13.96759,0.1327316,0.25193173,0.2279853,0.13290569
t_3913,-88.7763,13.96759,0.110265955,0.23046108,0.18923621,0.10426844
t_3914,-88.81224,13.98502,0.11316036,0.22733255,0.19437745,0.13033678
t_3915,-88.938,13.95015,0.1304509,0.23554038,0.2211883,0.14497562
t_3916,-88.90207,13.95015,0.13192019,0.2415542,0.22413814,0.14341488
t_3917,-88.92003,13.95015,0.1875877,0.2724402,0.30362403,0.14583561
t_3918,-88.90207,13.96759,0.1439104,0.24920803,0.2446714,0.13913588
t_3919,-88.938,13.96759,0.13309255,0.2357376,0.22686577,0.14058161
t_392,-88.11155,13.21668,0.23650992,0.43276748,0.36338687,0.2494673
t_3920,-88.92003,13.96759,0.1365828,0.24104846,0.23280998,0.13990146
t_3921,-88.90207,13.98502,0.105862446,0.20857422,0.1806467,0.106956705
t_3922,-88.938,13.98502,0.12882902,0.22946012,0.22078212,0.13635975
t_3923,-88.92003,13.98502,0.109659985,0.21111767,0.18730715,0.107519455
t_3924,-88.92003,14.00245,0.14006451,0.23864305,0.2393334,0.13171731
t_3925,-88.97393,13.84551,0.16418976,0.27532604,0.26863754,0.17739362
t_3926,-88.9919,13.86295,0.17545469,0.27725372,0.2872469,0.17233618
t_3927,-88.95597,13.86295,0.15989701,0.27203128,0.26336122,0.17077886
t_3928,-88.97393,13.86295,0.14773309,0.25856405,0.24285732,0.17162213
t_3929,-88.95597,13.88039,0.14125776,0.25290516,0.2336931,0.16532034
t_393,-88.12952,13.21668,0.22885215,0.43983185,0.35096106,0.2539063
t_3930,-88.97393,13.88039,0.15523413,0.26258448,0.25696275,0.16609338
t_3931,-88.9919,13.88039,0.15362896,0.2584339,0.25416198,0.16674446
t_3932,-88.97393,13.89784,0.1369451,0.24362506,0.2276466,0.16079177
t_3933,-88.9919,13.89784,0.13799323,0.24196346,0.2292773,0.16138533
t_3934,-88.95597,13.89784,0.11158192,0.21734385,0.18245845,0.12681034
t_3935,-89.02783,13.86295,0.16202685,0.26189986,0.26616022,0.17336263
t_3936,-89.00987,13.86295,0.1677906,0.26917782,0.2754334,0.17291729
t_3937,-89.00987,13.88039,0.15589519,0.2574836,0.25774184,0.16727026
t_3938,-89.02783,13.88039,0.1642015,0.26108173,0.2709266,0.1676683
t_3939,-89.00987,13.89784,0.16166882,0.25939056,0.26814178,0.16186078
t_394,-88.25528,13.19919,0.2082532,0.49548507,0.30362839,0.2344763
t_3940,-89.02783,13.89784,0.14662798,0.24463667,0.24375586,0.16221592
t_3941,-89.02783,13.91527,0.15918657,0.25245404,0.26520446,0.15700136
t_3942,-89.00987,13.91527,0.13663095,0.23602924,0.22836584,0.15668508
t_3943,-89.02783,13.93271,0.14217655,0.23668008,0.23908117,0.152003
t_3944,-89.00987,13.93271,0.13085827,0.2284905,0.21988142,0.15172201
t_3945,-89.06376,13.88039,0.16653669,0.2571776,0.27447253,0.16807553
t_3946,-89.0997,13.88039,0.11463953,0.20138045,0.18559995,0.13304903
t_3947,-89.0458,13.88039,0.15385194,0.25017032,0.25421116,0.16793722
t_3948,-89.08173,13.88039,0.1342012,0.2263587,0.22050175,0.13314733
t_3949,-89.0997,13.89784,0.12949452,0.21771225,0.21406433,0.12865604
t_395,-88.21935,13.19919,0.20595093,0.47410265,0.303328,0.22644316
t_3950,-89.0458,13.89784,0.15236604,0.24686366,0.25320092,0.16244961
t_3951,-89.06376,13.89784,0.14635204,0.23907512,0.24319516,0.16256055
t_3952,-89.08173,13.89784,0.117063195,0.20652702,0.19154306,0.12876327
t_3953,-89.06376,13.91527,0.1350689,0.22695059,0.22548081,0.1572898
t_3954,-89.0458,13.91527,0.15617974,0.24770503,0.2605003,0.1572033
t_3955,-89.0997,13.91527,0.1166899,0.2027681,0.19286606,0.12445972
t_3956,-89.08173,13.91527,0.112905346,0.20068808,0.18578993,0.124574535
t_3957,-89.0458,13.93271,0.14584754,0.23739158,0.24508041,0.15217628
t_3958,-89.0997,13.93271,0.10896347,0.19290178,0.18037276,0.120441966
t_3959,-89.08173,13.93271,0.13054493,0.21865113,0.21918885,0.15219669
t_396,-88.23731,13.21668,0.23893908,0.5026235,0.3588897,0.28216073
t_3960,-89.06376,13.93271,0.1393329,0.22932431,0.23425893,0.15224092
t_3961,-89.06376,13.95015,0.14434217,0.23184897,0.24373505,0.14740479
t_3962,-89.0458,13.95015,0.1423198,0.23246774,0.2404633,0.1473597
t_3963,-89.0997,13.95015,0.14202206,0.22535996,0.24001743,0.14718768
t_3964,-89.08173,13.95015,0.14083187,0.22661546,0.23802762,0.14734739
t_3965,-88.95597,13.91527,0.14589784,0.25217453,0.24445309,0.15506443
t_3966,-88.97393,13.91527,0.1589494,0.25986418,0.2650635,0.15571435
t_3967,-88.9919,13.91527,0.16148882,0.25911984,0.26883167,0.15625544
t_3968,-88.9919,13.93271,0.18218288,0.26700228,0.29768252,0.153008
t_3969,-88.95597,13.93271,0.13863268,0.24325442,0.23362423,0.1502451
t_397,-88.25528,13.21668,0.21541697,0.5005417,0.31873864,0.22745961
t_3970,-88.97393,13.93271,0.15826362,0.25651193,0.26478168,0.15084106
t_3971,-88.9919,13.95015,0.17525297,0.26062483,0.28867248,0.14661354
t_3972,-88.95597,13.95015,0.13709104,0.2394878,0.2322612,0.1456179
t_3973,-88.97393,13.95015,0.13631889,0.23646945,0.2308271,0.14616437
t_3974,-88.97393,13.96759,0.11275285,0.2101225,0.19096245,0.112227924
t_3975,-89.00987,13.95015,0.18560837,0.26236323,0.30157644,0.14858887
t_3976,-89.02783,13.95015,0.1361179,0.22932495,0.23020975,0.1472123
t_3977,-89.02783,13.96759,0.15065308,0.23911674,0.25448036,0.14261834
t_3978,-89.00987,13.96759,0.14689994,0.23854084,0.24876447,0.14239849
t_3979,-89.00987,13.98502,0.12946008,0.22164479,0.22141601,0.13802
t_398,-88.21935,13.21668,0.19987391,0.46902266,0.2961248,0.2196323
t_3980,-89.02783,13.98502,0.17100999,0.24815628,0.28288144,0.13974217
t_3981,-89.02783,14.00245,0.19136421,0.25001448,0.30646613,0.13546728
t_3982,-89.00987,14.00245,0.13520077,0.22481717,0.23187163,0.1338159
t_3983,-89.02783,14.01989,0.19661255,0.24591935,0.31039196,0.1401818
t_3984,-89.00987,14.01989,0.13429399,0.22203209,0.22989923,0.12977521
t_3985,-89.0997,13.96759,0.16295114,0.2383419,0.27227566,0.14253582
t_3986,-89.08173,13.96759,0.17358254,0.24600242,0.28638452,0.14427947
t_3987,-89.0458,13.96759,0.13891529,0.22766988,0.2359742,0.1427424
t_3988,-89.06376,13.96759,0.17365398,0.24817939,0.28647876,0.14434914
t_3989,-89.0458,13.98502,0.13433285,0.22186778,0.22948028,0.13831641
t_399,-88.21935,13.23417,0.21016145,0.47638473,0.3162912,0.2130085
t_3990,-89.08173,13.98502,0.1476549,0.22835563,0.25054675,0.13824943
t_3991,-89.0997,13.98502,0.14569813,0.2248289,0.24759755,0.13807964
t_3992,-89.06376,13.98502,0.1436757,0.22747587,0.24444167,0.13832842
t_3993,-89.06376,14.00245,0.1285735,0.2129819,0.22093159,0.13406737
t_3994,-89.0458,14.00245,0.17954789,0.2460183,0.29289258,0.13555217
t_3995,-88.9919,13.96759,0.12169693,0.21784608,0.20680422,0.11255189
t_3996,-88.95597,13.96759,0.13681957,0.23689324,0.23290393,0.1411734
t_3997,-88.97393,13.98502,0.125781,0.22232087,0.21532129,0.13736445
t_3998,-88.95597,13.98502,0.12236408,0.22098845,0.20954011,0.1369051
t_3999,-88.9919,13.98502,0.11300753,0.2067276,0.1926969,0.10910856
t_4,-87.86002,13.25166,0.12069286,0.24891953,0.19323201,0.14074935
t_40,-88.00375,13.21668,0.16430321,0.33746848,0.25428587,0.1769064
t_400,-88.25528,13.23417,0.22383729,0.5038569,0.33566022,0.2785144
t_4000,-88.9919,14.00245,0.11501644,0.20738249,0.1976105,0.1058012
t_4001,-88.97393,14.00245,0.12328987,0.21794403,0.21218623,0.13322303
t_4002,-88.95597,14.00245,0.16792409,0.25115258,0.27849254,0.1342709
t_4003,-88.97393,14.01989,0.12900443,0.22132887,0.22131346,0.12923975
t_4004,-88.95597,14.01989,0.13906935,0.23151898,0.23707122,0.12885402
t_4005,-89.08173,14.00245,0.157279,0.23248813,0.26470894,0.1339796
t_4006,-89.0997,14.00245,0.1261355,0.2068039,0.2168877,0.13380623
t_4007,-89.0997,14.01989,0.14112863,0.21781337,0.24041377,0.12970369
t_4008,-89.06376,14.01989,0.12742382,0.21035422,0.21883209,0.12997524
t_4009,-89.0458,14.01989,0.16623142,0.23822351,0.27493486,0.13142733
t_401,-88.23731,13.23417,0.2230245,0.49357867,0.33592415,0.27366614
t_4010,-89.08173,14.01989,0.11942502,0.20091143,0.20531107,0.12987986
t_4011,-89.0997,14.03732,0.11923992,0.19763656,0.20463121,0.12576777
t_4012,-89.06376,14.03732,0.17140628,0.23536922,0.27911657,0.12744217
t_4013,-89.0458,14.03732,0.19114028,0.2402676,0.3019651,0.13602842
t_4014,-89.08173,14.03732,0.12506552,0.20485102,0.21435732,0.12594603
t_4015,-88.9919,14.01989,0.12636696,0.21702546,0.21702321,0.12954725
t_4016,-88.9919,14.03732,0.1384844,0.2250394,0.23530549,0.1256906
t_4017,-88.97393,14.03732,0.15343073,0.23637289,0.2562433,0.12541147
t_4018,-88.95597,14.03732,0.13406244,0.22525743,0.2284491,0.12505816
t_4019,-88.9919,14.05474,0.14220111,0.22532146,0.23947577,0.121983714
t_402,-88.23731,13.25166,0.19186947,0.46997702,0.2867568,0.21024406
t_4020,-88.95597,14.05474,0.10583042,0.19614573,0.18114515,0.12140716
t_4021,-88.97393,14.05474,0.13252485,0.2200386,0.2252406,0.12173062
t_4022,-88.9919,14.07217,0.13148518,0.21540466,0.22275382,0.118415296
t_4023,-88.97393,14.07217,0.12229614,0.20940554,0.20853442,0.11818613
t_4024,-88.95597,14.07217,0.11625409,0.205423,0.19869247,0.11789017
t_4025,-88.59664,13.89784,0.10234172,0.251269,0.17494345,0.101779655
t_4026,-88.61461,13.89784,0.119293466,0.27089968,0.20512238,0.13040987
t_4027,-88.59664,13.91527,0.12168183,0.2704947,0.20867439,0.12527694
t_4028,-88.63257,13.91527,0.11561593,0.26131272,0.19864637,0.12903637
t_4029,-88.61461,13.91527,0.09976548,0.24261202,0.17028947,0.10071325
t_403,-88.25528,13.25166,0.2207396,0.4995932,0.33334374,0.270123
t_4030,-88.61461,13.93271,0.09124439,0.22674131,0.15463057,0.0982062
t_4031,-88.59664,13.93271,0.110485785,0.25441468,0.18932897,0.12217292
t_4032,-88.63257,13.93271,0.11963846,0.26179487,0.20530905,0.12580687
t_4033,-88.59664,13.95015,0.10922631,0.24927144,0.18695761,0.11917012
t_4034,-88.63257,13.95015,0.102481835,0.23802002,0.17521988,0.097171046
t_4035,-88.70444,13.89784,0.12917808,0.27267087,0.2203335,0.14026663
t_4036,-88.68647,13.91527,0.10211937,0.23858376,0.17388153,0.10670955
t_4037,-88.65054,13.91527,0.13716479,0.28041276,0.23466356,0.1309574
t_4038,-88.66851,13.91527,0.11701309,0.25951844,0.20127296,0.1328509
t_4039,-88.70444,13.91527,0.123546176,0.2630126,0.21170303,0.13652648
t_404,-88.18342,13.21668,0.26892635,0.4734156,0.40542343,0.2676862
t_4040,-88.68647,13.93271,0.10928972,0.24489975,0.18747982,0.10391425
t_4041,-88.65054,13.93271,0.10853966,0.24752565,0.18610083,0.10110297
t_4042,-88.66851,13.93271,0.12652737,0.2656267,0.21727204,0.12942314
t_4043,-88.70444,13.93271,0.13113114,0.26664194,0.22536832,0.13289693
t_4044,-88.68647,13.95015,0.13118702,0.26435792,0.22456157,0.12775426
t_4045,-88.74037,13.91527,0.13384576,0.26932788,0.22826293,0.14002292
t_4046,-88.75834,13.91527,0.11710347,0.24950974,0.1987687,0.112241924
t_4047,-88.7224,13.91527,0.17110032,0.29344177,0.2830009,0.13982874
t_4048,-88.74037,13.93271,0.14272098,0.2727783,0.24330679,0.13619363
t_4049,-88.7224,13.93271,0.12286644,0.25676957,0.21108302,0.13456924
t_405,-88.14748,13.21668,0.2799546,0.44911626,0.41903022,0.26127857
t_4050,-88.75834,13.93271,0.1206289,0.25036928,0.20624784,0.13776457
t_4051,-88.75834,13.95015,0.1260172,0.25274712,0.21664539,0.13396513
t_4052,-88.7224,13.95015,0.14531176,0.27200896,0.24700187,0.13095509
t_4053,-88.74037,13.95015,0.12813714,0.2566646,0.22035505,0.13248621
t_4054,-88.74037,13.96759,0.11321236,0.23776287,0.19442168,0.12889664
t_4055,-88.70444,13.95015,0.11037203,0.241158,0.18939832,0.10248641
t_4056,-88.65054,13.95015,0.10432964,0.23881525,0.17853987,0.09854044
t_4057,-88.66851,13.95015,0.11330649,0.24810435,0.19445881,0.12609306
t_4058,-88.66851,13.96759,0.097737364,0.22525677,0.16668256,0.09732257
t_4059,-88.68647,13.96759,0.12183912,0.25208023,0.20882379,0.12442983
t_406,-88.16545,13.23417,0.1987832,0.44054505,0.30200243,0.20204245
t_4060,-88.65054,13.96759,0.08477084,0.20669907,0.14299063,0.09604908
t_4061,-88.70444,13.96759,0.08971624,0.21003477,0.15166664,0.09978228
t_4062,-88.65054,13.98502,0.11290355,0.24236225,0.19314198,0.11819493
t_4063,-88.70444,13.98502,0.09212377,0.21119748,0.15637192,0.09716139
t_4064,-88.68647,13.98502,0.089163154,0.2085269,0.15092842,0.09601309
t_4065,-88.61461,13.95015,0.10451424,0.24217375,0.17880592,0.09578135
t_4066,-88.61461,13.96759,0.08260454,0.20636286,0.13917834,0.09343128
t_4067,-88.63257,13.96759,0.08369738,0.20658585,0.1411013,0.09475075
t_4068,-88.59664,13.96759,0.097118355,0.23054825,0.16558594,0.092099175
t_4069,-88.59664,13.98502,0.10593393,0.23845197,0.1808757,0.113453016
t_407,-88.18342,13.23417,0.21265239,0.45909974,0.32351708,0.25959215
t_4070,-88.63257,13.98502,0.09067511,0.21554665,0.1540109,0.09239732
t_4071,-88.61461,13.98502,0.10752465,0.23904446,0.18372405,0.11505947
t_4072,-88.59664,14.00245,0.10836928,0.23783644,0.18469329,0.11072249
t_4073,-88.63257,14.00245,0.10746631,0.2344173,0.18350846,0.11375047
t_4074,-88.61461,14.00245,0.09994753,0.22671519,0.17046936,0.112249225
t_4075,-88.7224,13.96759,0.09984642,0.22284786,0.17043038,0.100962356
t_4076,-88.75834,13.96759,0.14062251,0.26176566,0.23981185,0.13028939
t_4077,-88.74037,13.98502,0.10085167,0.2197398,0.17228347,0.09935427
t_4078,-88.7224,13.98502,0.09569107,0.21453167,0.16295117,0.09827568
t_4079,-88.75834,13.98502,0.1099023,0.22921139,0.18850258,0.10039361
t_408,-88.20138,13.23417,0.23266499,0.47772923,0.35416305,0.26420486
t_4080,-88.7224,14.00245,0.16152045,0.26618767,0.26427746,0.122110605
t_4081,-88.74037,14.00245,0.12665127,0.24512383,0.21621847,0.12205934
t_4082,-88.75834,14.00245,0.119806506,0.23712757,0.20529924,0.123295754
t_4083,-88.75834,14.01989,0.083929405,0.18879557,0.14150964,0.095031194
t_4084,-88.7224,14.01989,0.08731077,0.1978324,0.14771064,0.09314767
t_4085,-88.66851,13.98502,0.10502938,0.2318102,0.17967646,0.11971789
t_4086,-88.68647,14.00245,0.11914698,0.24260864,0.2034548,0.1180755
t_4087,-88.65054,14.00245,0.10962821,0.23551434,0.18730998,0.11522469
t_4088,-88.66851,14.00245,0.10348411,0.2269356,0.1768441,0.11666773
t_4089,-88.70444,14.00245,0.110952996,0.23262647,0.1899451,0.11944615
t_409,-88.14748,13.23417,0.18406427,0.41918442,0.27867335,0.19850957
t_4090,-88.70444,14.01989,0.09789484,0.21410115,0.16696988,0.09215337
t_4091,-88.66851,14.01989,0.12338781,0.24431534,0.20924236,0.11370362
t_4092,-88.68647,14.01989,0.12580681,0.24513139,0.21327364,0.11503641
t_4093,-88.65054,14.01989,0.117069535,0.23986086,0.19908419,0.11233603
t_4094,-88.68647,14.03732,0.11547323,0.23267391,0.1964926,0.11208866
t_4095,-88.63257,14.01989,0.117851704,0.2417115,0.20002641,0.11093751
t_4096,-88.74037,14.01989,0.08316524,0.1892593,0.14016488,0.09410797
t_4097,-88.74037,14.03732,0.1143582,0.22743408,0.19525336,0.115645565
t_4098,-88.7224,14.03732,0.088734776,0.1977207,0.15054381,0.09070252
t_4099,-88.75834,14.03732,0.10886265,0.22007807,0.1861491,0.116744526
t_41,-88.02172,13.21668,0.19461344,0.37086505,0.30394536,0.22783865
t_410,-88.18342,13.25166,0.24384546,0.46642324,0.37347955,0.25173658
t_4100,-88.74037,14.05474,0.09289825,0.19977964,0.15803194,0.089190066
t_4101,-88.75834,14.05474,0.0974918,0.20422406,0.16620587,0.09001121
t_4102,-88.7224,14.05474,0.08341251,0.18791214,0.14084086,0.08833402
t_4103,-88.7224,14.07217,0.07812308,0.17798121,0.13125816,0.086036965
t_4104,-88.74037,14.07217,0.08762979,0.19054191,0.1486122,0.08684554
t_4105,-88.75834,14.07217,0.096584104,0.20090646,0.16452044,0.08762029
t_4106,-88.65054,14.03732,0.1277566,0.24521479,0.21450739,0.109530106
t_4107,-88.66851,14.03732,0.10732252,0.22555861,0.18296191,0.11082651
t_4108,-88.70444,14.03732,0.10388024,0.21890329,0.17734492,0.11331499
t_4109,-88.70444,14.05474,0.09474612,0.2051158,0.16127999,0.08744575
t_411,-88.16545,13.25166,0.17128523,0.4148493,0.257546,0.1959258
t_4110,-88.68647,14.05474,0.114120066,0.22834638,0.19379511,0.10922941
t_4111,-88.8302,13.96759,0.1312534,0.24672621,0.22510667,0.13527161
t_4112,-88.8841,13.96759,0.13290292,0.24204227,0.2271207,0.13828672
t_4113,-88.8841,13.98502,0.09684953,0.19893077,0.16409974,0.10633095
t_4114,-88.8302,13.98502,0.1194446,0.23228219,0.20545192,0.13141389
t_4115,-88.86613,13.98502,0.09264862,0.19435096,0.15680219,0.10564461
t_4116,-88.84817,13.98502,0.11006254,0.21976432,0.18887426,0.10490043
t_4117,-88.84817,14.00245,0.10725101,0.21421771,0.18380535,0.10190027
t_4118,-88.86613,14.00245,0.10023713,0.20356943,0.17109555,0.102595635
t_4119,-88.8302,14.00245,0.11921297,0.22945186,0.20476887,0.12769125
t_412,-88.14748,13.25166,0.22313513,0.44357207,0.344883,0.24300687
t_4120,-88.8841,14.00245,0.13070127,0.2347643,0.2242524,0.13032284
t_4121,-88.79427,13.98502,0.12293758,0.23968059,0.21124168,0.12919518
t_4122,-88.7763,13.98502,0.16270854,0.26819757,0.2694915,0.12940887
t_4123,-88.7763,14.00245,0.108198434,0.22276096,0.18542206,0.124479935
t_4124,-88.79427,14.00245,0.11311923,0.2266011,0.19410586,0.12560986
t_4125,-88.81224,14.00245,0.1118293,0.2233256,0.1919006,0.12668154
t_4126,-88.81224,14.01989,0.13652425,0.24360995,0.23164116,0.123149365
t_4127,-88.79427,14.01989,0.106327504,0.21633637,0.18204555,0.122142985
t_4128,-88.7763,14.01989,0.09361737,0.20183171,0.15925209,0.095914364
t_4129,-88.81224,14.03732,0.1362223,0.24024002,0.23013632,0.119739376
t_413,-88.20138,13.25166,0.27403137,0.4705974,0.41212213,0.2562151
t_4130,-88.79427,14.03732,0.115818314,0.22427924,0.19809079,0.11879398
t_4131,-88.938,14.00245,0.1231169,0.22177067,0.211849,0.13229945
t_4132,-88.90207,14.00245,0.14560404,0.24454042,0.2474633,0.13105793
t_4133,-88.90207,14.01989,0.13116947,0.23073898,0.224431,0.12724012
t_4134,-88.92003,14.01989,0.12861237,0.22666089,0.22044474,0.12785223
t_4135,-88.938,14.01989,0.118063055,0.21465509,0.2028525,0.12839092
t_4136,-88.938,14.03732,0.12996942,0.22369987,0.22199248,0.12463145
t_4137,-88.92003,14.03732,0.11306498,0.20933947,0.19392234,0.12413292
t_4138,-88.90207,14.03732,0.098258644,0.19388326,0.1676161,0.097882085
t_4139,-88.90207,14.05474,0.08800192,0.17887746,0.14884092,0.09507799
t_414,-88.09358,13.23417,0.1897115,0.39922383,0.29265106,0.18827929
t_4140,-88.938,14.05474,0.0884474,0.17624311,0.14960654,0.09586167
t_4141,-88.8841,14.01989,0.118600436,0.22083917,0.2036216,0.1265559
t_4142,-88.84817,14.01989,0.13045242,0.23549953,0.22282723,0.12498168
t_4143,-88.86613,14.01989,0.11327774,0.21707329,0.19439268,0.12580213
t_4144,-88.8302,14.01989,0.12662832,0.2339108,0.21657781,0.12409619
t_4145,-88.84817,14.03732,0.106910385,0.2095828,0.18304798,0.121456936
t_4146,-88.8841,14.03732,0.10276739,0.201202,0.17573276,0.09737744
t_4147,-88.86613,14.03732,0.09540488,0.19369796,0.16246986,0.09682023
t_4148,-88.8302,14.03732,0.12472326,0.22949271,0.21287297,0.12062757
t_4149,-88.8841,14.05474,0.099245146,0.19514823,0.16940814,0.094607994
t_415,-88.11155,13.23417,0.20913324,0.4208705,0.32327327,0.24190928
t_4150,-88.8302,14.05474,0.10484218,0.2067868,0.17924397,0.117280155
t_4151,-88.7763,14.03732,0.082505144,0.18319508,0.13900346,0.093311384
t_4152,-88.7763,14.05474,0.10089093,0.20688656,0.17221943,0.11461777
t_4153,-88.81224,14.05474,0.11360747,0.21793498,0.19411731,0.11644666
t_4154,-88.79427,14.05474,0.102949135,0.20778252,0.17585914,0.115558214
t_4155,-88.7763,14.07217,0.09900453,0.20242062,0.16879253,0.11154256
t_4156,-88.81224,14.07217,0.09525675,0.19476113,0.16223814,0.08972161
t_4157,-88.79427,14.07217,0.10433296,0.20717672,0.1780576,0.112427756
t_4158,-88.81224,14.0896,0.08961594,0.18562421,0.15216444,0.087284
t_4159,-88.7763,14.0896,0.09798347,0.1990792,0.16686918,0.10856695
t_416,-88.12952,13.23417,0.20664449,0.42819482,0.31794047,0.24621478
t_4160,-88.79427,14.0896,0.091547824,0.18960357,0.15560119,0.08666191
t_4161,-88.84817,14.05474,0.08267763,0.1755238,0.13930693,0.09351946
t_4162,-88.86613,14.05474,0.11794272,0.21740852,0.2015983,0.11877476
t_4163,-88.86613,14.07217,0.08096003,0.17009176,0.13628556,0.09145007
t_4164,-88.84817,14.07217,0.10471232,0.20299698,0.17887609,0.11477358
t_4165,-88.8841,14.07217,0.10336003,0.19827814,0.17659965,0.11605797
t_4166,-88.8302,14.07217,0.1105251,0.21087733,0.18868764,0.11404529
t_4167,-88.86613,14.0896,0.0788406,0.16568866,0.1325592,0.08890445
t_4168,-88.8302,14.0896,0.08594943,0.17921788,0.14558099,0.08786594
t_4169,-88.8841,14.0896,0.106967546,0.20044489,0.18257378,0.11280391
t_417,-88.12952,13.25166,0.19987409,0.42333615,0.30919066,0.23875974
t_4170,-88.84817,14.0896,0.09764641,0.19284856,0.16641866,0.0884068
t_4171,-88.92003,14.05474,0.0873901,0.1764211,0.14766905,0.09549617
t_4172,-88.92003,14.07217,0.08204946,0.16716118,0.13820177,0.09276196
t_4173,-88.938,14.07217,0.08233007,0.1660584,0.13869543,0.09310025
t_4174,-88.90207,14.07217,0.08657328,0.17554605,0.1463996,0.092373535
t_4175,-88.92003,14.0896,0.08540521,0.17114271,0.14440449,0.090126745
t_4176,-88.90207,14.0896,0.09017586,0.17896558,0.15315424,0.089765914
t_4177,-88.938,14.0896,0.08011979,0.16184574,0.134808,0.090439826
t_4178,-88.92003,14.10702,0.09178416,0.17814839,0.15603311,0.08758756
t_4179,-88.938,14.10702,0.09608758,0.18195374,0.16365823,0.0878773
t_418,-88.09358,13.25166,0.18921056,0.3991647,0.2941841,0.23048861
t_4180,-88.90207,14.10702,0.087027654,0.17345996,0.14752857,0.08725233
t_4181,-88.84817,14.10702,0.082222395,0.17112151,0.13881013,0.08598264
t_4182,-88.8302,14.10702,0.10888753,0.20484458,0.18515098,0.1079026
t_4183,-88.8841,14.10702,0.10267122,0.19393638,0.17499763,0.10966588
t_4184,-88.86613,14.10702,0.07678889,0.16142619,0.12895401,0.0864485
t_4185,-88.8302,14.12445,0.08853004,0.17947726,0.15019181,0.08316377
t_4186,-88.86613,14.12445,0.074800104,0.15729477,0.12546156,0.08407573
t_4187,-88.84817,14.12445,0.074433796,0.15802358,0.124818556,0.08363954
t_4188,-88.84817,14.14187,0.10060866,0.19085522,0.17082185,0.10272862
t_4189,-88.86613,14.14187,0.08208708,0.16686247,0.13873316,0.08178536
