# 20010113_M7.7_Subduction median gmf, Stations:None, gmlt:MARN, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2018SSlabHigh,MontalvaEtAl2016SSlab,SiEtAl2020SSlab,ZhaoEtAl2006SSlabCascadia
t_3927,-88.95597,13.86295,0.11144806,0.25819972,0.1866097,0.11651911
t_3928,-88.97393,13.86295,0.10378221,0.24840872,0.17391653,0.11861736
t_3929,-88.95597,13.88039,0.09875747,0.23918235,0.16511607,0.11383963
t_393,-88.12952,13.21668,0.113982916,0.22582938,0.1907976,0.11705682
t_3930,-88.97393,13.88039,0.110286735,0.2521426,0.18463401,0.11585697
t_3931,-88.9919,13.88039,0.11041943,0.2514098,0.18505684,0.11787406
t_3932,-88.97393,13.89784,0.09759483,0.23315921,0.1630956,0.11315399
t_3933,-88.9919,13.89784,0.09956497,0.23470289,0.1665462,0.11507371
t_3934,-88.95597,13.89784,0.0781082,0.2045706,0.12869617,0.08811246
t_3935,-89.02783,13.86295,0.11875609,0.2622813,0.19953045,0.12496108
t_3936,-89.00987,13.86295,0.12161499,0.2660639,0.2038765,0.12285291
t_3937,-89.00987,13.88039,0.113535404,0.25383466,0.19040176,0.11988596
t_3938,-89.02783,13.88039,0.12143794,0.26077175,0.20344362,0.121887974
t_3939,-89.00987,13.89784,0.11892952,0.25525782,0.19866133,0.116986424
t_394,-88.25528,13.19919,0.10483708,0.23754609,0.17571862,0.111345306
t_3940,-89.02783,13.89784,0.108743295,0.24369982,0.18234736,0.11888766
t_3941,-89.02783,13.91527,0.119398616,0.2509379,0.19920452,0.11596443
t_3942,-89.00987,13.91527,0.10055897,0.2315203,0.16821179,0.11415867
t_3943,-89.02783,13.93271,0.10688808,0.23464756,0.17875972,0.11311223
t_3944,-89.00987,13.93271,0.096887596,0.2236231,0.16182034,0.111397095
t_3945,-89.06376,13.88039,0.12657072,0.26339936,0.2122162,0.12585169
t_3946,-89.0997,13.88039,0.08864581,0.21270928,0.14686899,0.10276927
t_3947,-89.0458,13.88039,0.11494216,0.25315017,0.19311747,0.123878606
t_3948,-89.08173,13.88039,0.10259635,0.2354841,0.17199646,0.101241425
t_3949,-89.0997,13.89784,0.10101561,0.22864982,0.16921332,0.10006308
t_395,-88.21935,13.19919,0.10258539,0.22762555,0.17187193,0.10630722
t_3950,-89.0458,13.89784,0.11466073,0.24907103,0.19234689,0.12077598
t_3951,-89.06376,13.89784,0.11143857,0.24435319,0.18715073,0.12264554
t_3952,-89.08173,13.89784,0.08982202,0.21429734,0.14912191,0.09861877
t_3953,-89.06376,13.91527,0.103290655,0.23133671,0.1731063,0.11952772
t_3954,-89.0458,13.91527,0.118527114,0.24920352,0.19816118,0.11775596
t_3955,-89.0997,13.91527,0.09139062,0.2123469,0.1521048,0.097436465
t_3956,-89.08173,13.91527,0.08714192,0.20750289,0.14443226,0.0960708
t_3957,-89.0458,13.93271,0.11114404,0.23823395,0.18591252,0.114812054
t_3958,-89.0997,13.93271,0.08574374,0.20134406,0.14197832,0.09488312
t_3959,-89.08173,13.93271,0.10173885,0.22498745,0.17038833,0.118148364
t_396,-88.23731,13.21668,0.122719474,0.25601572,0.2070137,0.13448925
t_3960,-89.06376,13.93271,0.107374385,0.23298,0.17987004,0.1164913
t_3961,-89.06376,13.95015,0.11209459,0.234809,0.18727683,0.11353651
t_3962,-89.0458,13.95015,0.109084435,0.2327105,0.18221417,0.11194473
t_3963,-89.0997,13.95015,0.11312686,0.2336023,0.18935902,0.11664761
t_3964,-89.08173,13.95015,0.11068626,0.23223439,0.18520293,0.11510556
t_3965,-88.95597,13.91527,0.10391478,0.23829876,0.17341514,0.108681224
t_3966,-88.97393,13.91527,0.11500523,0.24910456,0.19134799,0.1105129
t_3967,-88.9919,13.91527,0.11831295,0.25147802,0.196802,0.11234008
t_3968,-88.9919,13.93271,0.13564356,0.2594068,0.22065568,0.11088096
t_3969,-88.95597,13.93271,0.09931995,0.22945337,0.1656012,0.10618372
t_397,-88.25528,13.21668,0.10975329,0.24499018,0.18459402,0.108962774
t_3970,-88.97393,13.93271,0.11540621,0.24564725,0.1914192,0.10792886
t_3971,-88.9919,13.95015,0.13110486,0.2527395,0.21357135,0.107058346
t_3972,-88.95597,13.95015,0.09893799,0.22571583,0.16473888,0.1037403
t_3973,-88.97393,13.95015,0.099460095,0.2255569,0.16576171,0.10540302
t_3974,-88.97393,13.96759,0.08235987,0.19963244,0.13654023,0.08154024
t_3975,-89.00987,13.95015,0.14105831,0.25735703,0.22728853,0.10990486
t_3976,-89.02783,13.95015,0.10288181,0.22682658,0.17187233,0.11033175
t_3977,-89.02783,13.96759,0.11510922,0.23616566,0.19090082,0.10762185
t_3978,-89.00987,13.96759,0.11080598,0.23291324,0.18399568,0.1060741
t_3979,-89.00987,13.98502,0.0978152,0.21579802,0.1628702,0.10351227
t_398,-88.21935,13.21668,0.10029279,0.22547293,0.16784354,0.104143396
t_3980,-89.02783,13.98502,0.1324682,0.2449199,0.21456698,0.106144
t_3981,-89.02783,14.00245,0.15059878,0.24674304,0.23609193,0.10354457
t_3982,-89.00987,14.00245,0.10296711,0.21867342,0.17086183,0.10101446
t_3983,-89.02783,14.01989,0.1562037,0.24253805,0.24170455,0.107794985
t_3984,-89.00987,14.01989,0.10288118,0.21566314,0.17030656,0.098578185
t_3985,-89.0997,13.96759,0.13125147,0.245654,0.21610318,0.11360648
t_3986,-89.08173,13.96759,0.13855585,0.25072372,0.22550857,0.11338809
t_3987,-89.0458,13.96759,0.10706685,0.22736326,0.17859331,0.10915261
t_3988,-89.06376,13.96759,0.13694371,0.25040883,0.222777,0.11188568
t_3989,-89.0458,13.98502,0.10405203,0.22105952,0.17337547,0.10643578
t_399,-88.21935,13.23417,0.10700209,0.23504393,0.17975013,0.10200217
t_3990,-89.08173,13.98502,0.11760456,0.23250239,0.19504479,0.10927429
t_3991,-89.0997,13.98502,0.117441215,0.23139505,0.19510998,0.1106547
t_3992,-89.06376,13.98502,0.11291993,0.22916201,0.18760885,0.10786672
t_3993,-89.06376,14.00245,0.10123957,0.21409184,0.1686548,0.105148196
t_3994,-89.0458,14.00245,0.14205062,0.24482828,0.22628663,0.10493915
t_3995,-88.9919,13.96759,0.09010807,0.20974919,0.14996341,0.08278842
t_3996,-88.95597,13.96759,0.09947862,0.22315359,0.16534534,0.10135064
t_3997,-88.97393,13.98502,0.09281984,0.2113865,0.15433593,0.10052526
t_3998,-88.95597,13.98502,0.089237064,0.20755148,0.14823407,0.099015675
t_3999,-88.9919,13.98502,0.084069505,0.19861928,0.13950406,0.080819674
t_4,-87.86002,13.25166,0.05594104,0.12234313,0.09073674,0.06306715
t_40,-88.00375,13.21668,0.07660463,0.16348371,0.12651302,0.07846745
t_400,-88.25528,13.23417,0.1155377,0.25275496,0.19474214,0.13458362
t_4000,-88.9919,14.00245,0.08616133,0.19904625,0.14304605,0.07889857
t_4001,-88.97393,14.00245,0.091535054,0.20698988,0.15201442,0.09817204
t_4002,-88.95597,14.00245,0.12533939,0.2380347,0.20181993,0.09780344
t_4003,-88.97393,14.01989,0.09655761,0.21024498,0.15992086,0.09587317
t_4004,-88.95597,14.01989,0.10333738,0.21798837,0.17017059,0.0945023
t_4005,-89.08173,14.00245,0.12630878,0.23593426,0.20681103,0.106481746
t_4006,-89.0997,14.00245,0.10173833,0.21252792,0.16974714,0.10778821
t_4007,-89.0997,14.01989,0.11478219,0.2229063,0.18979698,0.10500317
t_4008,-89.06376,14.01989,0.100851476,0.21094827,0.16770665,0.102502845
t_4009,-89.0458,14.01989,0.13159582,0.23658371,0.21185848,0.10233521
t_401,-88.23731,13.23417,0.11468722,0.24787109,0.19317316,0.13165593
t_4010,-89.08173,14.01989,0.09549088,0.2037131,0.15903504,0.10376646
t_4011,-89.0997,14.03732,0.09695953,0.20198874,0.16134487,0.10230049
t_4012,-89.06376,14.03732,0.13824993,0.23548073,0.219748,0.10103724
t_4013,-89.0458,14.03732,0.15392782,0.23848717,0.23838614,0.106505275
t_4014,-89.08173,14.03732,0.10061554,0.20712455,0.16714357,0.10112954
t_4015,-88.9919,14.01989,0.09553659,0.20834744,0.15846732,0.097232826
t_4016,-88.9919,14.03732,0.10571914,0.21619652,0.17383336,0.09492517
t_4017,-88.97393,14.03732,0.116538726,0.22541401,0.18883714,0.09363049
t_4018,-88.95597,14.03732,0.10010162,0.21183431,0.16479789,0.09232397
t_4019,-88.9919,14.05474,0.10933897,0.21642977,0.17848033,0.092676036
t_402,-88.23731,13.25166,0.09816745,0.22754332,0.16411427,0.10207571
t_4020,-88.95597,14.05474,0.07888235,0.18340538,0.13030736,0.09019773
t_4021,-88.97393,14.05474,0.100535855,0.20892775,0.1652606,0.09144306
t_4022,-88.9919,14.07217,0.10132666,0.20642477,0.16621736,0.090481766
t_4023,-88.97393,14.07217,0.09303271,0.1983824,0.15333098,0.089307465
t_4024,-88.95597,14.07217,0.08740219,0.19240978,0.14423105,0.08812037
t_4025,-88.59664,13.89784,0.06428505,0.18289973,0.105167,0.06317629
t_4026,-88.61461,13.89784,0.075440414,0.20204943,0.12402072,0.08103388
t_4027,-88.59664,13.91527,0.077295214,0.20166223,0.12677144,0.07810032
t_4028,-88.63257,13.91527,0.073406346,0.19732907,0.120618574,0.08062729
t_4029,-88.61461,13.91527,0.062948346,0.1791066,0.10287476,0.06285997
t_403,-88.25528,13.25166,0.11479186,0.25244963,0.19335334,0.13165577
t_4030,-88.61461,13.93271,0.05766555,0.16731271,0.09370737,0.061557565
t_4031,-88.59664,13.93271,0.070175916,0.18887676,0.11498843,0.07648404
t_4032,-88.63257,13.93271,0.076409005,0.19952115,0.12542856,0.07895492
t_4033,-88.59664,13.95015,0.0696211,0.18598175,0.11396279,0.07490395
t_4034,-88.63257,13.95015,0.06533446,0.17988515,0.106905766,0.061249178
t_4035,-88.70444,13.89784,0.08251195,0.21559983,0.13623336,0.087819315
t_4036,-88.68647,13.91527,0.06484337,0.1841222,0.10613503,0.06700912
t_4037,-88.65054,13.91527,0.08793296,0.21780469,0.14410652,0.0819242
t_4038,-88.66851,13.91527,0.074509114,0.20014918,0.122610874,0.08324433
t_4039,-88.70444,13.91527,0.079196736,0.20813619,0.13060242,0.08596714
t_404,-88.18342,13.21668,0.1394386,0.25807178,0.23149197,0.12555926
t_4040,-88.68647,13.93271,0.069917075,0.19079237,0.11483584,0.065610535
t_4041,-88.65054,13.93271,0.06913609,0.18876924,0.113431446,0.06354904
t_4042,-88.66851,13.93271,0.08127138,0.20747201,0.1335672,0.081513435
t_4043,-88.70444,13.93271,0.08478954,0.2131497,0.13953601,0.08416451
t_4044,-88.68647,13.95015,0.08507338,0.21029152,0.13952783,0.08110464
t_4045,-88.74037,13.91527,0.086688824,0.21929553,0.14316079,0.0888074
t_4046,-88.75834,13.91527,0.075708374,0.20349112,0.124902464,0.07151089
t_4047,-88.7224,13.91527,0.11248681,0.24331409,0.18103613,0.08833819
t_4048,-88.74037,13.93271,0.09337149,0.22434734,0.15342192,0.08692756
t_4049,-88.7224,13.93271,0.07944787,0.20622097,0.1309875,0.08553109
t_405,-88.14748,13.21668,0.14566498,0.25355363,0.23801652,0.12116503
t_4050,-88.75834,13.93271,0.07858271,0.20531909,0.12971748,0.08835398
t_4051,-88.75834,13.95015,0.08278469,0.20864885,0.13656211,0.086486876
t_4052,-88.7224,13.95015,0.09542715,0.2229164,0.1558138,0.08374057
t_4053,-88.74037,13.95015,0.0838583,0.20990503,0.13815904,0.08509927
t_4054,-88.74037,13.96759,0.074157275,0.19343276,0.12202447,0.08332072
t_4055,-88.70444,13.95015,0.07123169,0.19091201,0.11705354,0.065281935
t_4056,-88.65054,13.95015,0.06666938,0.1825258,0.109202944,0.062231507
t_4057,-88.66851,13.95015,0.07278412,0.19279432,0.1195329,0.07982163
t_4058,-88.66851,13.96759,0.06277335,0.17399876,0.10256326,0.06192064
t_4059,-88.68647,13.96759,0.07913817,0.20003828,0.1298894,0.07942205
t_406,-88.16545,13.23417,0.0994536,0.21583606,0.16646431,0.09532103
t_4060,-88.65054,13.96759,0.05413627,0.15690868,0.08766215,0.06094335
t_4061,-88.70444,13.96759,0.05787493,0.16499376,0.09399822,0.0639262
t_4062,-88.65054,13.98502,0.073034644,0.18838741,0.11958871,0.075344875
t_4063,-88.70444,13.98502,0.059786938,0.16679831,0.09739021,0.062601306
t_4064,-88.68647,13.98502,0.05759686,0.16266209,0.09358525,0.06161199
t_4065,-88.61461,13.95015,0.0665862,0.18158552,0.10897567,0.060284268
t_4066,-88.61461,13.96759,0.05251317,0.15328307,0.08490026,0.059039492
t_4067,-88.63257,13.96759,0.053318065,0.15510847,0.08626949,0.059982885
t_4068,-88.59664,13.96759,0.061880935,0.17124197,0.10095192,0.058111854
t_4069,-88.59664,13.98502,0.06794975,0.17948137,0.11098286,0.07185029
t_407,-88.18342,13.23417,0.107569925,0.22896218,0.18059549,0.12310123
t_4070,-88.63257,13.98502,0.058082767,0.16323411,0.094512366,0.05874567
t_4071,-88.61461,13.98502,0.06911766,0.1817249,0.11298869,0.072995126
t_4072,-88.59664,14.00245,0.06982872,0.18042982,0.11389223,0.07037522
t_4073,-88.63257,14.00245,0.06950922,0.18072185,0.11359794,0.072632656
t_4074,-88.61461,14.00245,0.0643257,0.17220035,0.10497619,0.0714944
t_4075,-88.7224,13.96759,0.06484398,0.17797664,0.1061462,0.064954996
t_4076,-88.75834,13.96759,0.093540825,0.21884155,0.15321249,0.084670864
t_4077,-88.74037,13.98502,0.06621159,0.17820327,0.10848704,0.06463153
t_4078,-88.7224,13.98502,0.062431876,0.17161389,0.10199449,0.06360735
t_4079,-88.75834,13.98502,0.0727331,0.18882649,0.11960881,0.06567363
t_408,-88.20138,13.23417,0.11944827,0.24545467,0.20077239,0.12591223
t_4080,-88.7224,14.00245,0.10906574,0.22398683,0.173093,0.07950301
t_4081,-88.74037,14.00245,0.08441043,0.20258333,0.13829274,0.07989755
t_4082,-88.75834,14.00245,0.080067076,0.19708356,0.13159093,0.081183955
t_4083,-88.75834,14.01989,0.05586388,0.15471436,0.09060522,0.062976204
t_4084,-88.7224,14.01989,0.057479713,0.15874381,0.09340181,0.061000504
t_4085,-88.66851,13.98502,0.06794209,0.18081485,0.11126998,0.076551124
t_4086,-88.68647,14.00245,0.078131884,0.1939091,0.12786196,0.0761703
t_4087,-88.65054,14.00245,0.07115531,0.1835052,0.11638494,0.07379159
t_4088,-88.66851,14.00245,0.06723273,0.17765175,0.11000452,0.07497092
t_4089,-88.70444,14.00245,0.072824925,0.18661197,0.119427785,0.07739142
t_409,-88.14748,13.23417,0.091070525,0.20179714,0.15173063,0.09316233
t_4090,-88.70444,14.01989,0.06432433,0.17103171,0.105152056,0.06003868
t_4091,-88.66851,14.01989,0.081177846,0.19511649,0.13212755,0.07342525
t_4092,-88.68647,14.01989,0.083166644,0.19782656,0.13538423,0.074597836
t_4093,-88.65054,14.01989,0.076558664,0.18895303,0.124805,0.07227231
t_4094,-88.68647,14.03732,0.076400444,0.18709311,0.12468075,0.073061496
t_4095,-88.63257,14.01989,0.076871656,0.1889765,0.12510024,0.07113934
t_4096,-88.74037,14.01989,0.055017762,0.15334457,0.0891634,0.061979763
t_4097,-88.74037,14.03732,0.07677676,0.18784463,0.1257643,0.076624475
t_4098,-88.7224,14.03732,0.058761586,0.15934102,0.09568083,0.0597409
t_4099,-88.75834,14.03732,0.07338552,0.18296716,0.120386496,0.0778544
t_41,-88.02172,13.21668,0.09243545,0.18631798,0.15376033,0.10146626
t_410,-88.18342,13.25166,0.12711132,0.2489814,0.212016,0.12066582
t_4100,-88.74037,14.05474,0.062293913,0.16355646,0.1016936,0.059446275
t_4101,-88.75834,14.05474,0.06588033,0.1692896,0.107793674,0.060398865
t_4102,-88.7224,14.05474,0.05545921,0.1515555,0.08995522,0.058510184
t_4103,-88.7224,14.07217,0.05215189,0.14367038,0.084248744,0.05730637
t_4104,-88.74037,14.07217,0.0590053,0.15607557,0.096077584,0.058221515
t_4105,-88.75834,14.07217,0.06563476,0.16695836,0.10731777,0.059152823
t_4106,-88.65054,14.03732,0.08434254,0.19594793,0.13624427,0.07078805
t_4107,-88.66851,14.03732,0.07049468,0.17868571,0.115129426,0.07191515
t_4108,-88.70444,14.03732,0.068752594,0.17621465,0.11248168,0.074228704
t_4109,-88.70444,14.05474,0.06285095,0.164819,0.10256514,0.05759083
t_411,-88.16545,13.25166,0.08562729,0.19732669,0.14187483,0.09347995
t_4110,-88.68647,14.05474,0.075849354,0.18420634,0.12358519,0.07156052
t_4111,-88.8302,13.96759,0.089171536,0.21405442,0.14735585,0.09036456
t_4112,-88.8841,13.96759,0.0926617,0.21741213,0.1535454,0.09496814
t_4113,-88.8841,13.98502,0.06736183,0.17701332,0.11028533,0.073605135
t_4114,-88.8302,13.98502,0.08141354,0.20093463,0.13446157,0.08844419
t_4115,-88.86613,13.98502,0.063800566,0.17071746,0.10416394,0.07239932
t_4116,-88.84817,13.98502,0.07541659,0.19162598,0.12439463,0.07121812
t_4117,-88.84817,14.00245,0.07397075,0.18690856,0.12187768,0.06970718
t_4118,-88.86613,14.00245,0.06962862,0.17930119,0.11441959,0.07085566
t_4119,-88.8302,14.00245,0.08183736,0.19887462,0.13501632,0.08657674
t_412,-88.14748,13.25166,0.11400996,0.22990794,0.1906113,0.11538892
t_4120,-88.8841,14.00245,0.09246345,0.21118103,0.15269026,0.090909526
t_4121,-88.79427,13.98502,0.08270313,0.20313655,0.13634287,0.08561624
t_4122,-88.7763,13.98502,0.11077969,0.23054971,0.17755994,0.085177936
t_4123,-88.7763,14.00245,0.07245658,0.18593074,0.11912497,0.082492076
t_4124,-88.79427,14.00245,0.07636709,0.19165032,0.12575062,0.08382545
t_4125,-88.81224,14.00245,0.07600316,0.1908461,0.12521909,0.08518698
t_4126,-88.81224,14.01989,0.094283454,0.21117988,0.15403603,0.083407074
t_4127,-88.79427,14.01989,0.07211594,0.18286768,0.11853326,0.082081474
t_4128,-88.7763,14.01989,0.06283541,0.16780025,0.10268945,0.06398953
t_4129,-88.81224,14.03732,0.09473231,0.20874871,0.15426637,0.081674494
t_413,-88.20138,13.25166,0.14665231,0.2661571,0.24072948,0.123360954
t_4130,-88.79427,14.03732,0.079322346,0.1909409,0.13029802,0.08037871
t_4131,-88.938,14.00245,0.08948727,0.20585984,0.14838196,0.095285244
t_4132,-88.90207,14.00245,0.10454997,0.22344461,0.17145947,0.092371576
t_4133,-88.90207,14.01989,0.09436788,0.210037,0.1555912,0.09033814
t_4134,-88.92003,14.01989,0.09334582,0.20839216,0.15421087,0.09173193
t_4135,-88.938,14.01989,0.0862785,0.1990365,0.14289056,0.09312092
t_4136,-88.938,14.03732,0.09594966,0.2079986,0.15816832,0.09100627
t_4137,-88.92003,14.03732,0.08223518,0.19177526,0.13591501,0.089680165
t_4138,-88.90207,14.03732,0.07050789,0.17500223,0.11593576,0.06998547
t_4139,-88.90207,14.05474,0.063415654,0.16115543,0.10354172,0.06844352
t_414,-88.09358,13.23417,0.09279235,0.19648528,0.15472475,0.086909965
t_4140,-88.938,14.05474,0.065010875,0.16246052,0.1062704,0.070454665
t_4141,-88.8841,14.01989,0.084183306,0.19807945,0.13908288,0.08893997
t_4142,-88.84817,14.01989,0.09131419,0.20768116,0.15010317,0.08614107
t_4143,-88.86613,14.01989,0.079541534,0.1922276,0.13128057,0.08754005
t_4144,-88.8302,14.01989,0.08778098,0.20382024,0.1443587,0.08475932
t_4145,-88.84817,14.03732,0.07479637,0.18342869,0.12314813,0.08433109
t_4146,-88.8841,14.03732,0.07312726,0.17978105,0.12041323,0.06892626
t_4147,-88.86613,14.03732,0.067141436,0.17077136,0.11011758,0.06786485
t_4148,-88.8302,14.03732,0.08702168,0.20021446,0.14288251,0.08299223
t_4149,-88.8841,14.05474,0.07102974,0.1743562,0.11678773,0.06743052
t_415,-88.11155,13.23417,0.10382749,0.2124962,0.1736111,0.112297066
t_4150,-88.8302,14.05474,0.07318394,0.17923133,0.12028515,0.081268296
t_4151,-88.7763,14.03732,0.05559849,0.15213081,0.090152904,0.062663496
t_4152,-88.7763,14.05474,0.06871462,0.17353673,0.11260808,0.07746943
t_4153,-88.81224,14.05474,0.07886775,0.18767294,0.12951979,0.07998176
t_4154,-88.79427,14.05474,0.07067512,0.17625052,0.115951985,0.078714654
t_4155,-88.7763,14.07217,0.06780645,0.17009649,0.11100916,0.07586917
t_4156,-88.81224,14.07217,0.06619772,0.16674729,0.108396836,0.062045682
t_4157,-88.79427,14.07217,0.072114445,0.17628302,0.11823475,0.07708668
t_4158,-88.81224,14.0896,0.06257825,0.15889667,0.1022093,0.060755625
t_4159,-88.7763,14.0896,0.06749192,0.16765095,0.11039859,0.07430469
t_416,-88.12952,13.23417,0.10290252,0.21425934,0.1722365,0.11492884
t_4160,-88.79427,14.0896,0.063436575,0.1607862,0.10364145,0.05980365
t_4161,-88.84817,14.05474,0.05791436,0.15272284,0.09410246,0.0653975
t_4162,-88.86613,14.05474,0.08410049,0.19336255,0.13839279,0.08384054
t_4163,-88.86613,14.07217,0.057571493,0.14976962,0.09351737,0.06499199
t_4164,-88.84817,14.07217,0.07420896,0.17808509,0.12196495,0.08081011
t_4165,-88.8841,14.07217,0.074533254,0.1775316,0.12265286,0.08327295
t_4166,-88.8302,14.07217,0.077801466,0.1835539,0.12775132,0.07956927
t_4167,-88.86613,14.0896,0.056386914,0.14596821,0.09149687,0.06359294
t_4168,-88.8302,14.0896,0.060472023,0.15480575,0.09862205,0.061705045
t_4169,-88.8841,14.0896,0.077695355,0.17984925,0.12776498,0.08145979
t_417,-88.12952,13.25166,0.1003982,0.21184586,0.16787218,0.1128135
t_4170,-88.84817,14.0896,0.06950166,0.16900824,0.11400332,0.06265162
t_4171,-88.92003,14.05474,0.06358208,0.1607436,0.10379128,0.06945167
t_4172,-88.92003,14.07217,0.060023054,0.15223384,0.09770334,0.06789717
t_4173,-88.938,14.07217,0.06082878,0.15294446,0.099080324,0.06885485
t_4174,-88.90207,14.07217,0.062760144,0.15818514,0.10245035,0.06693378
t_4175,-88.92003,14.0896,0.06286723,0.155941,0.10266365,0.06637747
t_4176,-88.90207,14.0896,0.065820925,0.16149351,0.10782857,0.06545679
t_4177,-88.938,14.0896,0.059513245,0.14899398,0.09683238,0.067291945
t_4178,-88.92003,14.10702,0.068043746,0.16259627,0.111623175,0.064892784
t_4179,-88.938,14.10702,0.07198554,0.16795848,0.118351184,0.065766245
t_418,-88.09358,13.25166,0.093728125,0.19828796,0.15627638,0.1077896
t_4180,-88.90207,14.10702,0.063849665,0.15649568,0.10443119,0.064010076
t_4181,-88.84817,14.10702,0.058651026,0.14941597,0.095443636,0.0613116
t_4182,-88.8302,14.10702,0.07756943,0.17885463,0.12698051,0.07624803
t_4183,-88.8841,14.10702,0.07492911,0.173944,0.1230723,0.079678595
t_4184,-88.86613,14.10702,0.055219807,0.14228794,0.089507625,0.06221756
t_4185,-88.8302,14.12445,0.0630592,0.15570217,0.102979116,0.05911534
t_4186,-88.86613,14.12445,0.05406929,0.13872041,0.08754812,0.06086467
t_4187,-88.84817,14.12445,0.05332657,0.13791645,0.08628396,0.05999286
t_4188,-88.84817,14.14187,0.072913036,0.168209,0.11926402,0.07409834
t_4189,-88.86613,14.14187,0.059723813,0.14755088,0.097322054,0.059536155
t_419,-88.11155,13.25166,0.10564909,0.2150158,0.1764277,0.110279545
t_4190,-88.79427,14.10702,0.054682486,0.14385077,0.08859987,0.05856788
t_4191,-88.81224,14.10702,0.06978784,0.16840512,0.11425148,0.075093396
t_4192,-88.92003,14.12445,0.056254387,0.14085664,0.091270916,0.06343661
t_4193,-88.8841,14.12445,0.063840665,0.15537754,0.10438109,0.061730452
t_4194,-88.90207,14.12445,0.055534728,0.14019237,0.09004424,0.062588386
t_4195,-88.8841,14.14187,0.05364702,0.1359904,0.08682931,0.06036886
t_4196,-88.90207,14.14187,0.054847,0.13771404,0.08885676,0.061193626
t_4197,-88.92003,14.14187,0.056916602,0.14100277,0.09238287,0.06200869
t_4198,-88.8841,14.15929,0.05826718,0.14306574,0.09482996,0.05903232
t_4199,-88.92003,14.15929,0.055466603,0.1370933,0.08990118,0.060608324
t_42,-87.98579,13.21668,0.07584529,0.16072905,0.12519962,0.07660166
t_420,-88.12952,13.26914,0.09849054,0.21004765,0.16452353,0.11071423
t_4200,-88.90207,14.15929,0.05318358,0.13325891,0.08604067,0.059825163
t_4201,-88.8841,14.17671,0.05732636,0.140081,0.09321119,0.057720993
t_4202,-89.00987,14.03732,0.12240423,0.22860885,0.19772087,0.09726919
t_4203,-89.02783,14.03732,0.14988157,0.23800315,0.23287652,0.105163544
t_4204,-89.00987,14.05474,0.106713876,0.21363084,0.17503582,0.09389387
t_4205,-89.02783,14.05474,0.117787965,0.2219252,0.19107124,0.09509375
t_4206,-89.02783,14.07217,0.10094962,0.20480151,0.1661824,0.092781425
t_4207,-89.00987,14.07217,0.11583165,0.2178995,0.18714738,0.09265425
t_4208,-89.00987,14.0896,0.09697828,0.19890296,0.15944217,0.089445494
t_4209,-89.02783,14.0896,0.105161555,0.20615497,0.17185351,0.090530254
t_421,-88.09358,13.26914,0.10748997,0.21444617,0.17878449,0.10587636
t_4210,-89.00987,14.10702,0.1024914,0.20172922,0.16708234,0.08730839
t_4211,-89.02783,14.10702,0.093818896,0.19252443,0.15438013,0.08834006
t_4212,-89.06376,14.05474,0.15296446,0.2344358,0.23663254,0.10512711
t_4213,-89.08173,14.05474,0.15445508,0.23465835,0.23896623,0.10635207
t_4214,-89.0458,14.05474,0.14732902,0.23383212,0.22920515,0.103876926
t_4215,-89.0997,14.05474,0.14686039,0.23373194,0.23023382,0.100780286
t_4216,-89.08173,14.07217,0.11197145,0.21273905,0.18326569,0.096079364
t_4217,-89.06376,14.07217,0.12668619,0.22330068,0.2028544,0.096053734
t_4218,-89.0997,14.07217,0.12557647,0.22171174,0.20229335,0.09820413
t_4219,-89.0458,14.07217,0.11878615,0.21903169,0.19198534,0.094941944
t_422,-88.11155,13.26914,0.0940344,0.20177624,0.15681854,0.10827528
t_4220,-89.0997,14.0896,0.104596,0.20282082,0.17209475,0.094655894
t_4221,-89.08173,14.0896,0.10529473,0.20425731,0.17288812,0.09366067
t_4222,-88.97393,14.0896,0.090911746,0.19356476,0.14966579,0.08722404
t_4223,-88.9919,14.0896,0.085432634,0.18635233,0.14106968,0.088342585
t_4224,-88.95597,14.0896,0.08115836,0.18219618,0.1338572,0.08609235
t_4225,-88.95597,14.10702,0.07294386,0.16871372,0.12001325,0.06663117
t_4226,-88.97393,14.10702,0.07955132,0.17731385,0.13113275,0.085192956
t_4227,-88.9919,14.10702,0.093424544,0.19337897,0.15337019,0.08625856
t_4228,-88.95597,14.12445,0.0651805,0.15505052,0.10672542,0.065100804
t_4229,-88.97393,14.12445,0.082483456,0.17909291,0.1357206,0.0832109
t_423,-88.09358,13.28663,0.07207038,0.16782889,0.11834472,0.082363084
t_4230,-88.938,14.12445,0.0596904,0.14662778,0.097155854,0.06427466
t_4231,-88.95597,14.14187,0.07168013,0.16325653,0.11771662,0.08029568
t_4232,-89.06376,14.0896,0.11376897,0.21201895,0.18468384,0.09263986
t_4233,-89.0458,14.0896,0.11225546,0.21143763,0.18223123,0.091596104
t_4234,-89.08173,14.10702,0.12012963,0.21294941,0.19276054,0.092322074
t_4235,-89.0458,14.10702,0.10128218,0.19942851,0.1658705,0.08935287
t_4236,-89.06376,14.10702,0.11341265,0.2089782,0.18338417,0.09134308
t_4237,-89.0997,14.10702,0.09000908,0.1850521,0.14893308,0.092255235
t_4238,-89.08173,14.12445,0.10038649,0.19484061,0.16446514,0.089029
t_4239,-89.06376,14.12445,0.09478555,0.18991926,0.15582252,0.08811039
