# 20010113_M7.7_Subduction median gmf, Stations:Seismic, gmlt:MARN, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2018SSlabHigh,MontalvaEtAl2016SSlab,SiEtAl2020SSlab,ZhaoEtAl2006SSlabCascadia
t_3659,-89.27936,14.14187,0.16058742,0.16764987,0.17083934,0.12743792
t_366,-88.23731,13.1642,0.20519869,0.24212433,0.2251882,0.20763606
t_3660,-89.29733,14.14187,0.15082484,0.16092888,0.1608129,0.1275437
t_3661,-89.27936,14.15929,0.14621346,0.15778765,0.15588078,0.12382088
t_3662,-89.29733,14.15929,0.12616271,0.14312108,0.13423437,0.12394436
t_3663,-89.33326,14.15929,0.09782698,0.11827548,0.10201421,0.09808046
t_3664,-89.31529,14.15929,0.11632739,0.13466634,0.12318919,0.098182425
t_3665,-89.42309,14.14187,0.12555704,0.13613838,0.13296953,0.12419733
t_3666,-89.40512,14.15929,0.13923195,0.14569862,0.14777693,0.12202813
t_3667,-89.44106,14.15929,0.16771907,0.15807103,0.17496318,0.12181987
t_3668,-89.38716,14.15929,0.12302785,0.13583787,0.13048203,0.12265616
t_3669,-89.42309,14.15929,0.11640896,0.1288912,0.12300126,0.12129819
t_367,-88.20138,13.1642,0.21304046,0.23926763,0.23431565,0.19576593
t_3670,-89.44106,14.17671,0.09937366,0.114079475,0.10399856,0.0933391
t_3671,-89.40512,14.17671,0.12014704,0.13203259,0.12731797,0.11907145
t_3672,-89.42309,14.17671,0.10537287,0.11980642,0.11078706,0.09385731
t_3673,-89.38716,14.17671,0.10461157,0.12092847,0.10998465,0.09472177
t_3674,-89.44106,14.19413,0.13570711,0.13986143,0.1436804,0.11520822
t_3675,-89.29733,14.17671,0.12191862,0.13898247,0.12958248,0.1205232
t_3676,-89.27936,14.17671,0.11217381,0.13221294,0.11868852,0.095361
t_3677,-89.33326,14.17671,0.11091255,0.1286489,0.11718604,0.095435165
t_3678,-89.31529,14.17671,0.11446869,0.13235418,0.12122235,0.09549821
t_3679,-89.29733,14.19413,0.12866685,0.14292808,0.13697334,0.11725874
t_368,-88.25528,13.1642,0.26403168,0.27447417,0.28906307,0.21384011
t_3680,-89.33326,14.19413,0.09943775,0.11841723,0.10431793,0.09290699
t_3681,-89.31529,14.19413,0.101065256,0.12058202,0.106210984,0.09293559
t_3682,-89.27936,14.19413,0.115361504,0.133883,0.122368164,0.11710096
t_3683,-89.31529,14.21155,0.12933359,0.14154857,0.13756576,0.114220135
t_3684,-89.33326,14.21155,0.09338515,0.11254178,0.09752047,0.09048094
t_3685,-89.36919,14.17671,0.11882618,0.1329832,0.1259788,0.11998217
t_3686,-89.35123,14.17671,0.111584924,0.12830886,0.117914215,0.095283315
t_3687,-89.36919,14.19413,0.09078218,0.109098166,0.09447585,0.09262085
t_3688,-89.35123,14.19413,0.09326442,0.11228246,0.09717799,0.092801385
t_3689,-89.36919,14.21155,0.13508147,0.14264977,0.14341216,0.113972336
t_369,-88.20138,13.18169,0.19340147,0.22855183,0.211567,0.19318245
t_3690,-89.35123,14.21155,0.13617477,0.14427428,0.14462775,0.11413794
t_3691,-89.35123,14.22896,0.10690861,0.122534394,0.1129673,0.08811327
t_3692,-89.36919,14.22896,0.10363756,0.119163625,0.10928313,0.088023044
t_3693,-89.35123,14.24638,0.14237091,0.14609237,0.150401,0.10842018
t_3694,-89.36919,14.24638,0.10468745,0.11941123,0.11053069,0.08582871
t_3695,-89.40512,14.19413,0.08985092,0.10681903,0.09339891,0.092052646
t_3696,-89.38716,14.19413,0.10975563,0.12445032,0.11591377,0.092369094
t_3697,-89.42309,14.19413,0.11405625,0.1260046,0.1206194,0.11573505
t_3698,-89.44106,14.21155,0.11818225,0.12760627,0.12514822,0.112616576
t_3699,-89.42309,14.21155,0.10800213,0.12085877,0.11398777,0.089545615
t_37,-87.98579,13.19919,0.19806848,0.19512765,0.21083866,0.13739274
t_370,-88.25528,13.18169,0.19024423,0.23690869,0.20673855,0.16730529
t_3700,-89.40512,14.21155,0.10361044,0.11818112,0.10910296,0.089842565
t_3701,-89.38716,14.21155,0.09568162,0.112366065,0.100145385,0.09009095
t_3702,-89.38716,14.22896,0.13381654,0.1400987,0.14186014,0.110936895
t_3703,-89.44106,14.22896,0.10938642,0.12063382,0.1155671,0.11005408
t_3704,-89.40512,14.22896,0.11588426,0.12703815,0.122784115,0.11069348
t_3705,-89.27936,14.21155,0.091193795,0.112624496,0.095080264,0.09027448
t_3706,-89.29733,14.21155,0.109014094,0.1272218,0.1153159,0.09041097
t_3707,-89.33326,14.22896,0.13549963,0.14378631,0.14380577,0.111274496
t_3708,-89.27936,14.22896,0.11425155,0.13129504,0.121210024,0.110948995
t_3709,-89.29733,14.22896,0.102398954,0.12106289,0.1079705,0.08803465
t_371,-88.23731,13.18169,0.16874065,0.21680957,0.18122068,0.16239671
t_3710,-89.31529,14.22896,0.09049641,0.11008396,0.09439595,0.08812057
t_3711,-89.33326,14.24638,0.10316188,0.11960213,0.108867794,0.08589165
t_3712,-89.27936,14.24638,0.12769838,0.14010686,0.1356095,0.108050056
t_3713,-89.29733,14.24638,0.10483127,0.1223541,0.11076724,0.08574567
t_3714,-89.31529,14.24638,0.09506505,0.113506764,0.099792294,0.08584537
t_3715,-89.42309,14.22896,0.12663768,0.13370219,0.13423523,0.11039597
t_3716,-89.40512,14.24638,0.09872661,0.11320014,0.10382629,0.08557647
t_3717,-89.38716,14.24638,0.13259612,0.13853024,0.14043263,0.108216815
t_3718,-89.44106,14.24638,0.12910749,0.1338349,0.13661635,0.1075186
t_3719,-89.42309,14.24638,0.11326748,0.12376181,0.119898476,0.10779481
t_372,-88.21935,13.18169,0.18275402,0.22452609,0.19867437,0.15763794
t_3720,-89.44106,14.26379,0.129122,0.1332096,0.13648729,0.10501537
t_3721,-89.38716,14.26379,0.15423907,0.14959976,0.16129835,0.10673409
t_3722,-89.42309,14.26379,0.10936592,0.12032836,0.1156493,0.10523945
t_3723,-89.40512,14.26379,0.10716638,0.11936198,0.11326677,0.10542522
t_3724,-89.42309,14.2812,0.10619749,0.11741751,0.11218897,0.10272887
t_3725,-88.65054,13.70591,0.15249309,0.17965302,0.15729079,0.14004654
t_3726,-88.68647,13.72337,0.1579846,0.18126066,0.16307275,0.13596436
t_3727,-88.65054,13.72337,0.15209529,0.18153536,0.15728642,0.13683552
t_3728,-88.66851,13.72337,0.1492711,0.17896172,0.15441711,0.13637337
t_3729,-88.68647,13.74082,0.16042887,0.18512087,0.16589402,0.13412938
t_373,-88.23731,13.19919,0.18328063,0.2295156,0.19878195,0.16042793
t_3730,-88.66851,13.74082,0.14896016,0.18123712,0.15451479,0.13400899
t_3731,-88.65054,13.74082,0.16613536,0.18947454,0.17143296,0.13401082
t_3732,-88.65054,13.75827,0.17326955,0.19382027,0.1784304,0.13143072
t_3733,-88.66851,13.75827,0.14692226,0.18256883,0.15283601,0.13182056
t_3734,-88.68647,13.75827,0.15705574,0.1866063,0.16302821,0.13237028
t_3735,-88.63257,13.72337,0.16683549,0.18869208,0.17178664,0.13728932
t_3736,-88.61461,13.72337,0.16024657,0.1871301,0.1653544,0.13771959
t_3737,-88.61461,13.74082,0.13444935,0.17518193,0.13921078,0.13414282
t_3738,-88.63257,13.74082,0.14708984,0.18206488,0.15255557,0.13406628
t_3739,-88.59664,13.74082,0.14204636,0.18068363,0.14722075,0.13423131
t_374,-88.16545,13.1642,0.2131388,0.23199923,0.23384592,0.18464476
t_3740,-88.61461,13.75827,0.14715394,0.18477006,0.15298614,0.1308871
t_3741,-88.63257,13.75827,0.124572754,0.16957344,0.12903886,0.13113326
t_3742,-88.59664,13.75827,0.13916485,0.18076663,0.1446615,0.13066828
t_3743,-88.59664,13.77572,0.14264508,0.1844448,0.14868142,0.12738486
t_3744,-88.63257,13.77572,0.15966323,0.19181022,0.16580069,0.12840083
t_3745,-88.74037,13.74082,0.1438071,0.17510957,0.14902656,0.13669057
t_3746,-88.75834,13.75827,0.14809841,0.18177852,0.15403691,0.13873893
t_3747,-88.70444,13.75827,0.15877146,0.18663827,0.16473229,0.13318229
t_3748,-88.7224,13.75827,0.14447623,0.17944145,0.15028751,0.13439503
t_3749,-88.74037,13.75827,0.14096375,0.17735445,0.14655088,0.13618357
t_375,-88.18342,13.18169,0.18936653,0.22259139,0.2070207,0.18756662
t_3750,-88.70444,13.77572,0.15198646,0.18650559,0.1584277,0.1317415
t_3751,-88.74037,13.77572,0.14425349,0.18246835,0.1505073,0.1352569
t_3752,-88.75834,13.77572,0.1567407,0.18967329,0.16349363,0.1378796
t_3753,-88.7224,13.77572,0.12770976,0.17169084,0.13274635,0.13325325
t_3754,-88.75834,13.79317,0.17888841,0.20103192,0.18554625,0.13659346
t_3755,-88.66851,13.77572,0.1406203,0.18118946,0.14668955,0.1297099
t_3756,-88.68647,13.77572,0.15239081,0.18703383,0.15878706,0.13059565
t_3757,-88.65054,13.77572,0.12677236,0.17249309,0.13187939,0.12899879
t_3758,-88.70444,13.79317,0.15022004,0.18799399,0.15702054,0.13014483
t_3759,-88.68647,13.79317,0.15412757,0.19000062,0.16086888,0.12876001
t_376,-88.14748,13.18169,0.18031272,0.21049237,0.19675186,0.17692077
t_3760,-88.65054,13.79317,0.16033077,0.19321428,0.166762,0.1266524
t_3761,-88.66851,13.79317,0.13098277,0.17678435,0.13680968,0.12761897
t_3762,-88.66851,13.81062,0.11843165,0.16868643,0.123434566,0.09942925
t_3763,-88.68647,13.81062,0.11399631,0.16477613,0.11845378,0.10048253
t_3764,-88.70444,13.81062,0.1451527,0.18712117,0.1521508,0.12839787
t_3765,-88.61461,13.77572,0.13542202,0.17940158,0.14114262,0.1278731
t_3766,-88.63257,13.79317,0.13067408,0.17720969,0.13646378,0.12580712
t_3767,-88.59664,13.79317,0.12678744,0.17512867,0.13225906,0.12432605
t_3768,-88.61461,13.79317,0.12046842,0.16989847,0.12537783,0.12504245
t_3769,-88.63257,13.81062,0.104192585,0.15647061,0.10767072,0.097681105
t_377,-88.16545,13.18169,0.20052268,0.22610575,0.21969834,0.1821458
t_3770,-88.61461,13.81062,0.109898746,0.16198638,0.11406219,0.09692226
t_3771,-88.59664,13.81062,0.11156462,0.16371346,0.115936644,0.096206084
t_3772,-88.61461,13.82806,0.13507079,0.18242195,0.14165387,0.11977566
t_3773,-88.59664,13.82806,0.12345029,0.17429204,0.129279,0.11872133
t_3774,-88.63257,13.82806,0.10604145,0.15908197,0.110060655,0.09576089
t_3775,-88.7224,13.79317,0.13961568,0.18201873,0.14602156,0.13185276
t_3776,-88.74037,13.79317,0.12979232,0.17556949,0.13533217,0.13397406
t_3777,-88.74037,13.81062,0.12360105,0.17269635,0.1288612,0.104883604
t_3778,-88.75834,13.81062,0.14904967,0.19060516,0.15640524,0.13497941
t_3779,-88.7224,13.81062,0.1341319,0.18031745,0.14049965,0.1302282
t_378,-88.20138,13.19919,0.173482,0.2156059,0.18791737,0.15105565
t_3780,-88.7224,13.82806,0.13638125,0.1832639,0.14324035,0.1284214
t_3781,-88.75834,13.82806,0.17405656,0.20367445,0.18168291,0.1331207
t_3782,-88.74037,13.82806,0.13156123,0.1801552,0.13799249,0.13060856
t_3783,-88.7224,13.84551,0.13743979,0.18497509,0.14464225,0.1264704
t_3784,-88.74037,13.84551,0.15404484,0.19527826,0.16199674,0.12864347
t_3785,-88.65054,13.81062,0.13546108,0.18144006,0.14189284,0.12435364
t_3786,-88.65054,13.82806,0.104919165,0.15787065,0.1087593,0.09670839
t_3787,-88.68647,13.82806,0.14031212,0.18550669,0.14733256,0.12485986
t_3788,-88.66851,13.82806,0.13381682,0.1813017,0.14045006,0.12339513
t_3789,-88.70444,13.82806,0.17763439,0.20190707,0.18395923,0.12792024
t_379,-88.14748,13.19919,0.1659976,0.2013654,0.17999305,0.13824363
t_3790,-88.65054,13.84551,0.10295682,0.15664396,0.10685738,0.09492197
t_3791,-88.68647,13.84551,0.14038123,0.18644068,0.1476256,0.122805834
t_3792,-88.70444,13.84551,0.13486694,0.18301469,0.14186998,0.124536015
t_3793,-88.66851,13.84551,0.111801244,0.16480447,0.11668032,0.09604697
t_3794,-88.66851,13.86295,0.13328442,0.18219934,0.14030506,0.11908341
t_3795,-88.75834,13.84551,0.16102923,0.19949809,0.16921756,0.13108145
t_3796,-88.74037,13.86295,0.12643357,0.17782868,0.13294135,0.12655623
t_3797,-88.7224,13.86295,0.1270985,0.1781475,0.13371179,0.12441374
t_3798,-88.75834,13.86295,0.13002549,0.18087623,0.1368413,0.12891662
t_3799,-88.75834,13.88039,0.12393358,0.17625931,0.13036488,0.12666635
t_38,-88.00375,13.19919,0.15827033,0.1772962,0.17123461,0.1395688
t_380,-88.16545,13.19919,0.16909738,0.2064173,0.18338335,0.14235052
t_3800,-88.74037,13.88039,0.14079376,0.18838781,0.14864938,0.124383524
t_3801,-88.7224,13.88039,0.10674776,0.16082221,0.1113144,0.096865855
t_3802,-88.75834,13.89784,0.14559859,0.19172499,0.15390012,0.12436155
t_3803,-88.7224,13.89784,0.12522304,0.17692423,0.13207439,0.12009911
t_3804,-88.74037,13.89784,0.13938473,0.1873832,0.14729694,0.12215441
t_3805,-88.63257,13.84551,0.12519185,0.17593396,0.13141891,0.11851608
t_3806,-88.59664,13.84551,0.12588684,0.17656825,0.13212499,0.11611531
t_3807,-88.61461,13.84551,0.12936988,0.17903739,0.13585564,0.117286876
t_3808,-88.61461,13.86295,0.11757098,0.17025699,0.12336767,0.11487501
t_3809,-88.59664,13.86295,0.10956723,0.16337238,0.11459375,0.090000324
t_381,-88.18342,13.19919,0.16816519,0.208572,0.18196225,0.14662097
t_3810,-88.63257,13.86295,0.12718968,0.17775232,0.13375394,0.11619228
t_3811,-88.59664,13.88039,0.13619733,0.18365268,0.14308527,0.11120202
t_3812,-88.63257,13.88039,0.14520404,0.1892445,0.15237446,0.11390935
t_3813,-88.61461,13.88039,0.13817613,0.18502381,0.1451998,0.11252898
t_3814,-88.63257,13.89784,0.11716462,0.16990407,0.12327398,0.1116641
t_3815,-88.68647,13.86295,0.13936609,0.18634059,0.14674276,0.12070197
t_3816,-88.70444,13.86295,0.12654388,0.17756855,0.13312498,0.1224709
t_3817,-88.65054,13.86295,0.1338421,0.18247432,0.14082946,0.11758793
t_3818,-88.65054,13.88039,0.124254435,0.17573087,0.13080615,0.11536328
t_3819,-88.68647,13.88039,0.14415164,0.18942846,0.15176663,0.11856249
t_382,-88.20138,13.21668,0.21313468,0.24214213,0.23334059,0.18829225
t_3820,-88.66851,13.88039,0.13565353,0.18394959,0.14292054,0.1169082
t_3821,-88.70444,13.88039,0.14842838,0.19217518,0.15624435,0.12034785
t_3822,-88.68647,13.89784,0.10020324,0.15445715,0.10436619,0.09220735
t_3823,-88.66851,13.89784,0.13175362,0.18121794,0.13894038,0.114729755
t_3824,-88.65054,13.89784,0.122306354,0.17412591,0.12885132,0.113155685
t_3825,-88.86613,13.79317,0.17511047,0.21462175,0.18397452,0.16362329
t_3826,-88.8841,13.79317,0.19912396,0.22852874,0.20923086,0.16917585
t_3827,-88.8841,13.81062,0.19194512,0.22472996,0.20211829,0.16410562
t_3828,-88.84817,13.81062,0.18808502,0.21814449,0.197436,0.1543763
t_3829,-88.86613,13.81062,0.21383667,0.22867511,0.22278485,0.16096726
t_383,-88.16545,13.21668,0.17352341,0.21057911,0.188487,0.17731239
t_3830,-88.8302,13.81062,0.14334919,0.19145337,0.14996397,0.1497388
t_3831,-88.8302,13.82806,0.14290914,0.19182679,0.14995098,0.14667183
t_3832,-88.8841,13.82806,0.18919732,0.22271752,0.19948444,0.15951607
t_3833,-88.86613,13.82806,0.20172049,0.22506917,0.21132983,0.15511833
t_3834,-88.84817,13.82806,0.15972371,0.20422873,0.16830511,0.15080991
t_3835,-88.81224,13.81062,0.16376191,0.2026215,0.17209804,0.14541323
t_3836,-88.7763,13.81062,0.1720488,0.20277113,0.1798565,0.13799837
t_3837,-88.79427,13.82806,0.14682096,0.19252026,0.1544428,0.13921055
t_3838,-88.7763,13.82806,0.16527373,0.20150365,0.17348383,0.13598374
t_3839,-88.81224,13.82806,0.15604743,0.19934887,0.16433942,0.14278659
t_384,-88.09358,13.1642,0.15855405,0.18672156,0.17192174,0.16461949
t_3840,-88.79427,13.84551,0.14603166,0.19278154,0.15392056,0.13681003
t_3841,-88.81224,13.84551,0.1379479,0.18784612,0.14500304,0.1400969
t_3842,-88.7763,13.84551,0.13425052,0.18392894,0.14112888,0.13380091
t_3843,-88.79427,13.86295,0.13282008,0.18374704,0.13977134,0.13432929
t_3844,-88.81224,13.86295,0.14280291,0.191583,0.15068705,0.13737829
t_3845,-88.90207,13.82806,0.18923792,0.22426875,0.19974725,0.16391881
t_3846,-88.92003,13.82806,0.175517,0.21786506,0.18510084,0.1682593
t_3847,-88.938,13.84551,0.16053648,0.20714891,0.16867734,0.16743559
t_3848,-88.90207,13.84551,0.1618836,0.2079097,0.17073943,0.15933144
t_3849,-88.92003,13.84551,0.19057432,0.2246581,0.20142837,0.16338697
t_385,-88.12952,13.18169,0.18257786,0.20908684,0.1993514,0.17188987
t_3850,-88.938,13.86295,0.20970683,0.2313372,0.22074173,0.16272959
t_3851,-88.90207,13.86295,0.16976942,0.21194106,0.17971355,0.1550784
t_3852,-88.92003,13.86295,0.15296136,0.20094766,0.16100127,0.15888186
t_3853,-88.92003,13.88039,0.1398096,0.1898611,0.14659928,0.122512005
t_3854,-88.90207,13.88039,0.12039558,0.1731351,0.124550834,0.11967964
t_3855,-88.8302,13.84551,0.15557402,0.20067,0.1641932,0.1436325
t_3856,-88.84817,13.84551,0.17683548,0.21336128,0.18650949,0.14737888
t_3857,-88.8841,13.84551,0.17128515,0.21301249,0.18105692,0.15528175
t_3858,-88.86613,13.84551,0.17900005,0.21583897,0.18897972,0.15127937
t_3859,-88.8841,13.86295,0.17730252,0.21536893,0.18758008,0.15132265
t_386,-88.09358,13.18169,0.18021694,0.20209458,0.19646686,0.16237217
t_3860,-88.86613,13.86295,0.19827753,0.22231077,0.20788707,0.149273
t_3861,-88.8302,13.86295,0.16266803,0.20476122,0.17192884,0.14063197
t_3862,-88.84817,13.86295,0.16174199,0.20516504,0.17107713,0.14406545
t_3863,-88.8302,13.88039,0.15161878,0.19787644,0.16047004,0.13767402
t_3864,-88.84817,13.88039,0.112555824,0.16636981,0.11649464,0.1115766
t_3865,-88.7763,13.86295,0.1302408,0.1813715,0.13700762,0.13150567
t_3866,-88.79427,13.88039,0.117319636,0.17084385,0.12270935,0.10440702
t_3867,-88.7763,13.88039,0.12727831,0.1791809,0.13399996,0.1291374
t_3868,-88.81224,13.88039,0.10916863,0.16319132,0.11314131,0.10666497
t_3869,-88.81224,13.89784,0.13127987,0.18256666,0.13853207,0.13193291
t_387,-88.11155,13.18169,0.17847307,0.20369786,0.19465652,0.16704166
t_3870,-88.7763,13.89784,0.13898733,0.18778858,0.14700839,0.12672564
t_3871,-88.79427,13.89784,0.13997547,0.18881033,0.14810087,0.12925102
t_3872,-88.79427,13.91527,0.18424508,0.2096226,0.19220321,0.12810312
t_3873,-88.7763,13.91527,0.16103505,0.20017487,0.16972396,0.12429815
t_3874,-88.81224,13.91527,0.12712267,0.1786869,0.13415027,0.12923874
t_3875,-88.8841,13.88039,0.1144415,0.16712101,0.11826321,0.1169038
t_3876,-88.86613,13.88039,0.11187044,0.16487779,0.11562157,0.11419685
t_3877,-88.8841,13.89784,0.14219528,0.19132686,0.15020363,0.14400285
t_3878,-88.8302,13.89784,0.10496895,0.15803696,0.108631864,0.10675166
t_3879,-88.84817,13.89784,0.13532265,0.18599863,0.14281537,0.13772684
t_388,-88.11155,13.19919,0.16701323,0.1968545,0.1814846,0.16474348
t_3880,-88.86613,13.89784,0.14123504,0.19061297,0.14927906,0.14081126
t_3881,-88.8841,13.91527,0.18023445,0.21299893,0.19053905,0.1405782
t_3882,-88.84817,13.91527,0.13223498,0.18282196,0.13965052,0.13468756
t_3883,-88.8302,13.91527,0.12661776,0.17826012,0.13347813,0.10448694
t_3884,-88.86613,13.91527,0.13590042,0.18565606,0.14362486,0.13758163
t_3885,-88.938,13.88039,0.16237621,0.20632686,0.17173395,0.15830478
t_3886,-88.938,13.89784,0.15996435,0.20350035,0.1694569,0.15410672
t_3887,-88.92003,13.89784,0.1731061,0.21169035,0.1836895,0.15065414
t_3888,-88.90207,13.89784,0.14724219,0.19499616,0.15567484,0.1472871
t_3889,-88.938,13.91527,0.12183049,0.17171939,0.12654981,0.118906416
t_389,-88.12952,13.19919,0.16413595,0.19736606,0.17802338,0.16953482
t_3890,-88.90207,13.91527,0.1609615,0.20314802,0.17093992,0.14366771
t_3891,-88.92003,13.91527,0.1679558,0.20733663,0.17840137,0.14684363
t_3892,-88.92003,13.93271,0.14523417,0.1909113,0.15393552,0.1431938
t_3893,-88.938,13.93271,0.16565,0.20433174,0.17612956,0.14624815
t_3894,-88.90207,13.93271,0.15320195,0.19683306,0.16276644,0.14019375
t_3895,-88.8841,13.93271,0.17591761,0.2095212,0.18615443,0.13727862
t_3896,-88.84817,13.93271,0.15568988,0.1982601,0.16520196,0.13172466
t_3897,-88.8302,13.93271,0.14428766,0.19082536,0.15308455,0.12909532
t_3898,-88.86613,13.93271,0.15755081,0.19957477,0.16727647,0.13445342
t_3899,-88.8302,13.95015,0.13814864,0.18546912,0.14658813,0.12634438
t_39,-88.02172,13.19919,0.16129589,0.18133128,0.17473415,0.14338376
t_390,-88.09358,13.19919,0.19372527,0.21034582,0.210695,0.16013671
t_3900,-88.84817,13.95015,0.1895003,0.21131356,0.1980468,0.13026217
t_3901,-88.86613,13.95015,0.13791971,0.18510215,0.14632545,0.13142048
t_3902,-88.8841,13.95015,0.13892338,0.18561739,0.147379,0.1340935
t_3903,-88.84817,13.96759,0.14700428,0.19026844,0.15615147,0.1260233
t_3904,-88.86613,13.96759,0.135167,0.18177639,0.14345856,0.12847726
t_3905,-88.79427,13.93271,0.114571705,0.16722131,0.120407805,0.09835691
t_3906,-88.81224,13.93271,0.19634105,0.21204752,0.20362805,0.12797435
t_3907,-88.7763,13.93271,0.13304898,0.18245393,0.14088659,0.12186876
t_3908,-88.79427,13.95015,0.13667114,0.18431571,0.14490703,0.1216504
t_3909,-88.81224,13.95015,0.12936072,0.17888018,0.13700898,0.123948686
t_391,-88.09358,13.21668,0.19697753,0.212481,0.21367092,0.15791622
t_3910,-88.7763,13.95015,0.12940468,0.17890255,0.13704945,0.119452626
t_3911,-88.81224,13.96759,0.11879365,0.16914195,0.12545146,0.12136745
t_3912,-88.79427,13.96759,0.1349867,0.18204924,0.14315774,0.11916956
t_3913,-88.7763,13.96759,0.11110666,0.162633,0.116982035,0.09272965
t_3914,-88.81224,13.98502,0.11687714,0.16641253,0.12346706,0.118836336
t_3915,-88.938,13.95015,0.14487556,0.18886985,0.1536979,0.14252189
t_3916,-88.90207,13.95015,0.14242648,0.18791407,0.1511799,0.13685161
t_3917,-88.92003,13.95015,0.20506886,0.2186422,0.21447392,0.14121655
t_3918,-88.90207,13.96759,0.15627247,0.19584194,0.16622181,0.13362078
t_3919,-88.938,13.96759,0.14847967,0.19007306,0.15791911,0.13891864
t_392,-88.11155,13.21668,0.18615651,0.20978951,0.20269138,0.1624677
t_3920,-88.92003,13.96759,0.15030125,0.19172435,0.159921,0.13625759
t_3921,-88.90207,13.98502,0.11567299,0.16317135,0.12160198,0.10335966
t_3922,-88.938,13.98502,0.14439237,0.18566997,0.15361176,0.13543437
t_3923,-88.92003,13.98502,0.12137575,0.16771826,0.12793441,0.10531492
t_3924,-88.92003,14.00245,0.15564685,0.19190276,0.16562799,0.12973526
t_3925,-88.97393,13.84551,0.18334058,0.22115406,0.19338466,0.17558482
t_3926,-88.9919,13.86295,0.20026045,0.22843274,0.21165778,0.17470735
t_3927,-88.95597,13.86295,0.176271,0.21610528,0.1863822,0.16663165
t_3928,-88.97393,13.86295,0.1657836,0.20881,0.17440638,0.17061944
t_3929,-88.95597,13.88039,0.15645622,0.20175795,0.16483207,0.16203302
t_393,-88.12952,13.21668,0.18140604,0.2099119,0.19764307,0.16721131
t_3930,-88.97393,13.88039,0.17489354,0.21361703,0.18507023,0.16583766
t_3931,-88.9919,13.88039,0.17621906,0.21391143,0.18624882,0.16970961
t_3932,-88.97393,13.89784,0.15499194,0.1989395,0.16338295,0.16121225
t_3933,-88.9919,13.89784,0.15892771,0.20109798,0.16748746,0.16484027
t_3934,-88.95597,13.89784,0.12421345,0.17381816,0.1284219,0.124873795
t_3935,-89.02783,13.86295,0.19246325,0.22344625,0.20273505,0.1833211
t_3936,-89.00987,13.86295,0.19525084,0.22554773,0.20614019,0.17892359
t_3937,-89.00987,13.88039,0.18214117,0.21694548,0.19244294,0.17367603
t_3938,-89.02783,13.88039,0.19542572,0.22397716,0.20656581,0.17775702
t_3939,-89.00987,13.89784,0.18923089,0.21966574,0.20057559,0.1685327
t_394,-88.25528,13.19919,0.17481697,0.22633533,0.18808648,0.16535753
t_3940,-89.02783,13.89784,0.17502078,0.21070251,0.1848565,0.17229192
t_3941,-89.02783,13.91527,0.18990545,0.21814018,0.20154294,0.16700076
t_3942,-89.00987,13.91527,0.16054735,0.2003964,0.16958457,0.1635474
t_3943,-89.02783,13.93271,0.17002676,0.20489883,0.18046659,0.1619073
t_3944,-89.00987,13.93271,0.15409656,0.19451626,0.16287288,0.15873632
t_3945,-89.06376,13.88039,0.20619519,0.22892284,0.21761289,0.18622994
t_3946,-89.0997,13.88039,0.14859228,0.18744503,0.15186118,0.15418029
t_3947,-89.0458,13.88039,0.18699363,0.21864611,0.1970431,0.18195643
t_3948,-89.08173,13.88039,0.17026521,0.2060542,0.17718823,0.15090223
t_3949,-89.0997,13.89784,0.16681717,0.20221126,0.17409019,0.14848493
t_395,-88.21935,13.19919,0.1687193,0.21496543,0.1817912,0.15566039
t_3950,-89.0458,13.89784,0.18518859,0.21644682,0.19580474,0.17611021
t_3951,-89.06376,13.89784,0.18137817,0.21352324,0.19128628,0.17994809
t_3952,-89.08173,13.89784,0.14833182,0.18836412,0.15297277,0.14555891
t_3953,-89.06376,13.91527,0.16733623,0.2030092,0.17632572,0.17394273
t_3954,-89.0458,13.91527,0.189635,0.21762748,0.2011862,0.17047678
t_3955,-89.0997,13.91527,0.14996983,0.18829072,0.1557435,0.14313033
t_3956,-89.08173,13.91527,0.14271237,0.183026,0.14754446,0.14049752
t_3957,-89.0458,13.93271,0.17723012,0.2088781,0.18823008,0.16507852
t_3958,-89.0997,13.93271,0.13969144,0.17888084,0.14472346,0.13808952
t_3959,-89.08173,13.93271,0.16423167,0.19898055,0.17336662,0.1713153
t_396,-88.23731,13.21668,0.20308311,0.24439164,0.2220142,0.20018728
t_3960,-89.06376,13.93271,0.1722546,0.20514157,0.18259518,0.1682232
t_3961,-89.06376,13.95015,0.17808214,0.20730993,0.18950097,0.16279282
t_3962,-89.0458,13.95015,0.17295863,0.20470163,0.18398821,0.1599281
t_3963,-89.0997,13.95015,0.18062346,0.20783013,0.19221671,0.16833273
t_3964,-89.08173,13.95015,0.17650512,0.20581529,0.18773788,0.16560255
t_3965,-88.95597,13.91527,0.1629914,0.2038183,0.17297678,0.15341088
t_3966,-88.97393,13.91527,0.18034707,0.21389341,0.19154754,0.15674937
t_3967,-88.9919,13.91527,0.18621652,0.21678466,0.19770618,0.16012816
t_3968,-88.9919,13.93271,0.21014069,0.22480394,0.2214048,0.15729822
t_3969,-88.95597,13.93271,0.15555419,0.19742504,0.1651146,0.14933163
t_397,-88.25528,13.21668,0.18431087,0.23510803,0.19937633,0.16355893
t_3970,-88.97393,13.93271,0.18015645,0.21211194,0.19146654,0.15244074
t_3971,-88.9919,13.95015,0.20272097,0.2200327,0.2140298,0.15119596
