STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES,GMICE
UTM:(29S 0628 3717 1000),,-7.6152,33.5895,macroseismic,300.07,4.5,0.493,0.51,0.013308235158236799,0.47,0.6705251845321106,0.73,0.027514255028486954,0.64,0.0055305818828848725,0.74,0.0007711145031137907,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0628 3718 1000),,-7.6151,33.5985,macroseismic,351.77,5.0,0.52,0.51,0.01993237562285764,0.47,1.0353670498698244,0.73,0.04221155628955127,0.64,0.0089174299468603,0.74,0.0012693140517176682,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3651 1000),,-7.6139,32.9942,macroseismic,352.8,5.9,0.52,0.51,0.04124283744833888,0.47,2.2631689762248226,0.73,0.09120189349791458,0.64,0.02107092929097482,0.74,0.0031130025574244804,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3652 1000),,-7.6137,33.0032,macroseismic,352.8,4.6,0.5298,0.51,0.014428068169629056,0.47,0.7313932423587083,0.73,0.0299731563835941,0.64,0.006085056325581227,0.74,0.0008519398138903978,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3705 1000),,-7.6062,33.4812,macroseismic,331.29,3.1,0.5298,0.51,0.004294300149663039,0.47,0.19866127002226885,0.73,0.008300641584704931,0.64,0.0014516367807468121,0.74,0.00019101095034254677,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3710 1000),,-7.6054,33.5262,macroseismic,388.64,3.4,0.5298,0.51,0.005472119261816834,0.47,0.257822464055141,0.73,0.010730892033529579,0.64,0.0019334782517157955,0.74,0.0002575896418220895,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3711 1000),,-7.6053,33.5353,macroseismic,388.64,4.3,0.5298,0.51,0.011322570349026957,0.47,0.563564198896224,0.73,0.023185064906546426,0.64,0.004568601465928553,0.74,0.0006317405945936701,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3712 1000),,-7.6051,33.5443,macroseismic,352.01,5.3,0.52,0.51,0.025399327661846403,0.47,1.3436986684370715,0.73,0.054570197795925326,0.64,0.011877390468560149,0.74,0.001711745590267712,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3713 1000),,-7.605,33.5533,macroseismic,352.01,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3714 1000),,-7.6049,33.5623,macroseismic,315.58,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3715 1000),,-7.6047,33.5713,macroseismic,315.58,4.4,0.52,0.51,0.012275317869632957,0.47,0.6147226923260455,0.73,0.025257074032649596,0.64,0.005026631525941179,0.74,0.0006979572585029179,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3716 1000),,-7.6046,33.5803,macroseismic,324.34,4.6,0.5106,0.51,0.014428068169629056,0.47,0.7313932423587083,0.73,0.0299731563835941,0.64,0.006085056325581227,0.74,0.0008519398138903978,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3717 1000),,-7.6044,33.5894,macroseismic,324.34,5.4,0.5016,0.51,0.027536576158338478,0.47,1.4656751879454657,0.73,0.059447041932535284,0.64,0.013068171041056927,0.74,0.0018911643001288335,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3718 1000),,-7.6043,33.5984,macroseismic,330.54,3.1,0.52,0.51,0.004294300149663039,0.47,0.19866127002226885,0.73,0.008300641584704931,0.64,0.0014516367807468121,0.74,0.00019101095034254677,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3653 1000),,-7.6029,33.0121,macroseismic,363.8,,,0.51,,0.47,,0.73,,0.64,,0.74,,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3703 1000),,-7.5957,33.463,macroseismic,320.56,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3711 1000),,-7.5945,33.5351,macroseismic,388.64,4.1,0.52,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3712 1000),,-7.5944,33.5442,macroseismic,352.01,4.1,0.52,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3713 1000),,-7.5942,33.5532,macroseismic,352.01,5.8,0.5298,0.51,0.038041778906395325,0.47,2.0748233747916416,0.73,0.08371998346347094,0.64,0.019150931981074544,0.74,0.0028176654983390146,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3714 1000),,-7.5941,33.5622,macroseismic,315.58,3.4,0.52,0.51,0.005472119261816834,0.47,0.257822464055141,0.73,0.010730892033529579,0.64,0.0019334782517157955,0.74,0.0002575896418220895,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3715 1000),,-7.5939,33.5712,macroseismic,315.58,3.1,0.5298,0.51,0.004294300149663039,0.47,0.19866127002226885,0.73,0.008300641584704931,0.64,0.0014516367807468121,0.74,0.00019101095034254677,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3716 1000),,-7.5938,33.5802,macroseismic,324.34,5.6,0.5106,0.51,0.03236572789316854,0.47,1.7438512378644522,0.73,0.07054718539774715,0.64,0.015819850022181912,0.74,0.0023083908681511152,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3717 1000),,-7.5936,33.5892,macroseismic,324.34,4.9,0.5016,0.51,0.01838532636057791,0.47,0.9492016632988585,0.73,0.03874865596523403,0.64,0.008104867706592645,0.74,0.0011488915746477165,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3718 1000),,-7.5935,33.5983,macroseismic,330.54,5.6,0.5298,0.51,0.03236572789316854,0.47,1.7438512378644522,0.73,0.07054718539774715,0.64,0.015819850022181912,0.74,0.0023083908681511152,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0631 3680 1000),,-7.5883,33.2555,macroseismic,226.88,3.8,0.5298,0.51,0.007559732550280279,0.47,0.3649758687106111,0.73,0.015112444192176047,0.64,0.002833442443411836,0.74,0.0003837855052795582,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0631 3682 1000),,-7.588,33.2735,macroseismic,243.72,4.9,0.5106,0.51,0.01838532636057791,0.47,0.9492016632988585,0.73,0.03874865596523403,0.64,0.008104867706592645,0.74,0.0011488915746477165,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0631 3706 1000),,-7.5845,33.4899,macroseismic,340.58,4.6,0.5298,0.51,0.014428068169629056,0.47,0.7313932423587083,0.73,0.0299731563835941,0.64,0.006085056325581227,0.74,0.0008519398138903978,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0631 3711 1000),,-7.5838,33.535,macroseismic,384.65,5.0,0.52,0.51,0.01993237562285764,0.47,1.0353670498698244,0.73,0.04221155628955127,0.64,0.0089174299468603,0.74,0.0012693140517176682,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0631 3712 1000),,-7.5836,33.544,macroseismic,387.33,4.8,0.52,0.51,0.016958351165996137,0.47,0.8702071383502098,0.73,0.035569840846728644,0.64,0.007366346686524448,0.74,0.00103989382967148,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0631 3715 1000),,-7.5832,33.5711,macroseismic,334.51,3.8,0.5298,0.51,0.007559732550280279,0.47,0.3649758687106111,0.73,0.015112444192176047,0.64,0.002833442443411836,0.74,0.0003837855052795582,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0631 3717 1000),,-7.5829,33.5891,macroseismic,323.71,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0631 3718 1000),,-7.5827,33.5981,macroseismic,358.4,4.3,0.493,0.51,0.011322570349026957,0.47,0.563564198896224,0.73,0.023185064906546426,0.64,0.004568601465928553,0.74,0.0006317405945936701,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0631 3719 1000),,-7.5826,33.6071,macroseismic,358.4,2.7,0.5298,0.51,0.003108433057479368,0.47,0.14033623190051728,0.73,0.005894035903246488,0.64,0.0009905647286009619,0.74,0.0001282029717276408,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0632 3682 1000),,-7.5773,33.2734,macroseismic,243.72,5.0,0.5298,0.51,0.01993237562285764,0.47,1.0353670498698244,0.73,0.04221155628955127,0.64,0.0089174299468603,0.74,0.0012693140517176682,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0632 3711 1000),,-7.573,33.5349,macroseismic,325.15,4.2,0.5106,0.51,0.010443770228208183,0.47,0.5166632210627541,0.73,0.02128303674550301,0.64,0.004152307414372585,0.74,0.000571806043988431,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0632 3712 1000),,-7.5728,33.5439,macroseismic,386.6,3.1,0.5298,0.51,0.004294300149663039,0.47,0.19866127002226885,0.73,0.008300641584704931,0.64,0.0014516367807468121,0.74,0.00019101095034254677,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0632 3714 1000),,-7.5725,33.5619,macroseismic,369.52,3.8,0.5298,0.51,0.007559732550280279,0.47,0.3649758687106111,0.73,0.015112444192176047,0.64,0.002833442443411836,0.74,0.0003837855052795582,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0633 3681 1000),,-7.5667,33.2643,macroseismic,228.84,5.4,0.5298,0.51,0.027536576158338478,0.47,1.4656751879454657,0.73,0.059447041932535284,0.64,0.013068171041056927,0.74,0.0018911643001288335,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0633 3695 1000),,-7.5646,33.3905,macroseismic,219.69,3.1,0.5298,0.51,0.004294300149663039,0.47,0.19866127002226885,0.73,0.008300641584704931,0.64,0.0014516367807468121,0.74,0.00019101095034254677,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0633 3712 1000),,-7.5621,33.5438,macroseismic,386.6,4.8,0.5298,0.51,0.016958351165996137,0.47,0.8702071383502098,0.73,0.035569840846728644,0.64,0.007366346686524448,0.74,0.00103989382967148,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0633 3716 1000),,-7.5615,33.5799,macroseismic,333.62,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0634 3695 1000),,-7.5539,33.3904,macroseismic,233.47,,,0.51,,0.47,,0.73,,0.64,,0.74,,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0634 3711 1000),,-7.5515,33.5346,macroseismic,322.02,4.6,0.52,0.51,0.014428068169629056,0.47,0.7313932423587083,0.73,0.0299731563835941,0.64,0.006085056325581227,0.74,0.0008519398138903978,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0634 3713 1000),,-7.5512,33.5527,macroseismic,322.96,3.6,0.5298,0.51,0.006431777211826638,0.47,0.30675556684701816,0.73,0.01273459881539196,0.64,0.0023405980735327564,0.74,0.0003144187825837876,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0634 3714 1000),,-7.551,33.5617,macroseismic,387.79,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0634 3716 1000),,-7.5507,33.5797,macroseismic,371.19,3.9,0.5016,0.51,0.008195852814646128,0.47,0.3981071705534972,0.73,0.016463017175694924,0.64,0.003117512266984085,0.74,0.0004240124529125224,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0634 3717 1000),,-7.5506,33.5887,macroseismic,371.19,4.2,0.5016,0.51,0.010443770228208183,0.47,0.5166632210627541,0.73,0.02128303674550301,0.64,0.004152307414372585,0.74,0.000571806043988431,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0634 3719 1000),,-7.5503,33.6068,macroseismic,334.25,4.1,0.52,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0635 3694 1000),,-7.5433,33.3812,macroseismic,233.47,3.8,0.5298,0.51,0.007559732550280279,0.47,0.3649758687106111,0.73,0.015112444192176047,0.64,0.002833442443411836,0.74,0.0003837855052795582,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0635 3695 1000),,-7.5431,33.3902,macroseismic,233.47,5.3,0.5298,0.51,0.025399327661846403,0.47,1.3436986684370715,0.73,0.054570197795925326,0.64,0.011877390468560149,0.74,0.001711745590267712,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0635 3716 1000),,-7.5399,33.5796,macroseismic,396.92,4.8,0.5298,0.51,0.016958351165996137,0.47,0.8702071383502098,0.73,0.035569840846728644,0.64,0.007366346686524448,0.74,0.00103989382967148,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0635 3718 1000),,-7.5396,33.5976,macroseismic,374.05,4.1,0.52,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0635 3719 1000),,-7.5395,33.6066,macroseismic,374.05,5.3,0.52,0.51,0.025399327661846403,0.47,1.3436986684370715,0.73,0.054570197795925326,0.64,0.011877390468560149,0.74,0.001711745590267712,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0636 3692 1000),,-7.5328,33.3631,macroseismic,231.75,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0636 3693 1000),,-7.5327,33.3721,macroseismic,231.75,3.4,0.5298,0.51,0.005472119261816834,0.47,0.257822464055141,0.73,0.010730892033529579,0.64,0.0019334782517157955,0.74,0.0002575896418220895,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0636 3710 1000),,-7.5301,33.5254,macroseismic,273.05,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0636 3716 1000),,-7.5292,33.5795,macroseismic,396.92,3.1,0.5298,0.51,0.004294300149663039,0.47,0.19866127002226885,0.73,0.008300641584704931,0.64,0.0014516367807468121,0.74,0.00019101095034254677,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0636 3717 1000),,-7.529,33.5885,macroseismic,396.92,5.4,0.5298,0.51,0.027536576158338478,0.47,1.4656751879454657,0.73,0.059447041932535284,0.64,0.013068171041056927,0.74,0.0018911643001288335,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0636 3718 1000),,-7.5289,33.5975,macroseismic,374.05,,,0.51,,0.47,,0.73,,0.64,,0.74,,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0637 3716 1000),,-7.5184,33.5793,macroseismic,369.35,3.6,0.5106,0.51,0.006431777211826638,0.47,0.30675556684701816,0.73,0.01273459881539196,0.64,0.0023405980735327564,0.74,0.0003144187825837876,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0637 3718 1000),,-7.5181,33.5974,macroseismic,384.38,,,0.51,,0.47,,0.73,,0.64,,0.74,,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0638 3702 1000),,-7.5098,33.453,macroseismic,242.73,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0638 3715 1000),,-7.5078,33.5702,macroseismic,271.72,4.9,0.5298,0.51,0.01838532636057791,0.47,0.9492016632988585,0.73,0.03874865596523403,0.64,0.008104867706592645,0.74,0.0011488915746477165,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0638 3718 1000),,-7.5073,33.5972,macroseismic,370.66,3.4,0.5298,0.51,0.005472119261816834,0.47,0.257822464055141,0.73,0.010730892033529579,0.64,0.0019334782517157955,0.74,0.0002575896418220895,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0638 3719 1000),,-7.5071,33.6063,macroseismic,370.66,5.5,0.5106,0.51,0.029853665286699648,0.47,1.5987243323368523,0.73,0.06475972118965781,0.64,0.014378334602231979,0.74,0.002089389001739694,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0638 3720 1000),,-7.507,33.6153,macroseismic,386.53,5.6,0.5298,0.51,0.03236572789316854,0.47,1.7438512378644522,0.73,0.07054718539774715,0.64,0.015819850022181912,0.74,0.0023083908681511152,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0638 4115 1000),,-7.4399,37.1757,macroseismic,760.0,2.7,0.5298,0.51,0.003108433057479368,0.47,0.14033623190051728,0.73,0.005894035903246488,0.64,0.0009905647286009619,0.74,0.0001282029717276408,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0639 3715 1000),,-7.497,33.5701,macroseismic,271.72,5.2,0.5298,0.51,0.023427961485272857,0.47,1.2318732870756217,0.73,0.050093434268200523,0.64,0.010795114626172966,0.74,0.0015493487084127762,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0639 3717 1000),,-7.4967,33.5881,macroseismic,312.57,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0639 3719 1000),,-7.4964,33.6061,macroseismic,370.66,3.1,0.5298,0.51,0.004294300149663039,0.47,0.19866127002226885,0.73,0.008300641584704931,0.64,0.0014516367807468121,0.74,0.00019101095034254677,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0639 3720 1000),,-7.4962,33.6151,macroseismic,386.53,4.8,0.5298,0.51,0.016958351165996137,0.47,0.8702071383502098,0.73,0.035569840846728644,0.64,0.007366346686524448,0.74,0.00103989382967148,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0639 3721 1000),,-7.4961,33.6242,macroseismic,386.53,4.3,0.5106,0.51,0.011322570349026957,0.47,0.563564198896224,0.73,0.023185064906546426,0.64,0.004568601465928553,0.74,0.0006317405945936701,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0640 3717 1000),,-7.4859,33.588,macroseismic,285.07,4.6,0.5298,0.51,0.014428068169629056,0.47,0.7313932423587083,0.73,0.0299731563835941,0.64,0.006085056325581227,0.74,0.0008519398138903978,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0640 3718 1000),,-7.4858,33.597,macroseismic,345.82,3.9,0.52,0.51,0.008195852814646128,0.47,0.3981071705534972,0.73,0.016463017175694924,0.64,0.003117512266984085,0.74,0.0004240124529125224,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0640 3720 1000),,-7.4854,33.615,macroseismic,387.97,3.4,0.5298,0.51,0.005472119261816834,0.47,0.257822464055141,0.73,0.010730892033529579,0.64,0.0019334782517157955,0.74,0.0002575896418220895,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0641 3717 1000),,-7.4751,33.5878,macroseismic,285.07,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0641 3724 1000),,-7.474,33.651,macroseismic,294.54,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0642 3713 1000),,-7.465,33.5516,macroseismic,281.92,5.9,0.5298,0.51,0.04124283744833888,0.47,2.2631689762248226,0.73,0.09120189349791458,0.64,0.02107092929097482,0.74,0.0031130025574244804,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0643 3713 1000),,-7.4542,33.5515,macroseismic,289.38,4.8,0.5298,0.51,0.016958351165996137,0.47,0.8702071383502098,0.73,0.035569840846728644,0.64,0.007366346686524448,0.74,0.00103989382967148,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0644 3725 1000),,-7.4415,33.6596,macroseismic,283.99,3.8,0.5298,0.51,0.007559732550280279,0.47,0.3649758687106111,0.73,0.015112444192176047,0.64,0.002833442443411836,0.74,0.0003837855052795582,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0646 3725 1000),,-7.42,33.6593,macroseismic,310.28,4.3,0.5298,0.51,0.011322570349026957,0.47,0.563564198896224,0.73,0.023185064906546426,0.64,0.004568601465928553,0.74,0.0006317405945936701,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0648 3730 1000),,-7.3976,33.7041,macroseismic,256.31,4.1,0.52,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0649 3727 1000),,-7.3873,33.6769,macroseismic,322.47,4.3,0.52,0.51,0.011322570349026957,0.47,0.563564198896224,0.73,0.023185064906546426,0.64,0.004568601465928553,0.74,0.0006317405945936701,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0649 3728 1000),,-7.3871,33.6859,macroseismic,322.47,4.7,0.52,0.51,0.015642130502827957,0.47,0.7977867010935025,0.73,0.03265180549737719,0.64,0.006695120200658084,0.74,0.0009412369285764847,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0649 3729 1000),,-7.3869,33.6949,macroseismic,312.61,2.7,0.5298,0.51,0.003108433057479368,0.47,0.14033623190051728,0.73,0.005894035903246488,0.64,0.0009905647286009619,0.74,0.0001282029717276408,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0649 3730 1000),,-7.3868,33.7039,macroseismic,312.61,5.2,0.5298,0.51,0.023427961485272857,0.47,1.2318732870756217,0.73,0.050093434268200523,0.64,0.010795114626172966,0.74,0.0015493487084127762,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0650 3547 1000),,-7.4058,32.0537,macroseismic,277.54,7.4,0.5298,0.51,0.13856843943715855,0.47,8.332104669124313,0.73,0.32932497908715125,0.64,0.08832635909236049,0.74,0.013884496227344332,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0650 3729 1000),,-7.3762,33.6948,macroseismic,312.61,2.7,0.52,0.51,0.003108433057479368,0.47,0.14033623190051728,0.73,0.005894035903246488,0.64,0.0009905647286009619,0.74,0.0001282029717276408,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0650 3730 1000),,-7.376,33.7038,macroseismic,312.61,4.5,0.52,0.51,0.013308235158236799,0.47,0.6705251845321106,0.73,0.027514255028486954,0.64,0.0055305818828848725,0.74,0.0007711145031137907,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0651 3727 1000),,-7.3657,33.6766,macroseismic,324.94,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0651 3729 1000),,-7.3654,33.6946,macroseismic,343.04,3.9,0.52,0.51,0.008195852814646128,0.47,0.3981071705534972,0.73,0.016463017175694924,0.64,0.003117512266984085,0.74,0.0004240124529125224,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0651 3730 1000),,-7.3652,33.7037,macroseismic,343.04,2.7,0.5298,0.51,0.003108433057479368,0.47,0.14033623190051728,0.73,0.005894035903246488,0.64,0.0009905647286009619,0.74,0.0001282029717276408,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0652 3548 1000),,-7.3845,32.0624,macroseismic,274.66,5.7,0.5298,0.51,0.03508917019048001,0.47,1.9021522837250722,0.73,0.07685186526619778,0.64,0.01740588612296446,0.74,0.002550347683330696,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0652 3730 1000),,-7.3544,33.7035,macroseismic,346.94,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
