ID_1,NAME_1,ID_2,NAME_2,TAXONOMY,GEM_TAXONOMY,AFFECTED_UNITS,DAMAGED_UNITS,DS2_MODARATE_DAMAGED,DS3_EXTENSIVE,DS4_COMPLETE,COLLAPSED_UNITS,UNIT_TYPES,CAUSE_OF_DAMAGE,REFERENCE,COMMENTS
SV14,Usulután,SV1420,Santa María,,COM6 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1420,Santa María,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1413,Ozatlán,,RES ,,260.0,,,,583.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1413,Ozatlán,,COM6 ,,11.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1417,San Dionisio,,RES ,,425.0,,,,155.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1417,San Dionisio,,COM6 ,,3.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1419,Santa Elena,,RES ,,1253.0,,,,1994.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1419,Santa Elena,,COM6 ,,17.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1419,Santa Elena,,ASS1 ,,9.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1404,Concepción Batres,,RES ,,1200.0,,,,480.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1404,Concepción Batres,,COM6 ,,10.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1410,Jucuarán,,RES ,,610.0,,,,149.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1410,Jucuarán,,COM6 ,,22.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1409,Jucuapa,,RES ,,576.0,,,,2538.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1409,Jucuapa,,COM6 ,,11.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1409,Jucuapa,,ASS1 ,,7.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1422,Tecapán,,RES ,,678.0,,,,146.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1422,Tecapán,,COM6 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1422,Tecapán,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1403,California,,RES ,,578.0,,,,154.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1403,California,,COM6 ,,14.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1403,California,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1414,Puerto El Triunfo,,RES ,,793.0,,,,635.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1414,Puerto El Triunfo,,COM6 ,,15.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1414,Puerto El Triunfo,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1418,San Francisco Javier,,RES ,,1166.0,,,,1243.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1418,San Francisco Javier,,COM6 ,,15.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1418,San Francisco Javier,,ASS1 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1401,Alegría,,RES ,,447.0,,,,1029.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1401,Alegría,,COM6 ,,10.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1401,Alegría,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1407,Estanzuelas,,RES ,,865.0,,,,54.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1407,Estanzuelas,,COM6 ,,10.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1407,Estanzuelas,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1411,Mercedes Umaña,,RES ,,942.0,,,,1482.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1411,Mercedes Umaña,,COM6 ,,13.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1411,Mercedes Umaña,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1408,Jiquilisco,,RES ,,6707.0,,,,4256.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1408,Jiquilisco,,COM6 ,,44.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1408,Jiquilisco,,ASS1 ,,5.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1402,Berlín,,RES ,,3216.0,,,,3155.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1402,Berlín,,COM6 ,,28.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1412,Nueva Granada,,RES ,,500.0,,,,425.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1412,Nueva Granada,,COM6 ,,6.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1416,San Buenaventura,,RES ,,316.0,,,,78.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1416,San Buenaventura,,COM6 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,,Villa El Triunfo,,RES ,,700.0,,,,300.0,,Shaking,ProteccionCivil ,
SV14,Usulután,,Villa El Triunfo,,COM6 ,,9.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1406,Ereguayquín,,RES ,,800.0,,,,300.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1406,Ereguayquín,,COM6 ,,12.0,,,,,,Shaking,ProteccionCivil ,
