ID,NAME,LATITUDE,LONGITUDE,TAXONOMY,GEM_TAXONOMY,AFFECTED_UNITS,DAMAGED_UNITS,D0,D1,D2,D3,D4,D5,D6,D7,D8,TOTAL,DS2_MODARATE_DAMAGED,DS3_EXTENSIVE,DS4_COMPLETE,COLLAPSED_UNITS,UNIT_TYPES,CAUSE_OF_DAMAGE,REFERENCE,COMMENTS
,"Magliano di Tenna		 ",43.138,13.586,M3,,,,1,1,1,1,1,0,0,1,1,7,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Magliano di Tenna		 ",43.138,13.586,RC,,,,1,0,0,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Magliano di Tenna		 ",43.138,13.586,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Magliano di Tenna		 ",43.138,13.586,MX,,,,3,0,0,0,0,0,0,0,0,3,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Maiolati Spontini		 ",43.476,13.12,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Maiolati Spontini		 ",43.476,13.12,M2,,,,49,8,4,19,13,2,6,6,2,109,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Maiolati Spontini		 ",43.476,13.12,M3,,,,7,2,1,11,4,2,1,4,1,33,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Maiolati Spontini		 ",43.476,13.12,RC,,,,8,1,1,0,0,0,0,0,0,10,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Maiolati Spontini		 ",43.476,13.12,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Maiolati Spontini		 ",43.476,13.12,MX,,,,4,2,0,1,0,0,0,0,0,7,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Maltignano		 ",42.831,13.687,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Maltignano		 ",42.831,13.687,M2,,,,2,0,0,1,1,1,1,0,1,7,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Maltignano		 ",42.831,13.687,M3,,,,1,0,0,3,2,0,2,0,0,8,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Maltignano		 ",42.831,13.687,RC,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Maltignano		 ",42.831,13.687,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Maltignano		 ",42.831,13.687,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Massa Fermana		 ",43.149,13.476,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Massa Fermana		 ",43.149,13.476,M2,,,,5,0,1,0,2,0,0,0,0,8,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Massa Fermana		 ",43.149,13.476,M3,,,,1,3,0,2,1,3,2,0,1,13,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Massa Fermana		 ",43.149,13.476,RC,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Massa Fermana		 ",43.149,13.476,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Massa Fermana		 ",43.149,13.476,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Massignano		 ",43.05,3.798,M1,,,,0,0,0,0,0,0,0,0,1,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Massignano		 ",43.05,3.798,M2,,,,3,4,2,1,2,0,0,0,0,12,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Massignano		 ",43.05,3.798,M3,,,,0,0,0,1,0,0,2,0,0,3,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Massignano		 ",43.05,3.798,RC,,,,1,0,0,0,1,0,0,0,0,2,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Massignano		 ",43.05,3.798,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Massignano		 ",43.05,3.798,MX,,,,1,0,0,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Matelica		 ",43.256,13.009,M1,,,,2,0,0,1,0,0,0,0,0,3,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Matelica		 ",43.256,13.009,M2,,,,216,56,10,100,54,13,25,22,7,503,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Matelica		 ",43.256,13.009,M3,,,,73,17,11,35,30,17,24,31,32,270,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Matelica		 ",43.256,13.009,RC,,,,36,7,0,1,0,0,0,0,0,44,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Matelica		 ",43.256,13.009,ST,,,,0,0,0,0,0,0,0,1,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Matelica		 ",43.256,13.009,MX,,,,17,3,0,2,1,0,0,0,2,25,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mercatello sul Metauro		 ",43.647,12.337,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mercatello sul Metauro		 ",43.647,12.337,M2,,,,11,0,2,4,2,0,0,0,1,20,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mercatello sul Metauro		 ",43.647,12.337,M3,,,,6,0,0,0,0,1,0,2,0,9,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mercatello sul Metauro		 ",43.647,12.337,RC,,,,0,0,0,0,0,0,0,0,1,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mercatello sul Metauro		 ",43.647,12.337,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mercatello sul Metauro		 ",43.647,12.337,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mergo		 ",43.471,13.037,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mergo		 ",43.471,13.037,M2,,,,27,8,1,13,9,2,2,4,1,67,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mergo		 ",43.471,13.037,M3,,,,11,4,1,9,9,3,3,1,3,44,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mergo		 ",43.471,13.037,RC,,,,5,0,1,2,0,0,0,0,0,8,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mergo		 ",43.471,13.037,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mergo		 ",43.471,13.037,MX,,,,3,0,0,0,0,0,1,0,0,4,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mogliano		 ",43.185,13.479,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mogliano		 ",43.185,13.479,M2,,,,44,8,4,18,8,2,0,4,1,89,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mogliano		 ",43.185,13.479,M3,,,,14,6,3,20,22,13,4,8,5,95,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mogliano		 ",43.185,13.479,RC,,,,3,1,0,1,0,0,0,0,1,6,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mogliano		 ",43.185,13.479,ST,,,,1,1,0,0,0,0,0,0,0,2,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mogliano		 ",43.185,13.479,MX,,,,2,2,0,2,0,0,0,1,0,7,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mondavio		 ",43.674,12.969,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mondavio		 ",43.674,12.969,M2,,,,8,2,3,2,0,0,0,3,2,20,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mondavio		 ",43.674,12.969,M3,,,,2,0,0,1,2,1,0,0,0,6,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mondavio		 ",43.674,12.969,RC,,,,0,0,2,0,0,0,0,0,0,2,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mondavio		 ",43.674,12.969,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mondavio		 ",43.674,12.969,MX,,,,1,0,1,0,0,0,0,0,0,2,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mondolfo		 ",43.751,13.096,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mondolfo		 ",43.751,13.096,M2,,,,0,0,1,1,0,1,0,0,0,3,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mondolfo		 ",43.751,13.096,M3,,,,0,1,1,0,0,0,0,0,0,2,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mondolfo		 ",43.751,13.096,RC,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mondolfo		 ",43.751,13.096,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Mondolfo		 ",43.751,13.096,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monsampietro Morico		 ",43.066,13.556,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monsampietro Morico		 ",43.066,13.556,M2,,,,7,0,0,0,2,1,1,0,0,11,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monsampietro Morico		 ",43.066,13.556,M3,,,,2,0,0,0,4,0,2,6,0,14,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monsampietro Morico		 ",43.066,13.556,RC,,,,0,1,0,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monsampietro Morico		 ",43.066,13.556,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monsampietro Morico		 ",43.066,13.556,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monsano		 ",43.563,13.25,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monsano		 ",43.563,13.25,M2,,,,24,3,2,3,5,3,1,0,0,41,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monsano		 ",43.563,13.25,M3,,,,3,0,0,2,2,1,1,1,2,12,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monsano		 ",43.563,13.25,RC,,,,5,0,0,0,0,0,0,0,0,5,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monsano		 ",43.563,13.25,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monsano		 ",43.563,13.25,MX,,,,0,0,0,1,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montalto delle Marche		 ",42.988,13.609,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montalto delle Marche		 ",42.988,13.609,M2,,,,21,3,1,13,8,5,3,4,2,60,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montalto delle Marche		 ",42.988,13.609,M3,,,,8,4,0,9,9,6,2,4,4,46,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montalto delle Marche		 ",42.988,13.609,RC,,,,10,0,1,2,0,0,0,0,0,13,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montalto delle Marche		 ",42.988,13.609,ST,,,,0,1,0,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montalto delle Marche		 ",42.988,13.609,MX,,,,3,0,0,0,0,1,0,0,0,4,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montappone		 ",43.137,13.47,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montappone		 ",43.137,13.47,M2,,,,11,5,1,6,2,0,4,1,0,30,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montappone		 ",43.137,13.47,M3,,,,2,4,2,6,4,3,8,5,3,37,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montappone		 ",43.137,13.47,RC,,,,4,0,0,2,0,0,0,1,0,7,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montappone		 ",43.137,13.47,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montappone		 ",43.137,13.47,MX,,,,1,0,0,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Cavallo		 ",42.993,13.001,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Cavallo		 ",42.993,13.001,M2,,,,26,8,6,11,9,4,2,4,1,71,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Cavallo		 ",42.993,13.001,M3,,,,11,3,6,12,17,5,5,4,14,77,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Cavallo		 ",42.993,13.001,RC,,,,8,0,1,0,0,0,0,0,1,10,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Cavallo		 ",42.993,13.001,ST,,,,0,0,0,0,0,0,0,0,1,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Cavallo		 ",42.993,13.001,MX,,,,1,0,2,2,0,0,0,0,0,5,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Cerignone		 ",43.84,2.413,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Cerignone		 ",43.84,2.413,M2,,,,1,0,0,1,0,0,0,0,0,2,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Cerignone		 ",43.84,2.413,M3,,,,0,0,1,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Cerignone		 ",43.84,2.413,RC,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Cerignone		 ",43.84,2.413,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Cerignone		 ",43.84,2.413,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Giberto		 ",43.091,13.631,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Giberto		 ",43.091,13.631,M2,,,,2,0,1,1,0,0,0,0,0,4,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Giberto		 ",43.091,13.631,M3,,,,2,0,0,2,2,1,1,0,2,10,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Giberto		 ",43.091,13.631,RC,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Giberto		 ",43.091,13.631,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Giberto		 ",43.091,13.631,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Rinaldo		 ",43.028,13.58,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Rinaldo		 ",43.028,13.58,M2,,,,8,1,0,0,1,1,0,1,1,13,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Rinaldo		 ",43.028,13.58,M3,,,,1,0,0,2,2,0,1,0,2,8,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Rinaldo		 ",43.028,13.58,RC,,,,1,0,0,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Rinaldo		 ",43.028,13.58,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Rinaldo		 ",43.028,13.58,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Giusto		 ",43.236,13.595,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Giusto		 ",43.236,13.595,M2,,,,7,2,0,3,3,8,1,2,0,26,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Giusto		 ",43.236,13.595,M3,,,,4,0,2,2,2,6,1,2,2,21,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Giusto		 ",43.236,13.595,RC,,,,0,0,0,1,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Giusto		 ",43.236,13.595,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Giusto		 ",43.236,13.595,MX,,,,0,1,0,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Martino		 ",43.03,3.439,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Martino		 ",43.03,3.439,M2,,,,21,7,2,7,7,3,2,0,1,50,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Martino		 ",43.03,3.439,M3,,,,13,0,0,2,3,2,4,3,0,27,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Martino		 ",43.03,3.439,RC,,,,8,0,0,0,0,0,0,0,0,8,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Martino		 ",43.03,3.439,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Martino		 ",43.03,3.439,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Pietrangeli		 ",43.191,13.578,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Pietrangeli		 ",43.191,13.578,M2,,,,5,3,0,2,5,0,0,0,1,16,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Pietrangeli		 ",43.191,13.578,M3,,,,2,1,0,1,1,0,0,1,2,8,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Pietrangeli		 ",43.191,13.578,RC,,,,1,0,0,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Pietrangeli		 ",43.191,13.578,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Pietrangeli		 ",43.191,13.578,MX,,,,1,0,0,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Vito		 ",43.601,13.271,M1,,,,1,0,0,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Vito		 ",43.601,13.271,M2,,,,30,4,2,15,11,1,4,5,1,73,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Vito		 ",43.601,13.271,M3,,,,5,2,0,3,3,4,1,3,1,22,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Vito		 ",43.601,13.271,RC,,,,3,0,0,0,0,0,0,0,0,3,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Vito		 ",43.601,13.271,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte San Vito		 ",43.601,13.271,MX,,,,0,0,0,1,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Urano		 ",43.202,13.673,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Urano		 ",43.202,13.673,M2,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Urano		 ",43.202,13.673,M3,,,,0,0,1,0,0,1,0,0,0,2,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Urano		 ",43.202,13.673,RC,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Urano		 ",43.202,13.673,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Urano		 ",43.202,13.673,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Vidon Corrado		 ",43.121,13.486,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Vidon Corrado		 ",43.121,13.486,M2,,,,7,7,2,0,0,0,0,0,0,16,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Vidon Corrado		 ",43.121,13.486,M3,,,,0,0,0,0,1,0,0,0,1,2,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Vidon Corrado		 ",43.121,13.486,RC,,,,4,0,0,0,0,0,0,0,0,4,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Vidon Corrado		 ",43.121,13.486,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Monte Vidon Corrado		 ",43.121,13.486,MX,,,,2,0,0,0,0,0,0,0,0,2,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montecassiano		 ",43.363,13.436,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montecassiano		 ",43.363,13.436,M2,,,,8,2,0,5,1,1,2,2,0,21,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montecassiano		 ",43.363,13.436,M3,,,,0,0,0,0,4,3,5,1,1,14,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montecassiano		 ",43.363,13.436,RC,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montecassiano		 ",43.363,13.436,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montecassiano		 ",43.363,13.436,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefalcone Appennino		 ",42.987,13.46,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefalcone Appennino		 ",42.987,13.46,M2,,,,0,1,2,2,1,0,0,1,1,8,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefalcone Appennino		 ",42.987,13.46,M3,,,,3,0,1,1,4,2,2,1,0,14,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefalcone Appennino		 ",42.987,13.46,RC,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefalcone Appennino		 ",42.987,13.46,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefalcone Appennino		 ",42.987,13.46,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefano		 ",43.411,13.438,M1,,,,0,0,0,0,1,0,1,0,0,2,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefano		 ",43.411,13.438,M2,,,,27,4,3,7,4,2,1,1,4,53,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefano		 ",43.411,13.438,M3,,,,7,8,3,1,7,2,4,4,9,45,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefano		 ",43.411,13.438,RC,,,,5,0,1,0,0,0,0,0,0,6,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefano		 ",43.411,13.438,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefano		 ",43.411,13.438,MX,,,,2,1,0,0,0,1,0,0,1,5,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefelcino		 ",43.734,12.834,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefelcino		 ",43.734,12.834,M2,,,,12,1,0,5,3,0,0,0,0,21,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefelcino		 ",43.734,12.834,M3,,,,2,0,0,3,1,1,1,1,1,10,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefelcino		 ",43.734,12.834,RC,,,,0,0,0,1,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefelcino		 ",43.734,12.834,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefelcino		 ",43.734,12.834,MX,,,,1,0,0,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefiore dell'Aso		 ",43.051,13.751,M1,,,,1,0,0,0,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefiore dell'Aso		 ",43.051,13.751,M2,,,,9,0,1,0,0,0,0,0,0,10,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefiore dell'Aso		 ",43.051,13.751,M3,,,,2,3,0,0,0,1,0,0,0,6,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefiore dell'Aso		 ",43.051,13.751,RC,,,,0,0,0,1,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefiore dell'Aso		 ",43.051,13.751,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefiore dell'Aso		 ",43.051,13.751,MX,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefortino		 ",42.942,13.342,M1,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefortino		 ",42.942,13.342,M2,,,,11,2,4,6,8,3,3,1,0,38,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefortino		 ",42.942,13.342,M3,,,,7,4,2,10,13,6,2,7,10,61,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefortino		 ",42.942,13.342,RC,,,,5,1,0,1,0,0,0,0,0,7,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefortino		 ",42.942,13.342,ST,,,,0,0,0,0,0,0,0,0,0,0,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montefortino		 ",42.942,13.342,MX,,,,1,2,0,1,0,1,1,0,0,6,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegallo		 ",42.841,13.333,M1,,,,0,0,0,1,0,0,0,0,0,1,,,,,Buildings,Shaking,Colombi et al. (Marche),
,"Montegallo		 ",42.841,13.333,M2,,,,44,15,9,20,18,8,4,4,2,124,,,,,Buildings,Shaking,Colombi et al. (Marche),
