STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE
UTM:(14Q 0485 2145 1000),,19.4037,-99.1381,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,188.73,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(14Q 0480 2144 1000),,19.3946,-99.1857,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,362.65,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(14Q 0485 2154 1000),,19.485,-99.1382,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,194.82,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(14Q 0483 2152 1000),,19.4669,-99.1572,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,215.08,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(14Q 0485 2150 1000),,19.4489,-99.1381,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,216.18,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(14Q 0483 2139 1000),,19.3494,-99.1571,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,247.07,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(15P 0744 1610 1000),,14.5566,-90.7309,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,392.83,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(15P 0773 1622 1000),,14.6622,-90.4607,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,293.85,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(14P 0761 1733 1000),,15.666,-96.5605,macroseismic,Stations_USGS,,0.031178,0.040185,,0.05777,0.8059,1.0131,,1.0822,,,,,,,,,,,,,443.1,4.3,0.3,0.875,3.7776,1.4737,0.01231,inferred
MYIG,MYIG,20.95,-89.64,seismic,Stations_USGS,,0.03051,0.067054,,0.062559,0.0,0.0,,0.0,,,,,,,,,,,,,760.0,7.5,0.63,0.0,39.09,0.0,0.058216,inferred
UTM:(14Q 0741 1888 1000),,17.0682,-96.7309,macroseismic,Stations_USGS,,0.03003,0.041653,,0.065605,0.8059,1.0131,,1.0822,,,,,,,,,,,,,479.23,4.4,0.3,0.875,4.0631,1.4737,0.014019,inferred
UTM:(15Q 0539 1850 1000),,16.737,-92.6294,macroseismic,Stations_USGS,,0.029146,0.03875,,0.058779,0.8059,1.0131,,1.0822,,,,,,,,,,,,,371.93,4.3,0.3,0.875,3.7776,1.4737,0.012551,inferred
UTM:(15P 0762 1618 1000),,14.6272,-90.5631,macroseismic,Stations_USGS,,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,383.33,4.4,0.3,0.875,4.0631,1.4737,0.014218,inferred
UTM:(14Q 0584 2103 1000),,19.0224,-98.1971,macroseismic,Stations_USGS,,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,288.03,4.4,0.3,0.875,4.0631,1.4737,0.014218,inferred
UTM:(15P 0771 1621 1000),,14.6534,-90.4793,macroseismic,Stations_USGS,,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,378.67,4.4,0.3,0.875,4.0631,1.4737,0.014218,inferred
UTM:(14Q 0431 2132 1000),,19.2851,-99.6519,macroseismic,Stations_USGS,,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,4.4,0.3,0.875,4.0631,1.4737,0.014218,inferred
UTM:(14Q 0483 2138 1000),,19.3404,-99.1571,macroseismic,Stations_USGS,,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,289.37,4.4,0.3,0.875,4.0631,1.4737,0.014218,inferred
UTM:(14Q 0481 2144 1000),,19.3946,-99.1762,macroseismic,Stations_USGS,,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,362.65,4.4,0.3,0.875,4.0631,1.4737,0.014218,inferred
UTM:(14Q 0483 2143 1000),,19.3856,-99.1571,macroseismic,Stations_USGS,,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,249.14,4.4,0.3,0.875,4.0631,1.4737,0.014218,inferred
UTM:(14Q 0479 2141 1000),,19.3675,-99.1952,macroseismic,Stations_USGS,,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,447.8,4.4,0.3,0.875,4.0631,1.4737,0.014218,inferred
UTM:(14Q 0581 2106 1000),,19.0496,-98.2254,macroseismic,Stations_USGS,,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,385.57,4.4,0.3,0.875,4.0631,1.4737,0.014218,inferred
UTM:(15P 0770 1615 1000),,14.5993,-90.4892,macroseismic,Stations_USGS,,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,481.4,4.4,0.3,0.875,4.0631,1.4737,0.014218,inferred
UTM:(14Q 0477 2151 1000),,19.4578,-99.2144,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,379.81,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(14Q 0718 2161 1000),,19.5363,-96.9176,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,509.37,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(14Q 0717 2160 1000),,19.5274,-96.9272,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,436.82,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(14Q 0579 2136 1000),,19.3208,-98.2432,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,418.2,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(14Q 0473 2145 1000),,19.4035,-99.2524,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,435.31,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(15P 0759 1607 1000),,14.5281,-90.592,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,423.72,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(14Q 0478 2149 1000),,19.4398,-99.2048,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,337.37,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(14Q 0483 2137 1000),,19.3314,-99.1571,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,289.37,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(14Q 0482 2143 1000),,19.3856,-99.1667,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,287.58,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(15P 0759 1615 1000),,14.6004,-90.5913,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,475.69,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(14Q 0778 2041 1000),,18.4455,-96.3633,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,227.73,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(15P 0764 1615 1000),,14.5999,-90.5449,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,321.29,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(15P 0762 1614 1000),,14.591,-90.5635,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,367.25,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(14Q 0482 2149 1000),,19.4398,-99.1667,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,245.23,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(15P 0769 1613 1000),,14.5813,-90.4987,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,380.68,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
UTM:(15P 0767 1620 1000),,14.6447,-90.5165,macroseismic,Stations_USGS,,0.024648,0.0354,,0.061364,0.8059,1.0131,,1.0822,,,,,,,,,,,,,402.84,4.3,0.3,0.875,3.7776,1.4737,0.013171,inferred
TPIG,TPIG,18.42,-97.36,seismic,Stations_USGS,,0.023129,0.033751,,0.063925,0.0,0.0,,0.0,,,,,,,,,,,,,443.87,5.1,0.63,0.0,6.58,0.0,0.014047,inferred
UTM:(14Q 0741 1887 1000),,17.0591,-96.731,macroseismic,Stations_USGS,,0.022341,0.03174,,0.055953,0.8059,1.0131,,1.0822,,,,,,,,,,,,,479.23,4.2,0.3,0.875,3.5121,1.4737,0.012026,inferred
PPIG,PPIG,19.07,-98.63,seismic,Stations_USGS,,0.021723,0.023935,,0.051111,0.0,0.0,,0.0,,,,,,,,,,,,,655.42,5.3,0.63,0.0,7.58,0.0,0.029174,inferred
UTM:(14Q 0480 2142 1000),,19.3765,-99.1857,macroseismic,Stations_USGS,,0.021245,0.030891,,0.05668,0.8059,1.0131,,1.0822,,,,,,,,,,,,,325.69,4.2,0.3,0.875,3.5121,1.4737,0.012201,inferred
UTM:(14Q 0479 2148 1000),,19.4307,-99.1953,macroseismic,Stations_USGS,,0.021245,0.030891,,0.05668,0.8059,1.0131,,1.0822,,,,,,,,,,,,,337.37,4.2,0.3,0.875,3.5121,1.4737,0.012201,inferred
UTM:(14Q 0481 2145 1000),,19.4036,-99.1762,macroseismic,Stations_USGS,,0.021245,0.030891,,0.05668,0.8059,1.0131,,1.0822,,,,,,,,,,,,,362.65,4.2,0.3,0.875,3.5121,1.4737,0.012201,inferred
UTM:(15P 0743 1610 1000),,14.5567,-90.7401,macroseismic,Stations_USGS,,0.021245,0.030891,,0.05668,0.8059,1.0131,,1.0822,,,,,,,,,,,,,392.83,4.2,0.3,0.875,3.5121,1.4737,0.012201,inferred
UTM:(15P 0768 1614 1000),,14.5904,-90.5079,macroseismic,Stations_USGS,,0.021245,0.030891,,0.05668,0.8059,1.0131,,1.0822,,,,,,,,,,,,,380.68,4.2,0.3,0.875,3.5121,1.4737,0.012201,inferred
PNIG,PNIG,16.39,-98.13,seismic,Stations_USGS,,0.01999,0.049541,,0.006993,0.0,0.0,,0.0,,,,,,,,,,,,,261.33,3.7,0.63,0.0,1.81,0.0,0.003262,inferred
UTM:(14R 0624 3346 1000),,30.2437,-97.706,macroseismic,Stations_USGS,,0.018312,0.026956,,0.052354,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,,,0.875,3.1573,1.4737,0.011302,inferred
UTM:(15P 0769 1614 1000),,14.5903,-90.4986,macroseismic,Stations_USGS,,0.018312,0.026956,,0.052354,0.8059,1.0131,,1.0822,,,,,,,,,,,,,380.68,4.1,0.3,0.875,3.1573,1.4737,0.011302,inferred
UTM:(14Q 0471 2145 1000),,19.4035,-99.2714,macroseismic,Stations_USGS,,0.018312,0.026956,,0.052354,0.8059,1.0131,,1.0822,,,,,,,,,,,,,453.65,4.1,0.3,0.875,3.1573,1.4737,0.011302,inferred
UTM:(16Q 0373 1935 1000),,17.5021,-88.1916,macroseismic,Stations_USGS,,0.018312,0.026956,,0.052354,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,4.1,0.3,0.875,3.1573,1.4737,0.011302,inferred
UTM:(15Q 0505 1990 1000),,18.0028,-92.948,macroseismic,Stations_USGS,,0.018312,0.026956,,0.052354,0.8059,1.0131,,1.0822,,,,,,,,,,,,,313.37,4.1,0.3,0.875,3.1573,1.4737,0.011302,inferred
UTM:(16P 0258 1515 1000),,13.6985,-89.2329,macroseismic,Stations_USGS,,0.018312,0.026956,,0.052354,0.8059,1.0131,,1.0822,,,,,,,,,,,,,479.38,4.1,0.3,0.875,3.1573,1.4737,0.011302,inferred
UTM:(16Q 0516 2316 1000),,20.9489,-86.8413,macroseismic,Stations_USGS,,0.018312,0.026956,,0.052354,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,4.1,0.3,0.875,3.1573,1.4737,0.011302,inferred
UTM:(15P 0770 1612 1000),,14.5722,-90.4895,macroseismic,Stations_USGS,,0.015784,0.023522,,0.048358,0.8059,1.0131,,1.0822,,,,,,,,,,,,,723.95,4.0,0.3,0.875,2.6996,1.4737,0.01047,inferred
UTM:(14Q 0474 2144 1000),,19.3945,-99.2429,macroseismic,Stations_USGS,,0.015784,0.023522,,0.048358,0.8059,1.0131,,1.0822,,,,,,,,,,,,,435.31,4.0,0.3,0.875,2.6996,1.4737,0.01047,inferred
UTM:(16Q 0391 1961 1000),,17.738,-88.0234,macroseismic,Stations_USGS,,0.015784,0.023522,,0.048358,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,4.0,0.3,0.875,2.6996,1.4737,0.01047,inferred
UTM:(14Q 0581 2104 1000),,19.0316,-98.2255,macroseismic,Stations_USGS,,0.015784,0.023522,,0.048358,0.8059,1.0131,,1.0822,,,,,,,,,,,,,243.22,4.0,0.3,0.875,2.6996,1.4737,0.01047,inferred
HLIG,HLIG,17.83,-97.8,seismic,Stations_USGS,,0.010958,0.021814,,0.020989,0.0,0.0,,0.0,,,,,,,,,,,,,555.72,4.1,0.63,0.0,2.95,0.0,0.006351,inferred
TLIG,TLIG,17.56,-98.57,seismic,Stations_USGS,,0.009786,0.018767,,0.024373,0.0,0.0,,0.0,,,,,,,,,,,,,881.2,4.0,0.63,0.0,2.58,0.0,0.007309,inferred
MEIG,MEIG,17.92,-99.62,seismic,Stations_USGS,,0.006983,0.012691,,0.0063,0.0,0.0,,0.0,,,,,,,,,,,,,760.0,3.8,0.63,0.0,1.85,0.0,0.003914,inferred
LVIG,LVIG,19.73,-96.42,seismic,Stations_USGS,,0.003496,0.008196,,0.004404,0.0,0.0,,0.0,,,,,,,,,,,,,528.78,3.6,0.63,0.0,1.41,0.0,0.002232,inferred
ZIIG,ZIIG,17.61,-101.46,seismic,Stations_USGS,,0.003282,0.004648,,0.001988,0.0,0.0,,0.0,,,,,,,,,,,,,760.0,3.2,0.63,0.0,0.78,0.0,0.001611,inferred
DHIG,DHIG,20.3,-99.04,seismic,Stations_USGS,,0.002151,0.00209,,0.00318,0.0,0.0,,0.0,,,,,,,,,,,,,510.82,3.9,0.63,0.0,2.36,0.0,0.00474,inferred
UTM:(16Q 0517 2340 1000),,21.1657,-86.8314,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,3.5,0.3,,,,,inferred
UTM:(14Q 0477 2150 1000),,19.4488,-99.2144,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,379.81,3.3,0.3,,,,,inferred
UTM:(15P 0763 1618 1000),,14.6271,-90.5538,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,404.48,3.2,0.3,,,,,inferred
UTM:(14R 0621 3352 1000),,30.2982,-97.7365,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.4,0.3,,,,,inferred
UTM:(14R 0622 3364 1000),,30.4063,-97.7247,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.0,0.3,,,,,inferred
UTM:(16Q 0374 1935 1000),,17.5022,-88.1821,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,3.9,0.3,,,,,inferred
UTM:(16Q 0525 2335 1000),,21.1205,-86.7544,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,3.8,0.3,,,,,inferred
UTM:(14R 0619 3350 1000),,30.2803,-97.7575,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.3,0.3,,,,,inferred
UTM:(16Q 0363 1941 1000),,17.5558,-88.2861,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,3.8,0.3,,,,,inferred
UTM:(14R 0623 3345 1000),,30.2348,-97.7165,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.1,0.3,,,,,inferred
UTM:(14R 0621 3350 1000),,30.2801,-97.7367,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.4,0.3,,,,,inferred
UTM:(15P 0772 1616 1000),,14.6081,-90.4706,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,475.38,3.9,0.3,,,,,inferred
UTM:(16Q 0279 1898 1000),,17.1606,-89.0729,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,413.51,3.1,0.3,,,,,inferred
UTM:(16Q 0373 1936 1000),,17.5112,-88.1916,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,3.9,0.3,,,,,inferred
UTM:(14P 0709 1751 1000),,15.8335,-97.0438,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,350.21,3.8,0.3,,,,,inferred
UTM:(14R 0621 3354 1000),,30.3162,-97.7363,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.7,0.3,,,,,inferred
UTM:(15P 0443 1756 1000),,15.8869,-93.5278,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,258.52,3.1,0.3,,,,,inferred
UTM:(14Q 0478 2148 1000),,19.4307,-99.2048,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,337.37,3.7,0.3,,,,,inferred
UTM:(14Q 0483 2133 1000),,19.2952,-99.157,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,288.14,3.8,0.3,,,,,inferred
UTM:(16Q 0461 2380 1000),,21.5268,-87.3718,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,3.1,0.3,,,,,inferred
UTM:(16Q 0523 2331 1000),,21.0843,-86.7738,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.9,0.3,,,,,inferred
UTM:(14R 0618 3347 1000),,30.2533,-97.7683,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.2,0.3,,,,,inferred
UTM:(14R 0618 3346 1000),,30.2443,-97.7684,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.6,0.3,,,,,inferred
UTM:(14R 0620 3350 1000),,30.2802,-97.7471,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.7,0.3,,,,,inferred
UTM:(14R 0620 3347 1000),,30.2531,-97.7475,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.9,0.3,,,,,inferred
UTM:(14Q 0471 2140 1000),,19.3583,-99.2714,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,468.78,3.8,0.3,,,,,inferred
UTM:(16Q 0523 2330 1000),,21.0753,-86.7738,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.4,0.3,,,,,inferred
UTM:(14Q 0487 2144 1000),,19.3946,-99.119,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,202.84,3.3,0.3,,,,,inferred
UTM:(15P 0757 1619 1000),,14.6367,-90.6094,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,787.51,3.4,0.3,,,,,inferred
UTM:(16P 0393 1718 1000),,15.5418,-87.9931,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.0,0.3,,,,,inferred
UTM:(14Q 0479 2138 1000),,19.3404,-99.1952,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,408.72,3.6,0.3,,,,,inferred
UTM:(16P 0255 1511 1000),,13.6621,-89.2603,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,467.62,2.0,0.3,,,,,inferred
UTM:(14R 0619 3349 1000),,30.2713,-97.7576,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.2,0.3,,,,,inferred
UTM:(16Q 0523 2332 1000),,21.0934,-86.7737,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,3.7,0.3,,,,,inferred
UTM:(16Q 0524 2334 1000),,21.1114,-86.7641,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,3.1,0.3,,,,,inferred
UTM:(14R 0623 3348 1000),,30.2619,-97.7162,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.7,0.3,,,,,inferred
UTM:(15P 0772 1614 1000),,14.59,-90.4708,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,746.55,3.8,0.3,,,,,inferred
UTM:(16Q 0224 2327 1000),,21.0277,-89.6506,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.1,0.3,,,,,inferred
UTM:(14R 0620 3349 1000),,30.2712,-97.7472,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.7,0.3,,,,,inferred
UTM:(15P 0766 1614 1000),,14.5906,-90.5264,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,355.05,3.8,0.3,,,,,inferred
UTM:(14Q 0474 2147 1000),,19.4216,-99.2429,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,399.19,3.8,0.3,,,,,inferred
UTM:(15P 0773 1605 1000),,14.5086,-90.4624,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,452.37,3.8,0.3,,,,,inferred
UTM:(16P 0253 1513 1000),,13.68,-89.2789,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,477.68,3.7,0.3,,,,,inferred
UTM:(16Q 0353 1826 1000),,16.5159,-88.3727,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.9,0.3,,,,,inferred
UTM:(14R 0621 3351 1000),,30.2891,-97.7366,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.4,0.3,,,,,inferred
UTM:(15P 0775 1607 1000),,14.5265,-90.4437,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,366.54,3.8,0.3,,,,,inferred
UTM:(14R 0622 3363 1000),,30.3973,-97.7248,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,3.4,0.3,,,,,inferred
UTM:(14R 0622 3344 1000),,30.2259,-97.727,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,3.0,0.3,,,,,inferred
UTM:(14R 0622 3346 1000),,30.2439,-97.7268,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.0,0.3,,,,,inferred
UTM:(15P 0767 1619 1000),,14.6357,-90.5166,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,309.16,3.3,0.3,,,,,inferred
UTM:(15P 0770 1616 1000),,14.6083,-90.4891,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,481.4,3.7,0.3,,,,,inferred
UTM:(14Q 0471 2157 1000),,19.512,-99.2716,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,489.97,3.3,0.3,,,,,inferred
UTM:(14R 0620 3351 1000),,30.2892,-97.747,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.6,0.3,,,,,inferred
UTM:(15P 0698 1630 1000),,14.7411,-91.1561,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,600.0,3.8,0.3,,,,,inferred
UTM:(14Q 0722 2157 1000),,19.4997,-96.8799,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,489.76,2.0,0.3,,,,,inferred
UTM:(14Q 0480 2138 1000),,19.3404,-99.1856,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,367.31,3.9,0.3,,,,,inferred
UTM:(14R 0625 3371 1000),,30.4692,-97.6926,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.2,0.3,,,,,inferred
UTM:(14R 0611 3341 1000),,30.1999,-97.8416,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.0,0.3,,,,,inferred
UTM:(14Q 0579 2103 1000),,19.0226,-98.2446,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,287.69,3.8,0.3,,,,,inferred
UTM:(14R 0620 3348 1000),,30.2622,-97.7474,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.3,0.3,,,,,inferred
UTM:(14R 0618 3348 1000),,30.2624,-97.7681,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.2,0.3,,,,,inferred
UTM:(14R 0620 3352 1000),,30.2983,-97.7469,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.8,0.3,,,,,inferred
UTM:(14Q 0480 2132 1000),,19.2861,-99.1856,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,528.13,3.7,0.3,,,,,inferred
UTM:(14Q 0475 2146 1000),,19.4126,-99.2334,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,408.85,3.1,0.3,,,,,inferred
UTM:(14Q 0480 2143 1000),,19.3856,-99.1857,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,325.69,3.9,0.3,,,,,inferred
UTM:(16Q 0476 2267 1000),,20.5061,-87.2254,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,2.8,0.3,,,,,inferred
UTM:(14R 0619 3347 1000),,30.2532,-97.7579,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,,760.0,3.2,0.3,,,,,inferred
