STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,REFERENCES
ms_2789,Ranipur Kaysth,82.381,26.16,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3144,Sreepur (Upazilla),90.48,24.199,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_475,Bhagatar,83.674,27.227,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2773,Rampura,85.743,26.176,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2787,Raniganj,82.039,25.804,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1314,"Hinauta (Basatarkhera, Mariadu)",79.787,23.395,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1331,Huseinipur,85.475,25.807,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1288,Hasanpur Surat,85.58,25.636,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_701,Chandpur,90.663,23.232,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1329,Hulasganj,85.145,25.083,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1316,Hindoria,79.569,23.9,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1328,Howrah,88.262,22.59,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_472,Bhadrak,86.496,21.058,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1319,Hiranpur,87.703,24.702,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2781,Rangra,87.189,25.384,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1326,Hoshangabad,77.737,22.744,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2779,Raneshwar,87.419,24.03,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1305,Hazaribagh,85.369,23.994,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2772,Rampur Naikeen,81.474,24.339,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_700,Chandpur,78.134,29.134,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1304,Havelia,81.911,25.42,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1289,Hasanpura,84.355,26.077,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1290,Hata,83.744,26.738,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1346,Ishwardi,89.066,24.132,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_730,Chaukhutia,79.348,29.883,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3143,Soraon,81.849,25.606,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1345,Ishuapur,84.796,26.029,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3033,Shimla,77.173,31.103,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1293,Hathauri,85.521,26.249,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_463,Betahi,85.553,26.784,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3034,Shivajinagar,86.021,25.89,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2766,Rampur Eksila,85.814,25.775,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1295,Hathigarh Sakrigali,87.703,25.241,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1298,Hathwa,84.304,26.362,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_478,Bhagwanpur Desua,85.843,25.821,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1300,Hatiya,82.94,25.368,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1340,Imphal (East),93.968,24.774,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_702,Chandragadhi,88.08,26.58,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1301,Hatras,78.049,27.6,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1302,Hatta,79.599,24.127,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_446,Belhar,86.592,24.927,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3155,Sujanganj,82.292,25.77,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3148,Srinagar,79.776,25.18,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_508,Bharwara,85.733,26.246,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2815,Rendhua,81.078,26.923,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3048,Shuklaganj,80.38,26.476,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1396,Jalalpur (Unchahar),81.144,26.008,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1395,Jalalpur,82.614,25.808,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1227,Guwahati,91.735,26.143,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1228,Gwalior,78.179,26.222,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1230,Gyanpur/Jaunpur,82.477,25.343,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1204,Gumla,84.519,23.191,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3159,Sukhpur Solhani,86.545,26.065,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1232,Haathkathi,87.714,24.705,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1203,Gulrahi/Rahiar Kunchi,86.068,25.875,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2822,Rewari,76.616,28.183,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1234,Habraha (Mahanar),85.522,25.538,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_437,Behat,86.269,26.226,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_433,Begumganj,78.335,23.601,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1392,Jalalpur,85.685,25.029,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1391,Jalalpur,84.691,25.902,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1406,Jamalpur,86.49,25.312,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_435,Beguserai,86.133,25.415,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3121,Siwan,84.356,26.218,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2818,Renusagar,82.79,24.179,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2820,Revelganj,84.67,25.779,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_708,Chanpatia,84.537,26.944,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2824,Riga,85.429,26.649,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1404,Jama,87.148,24.347,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2825,Rimjhimtola (Kersai),84.231,22.527,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_509,Bharwari,81.438,25.559,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_716,Charkhi Dadri,76.27,28.589,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1213,Gurdaspur,85.885,25.651,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1400,Jalhupur,83.119,25.385,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_694,Chandchaur Karihara,85.766,25.743,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1212,Guraru,84.791,24.81,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1211,Gura/Gudha,78.106,27.251,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1379,Jaimohara,83.246,24.714,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_434,Begumganj,80.535,27.051,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_693,Chandchaur Dih,85.796,25.728,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2816,Renugram,87.322,26.194,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1235,Hafizganj,79.579,28.49,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1233,Habiganj,91.447,24.421,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1390,Jalalgarh,87.534,25.944,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3028,Shikarpur,87.999,25.592,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2805,Ratu,85.221,23.418,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_431,Bazpatti,85.61,26.561,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_755,Chhindwara,78.936,22.059,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1411,Jamheita,85.201,24.624,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1380,Jainagar,85.344,24.678,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3125,Sohgi Barwa,83.865,27.283,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1240,Hajipur,82.913,26.034,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2750,Ramna,83.608,24.229,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2836,Rohua,85.243,26.425,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_722,Chatarpur,79.581,24.916,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1410,Jamapur,82.873,25.417,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_432,Bedaulia,86.017,25.667,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3026,Shikaripara,87.467,24.238,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_444,Belghana,82.033,22.432,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2821,Rewa,81.3,24.53,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_720,Charwa,81.575,25.485,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_514,Bhatni,83.934,26.376,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_438,Behat,86.023,25.429,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2831,Robertsganj,83.07,24.7,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_439,Bela Rampur,82.213,25.986,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2768,Rampur Kala,80.978,27.354,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1517,Kadwa,87.571,25.537,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_142,Amravati,77.75,20.916,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2921,Sandana,80.657,27.339,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_605,Birpur,87.009,26.515,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2213,Mehsi,81.367,27.638,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2686,Rae Bareilly,81.249,26.229,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_977,Dumraon,87.632,25.716,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3010,Shantiniketan,87.68,23.679,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_123,Amarpur,86.903,25.037,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_377,Barhat,86.286,25.035,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3195,Suthna Barsola,80.987,28.372,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_131,Ambedkarnagar (Akbarpur),82.553,26.439,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_68,Akhori Gola,84.193,24.972,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3191,Suryapura,84.222,25.258,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2432,Nilphamari,88.901,25.986,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2001,Lucknow = Gomtinagar,81.02,26.862,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2139,Mandu,85.471,23.801,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_665,Chainpur,83.504,25.032,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2493,Pakur,87.849,23.63,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2734,Rajpur,84.206,25.075,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1334,Ikauna,81.967,27.531,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_852,Dehri-on-Sone,84.19,24.927,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_805,Daipur,80.006,26.967,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2167,Manpur,85.026,24.805,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2771,Rampur Mathura,81.318,27.36,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2164,Manoharpur,85.197,22.372,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2166,Manpur,80.541,27.307,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_842,Daudpur/Dawoodpur,82.978,26.006,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1988,Lohardaga,84.679,23.429,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1520,Kaimganj,79.329,27.553,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3357,Varanasi = Harha,83.007,25.311,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2927,Sangrampur,84.684,26.491,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3310,Udaitapur,79.944,26.992,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3354,Varanasi = Dalmandi,83.005,25.312,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2150,Manikganj,89.924,23.856,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_655,Buxar,83.977,25.565,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2447,Noida = Alpha 2,77.517,28.48,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_818,Dandari,86.282,25.479,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2105,Makkhanpur,78.485,27.125,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_883,Dhaka = Savar,90.266,23.855,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3078,Simri,84.109,25.641,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2061,Maheshkhut,86.623,25.462,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_987,Durgavati,83.518,25.214,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3157,Sujapur,88.137,25.068,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1368,Jagdishpur,81.392,26.123,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_637,Bramanbaria,91.1,23.969,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1452,Jaunpur,82.698,25.749,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_909,Dhansoin,84.024,25.356,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2749,Ramkot,80.582,27.529,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1382,Jaipur,86.843,24.588,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3352,Varanasi = Beniabagh,83.004,25.317,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2415,Nayagaon Desari,85.404,25.663,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3412,Yaseenpur,79.982,26.984,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_638,Bramhapur,84.299,25.601,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2073,Mahmudabad,81.133,27.3,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2720,Rajdhanwar,85.98,24.419,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3165,Sultanpur,82.072,26.264,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_418,Bath,86.737,25.137,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_448,Belsand,85.399,26.45,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2077,Maholi,80.475,27.653,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2452,Noida = Sector Swarn Nagri,77.528,28.457,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2450,Noida = Sector 18,77.33,28.573,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1468,Jhalotar,80.631,26.685,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_04,Abdullapur,81.306,26.813,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2759,Rampur,83.791,25.038,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2052,Maharajganj,84.502,26.107,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3000,Shakund,86.819,25.163,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2693,Raghunathpur,84.273,26.0,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3322,Ulail,90.258,23.825,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_954,Dinara,84.067,25.244,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2198,Meerganj,82.628,25.72,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_117,Amadabad,87.797,25.298,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2420,Neemsar (Naimisharanya),80.484,27.357,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1348,Islampur,88.199,26.266,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2745,Ramgarh Nuav,83.658,25.294,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1349,Islampur,85.205,25.143,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2022,Macharehta,80.639,27.406,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_950,Dikoli,79.149,25.793,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2028,Madhepura,86.791,25.928,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1498,Jokirhaat,87.609,26.133,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_398,Barthana,79.229,26.75,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1352,Itari/Itadi,84.009,25.485,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_10,Adhaura,83.61,24.694,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2037,Madhuban,83.685,26.165,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2122,Manana,74.57,27.08,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3361,Varanasi = Maidagin,83.012,25.318,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3372,Vijayawada = Bavajipet,80.637,16.519,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1398,Jale Bazaar,85.728,26.385,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3330,Unnao,80.487,26.537,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2708,Rajadanga,88.366,26.679,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3002,Shamli,77.31,29.448,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2113,Malda,88.243,25.168,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2696,Rahli/Rehli,79.065,23.639,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1018,Fatehpur,81.215,27.174,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2780,Rangpur,89.277,25.747,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_320,Baniapur,84.689,25.999,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2584,Patner,86.035,25.156,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_773,Chitrakoot,80.864,25.178,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1799,Kirtianandnagar,87.394,25.82,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3057,Sidhauli,80.834,27.282,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3388,Vishnupur/Bishnupur,81.176,27.079,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3223,Tarmau Garhi,79.979,26.961,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2591,Pavapuri,85.534,25.087,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1786,Khurai,78.33,23.043,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2249,Mohania,83.618,25.167,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2864,Sabour,87.045,25.245,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_684,Champainawabganj,88.27,24.578,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1239,Hajipur,85.215,25.703,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1782,Khudaganj,85.218,25.077,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1781,Khudaganj,79.709,28.147,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2807,Ratua,87.927,25.198,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2371,Nardiganj,85.426,24.929,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1804,Kochas,83.918,25.232,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1109,Ghatampur,80.17,26.147,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3031,Shikohabad,78.588,27.104,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2880,Sahen Khera,80.978,28.347,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_572,Bihia,84.451,25.56,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1073,Garh Banali,87.535,25.902,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2883,Sahpu,78.141,27.435,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_342,Barachakia,85.05,26.419,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_567,Bihar,79.192,26.475,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2365,Narayanganj,90.5,23.615,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_199,Aurangabad,83.369,24.749,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2637,Pitoragarh,80.218,29.582,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1247,Halsi,86.047,25.023,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1260,Hargaon,80.726,27.771,macroseismic,0.02271,0.52,Martin_at_al_2015_PanjamaniEtAl2016
