STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES,GMICE
Lalitpur9,Lalitpur9,85.3327,27.676,macroseismic,273.58,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur10,Lalitpur10,85.3228,27.684,macroseismic,403.67,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur11,Lalitpur11,85.3264,27.672,macroseismic,414.56,6.5,0.3,1.4,0.11617362724934785,1.3,8.496498499000138,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur12,Lalitpur12,85.3249,27.669,macroseismic,340.09,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur13,Lalitpur13,85.3121,27.662,macroseismic,340.09,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur14,Lalitpur14,85.3183,27.656,macroseismic,317.41,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur15,Lalitpur15,85.3263,27.655,macroseismic,322.43,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur16,Lalitpur16,85.3236,27.676,macroseismic,403.67,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur17,Lalitpur17,85.3323,27.661,macroseismic,414.56,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur18,Lalitpur18,85.3231,27.673,macroseismic,340.09,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur19,Lalitpur19,85.3223,27.671,macroseismic,340.09,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur20,Lalitpur20,85.3178,27.673,macroseismic,340.09,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur21,Lalitpur21,85.3203,27.675,macroseismic,403.67,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur22,Lalitpur22,85.3269,27.679,macroseismic,273.58,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur23,Lalitpur23,85.3284,27.639,macroseismic,537.41,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur24,Lalitpur24,85.3287,27.631,macroseismic,537.41,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur25,Lalitpur25,85.33,27.621,macroseismic,557.46,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur26,Lalitpur26,85.3193,27.636,macroseismic,524.18,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur27,Lalitpur27,85.319,27.625,macroseismic,524.18,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur28,Lalitpur28,85.3385,27.636,macroseismic,537.41,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur29,Lalitpur29,85.3456,27.633,macroseismic,351.01,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Lalitpur30,Lalitpur30,85.3428,27.643,macroseismic,371.97,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Madyapurthimi1,Madyapurthimi1,85.3886,27.689,macroseismic,286.75,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Madyapurthimi2,Madyapurthimi2,85.3936,27.695,macroseismic,423.29,6.0,0.3,1.4,0.08595793822214275,1.3,5.521336017116593,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Madyapurthimi7,Madyapurthimi7,85.3945,27.681,macroseismic,427.25,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Madyapurthimi14,Madyapurthimi14,85.3867,27.672,macroseismic,290.44,6.0,0.3,1.4,0.08595793822214275,1.3,5.521336017116593,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Madyapurthimi15,Madyapurthimi15,85.3758,27.673,macroseismic,290.44,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Mahalaxmi4,Mahalaxmi4,85.3722,27.642,macroseismic,303.45,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Mahalaxmi10,Mahalaxmi10,85.3581,27.66,macroseismic,294.96,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Mahalaxmi9,Mahalaxmi9,85.359,27.658,macroseismic,303.45,6.5,0.3,1.4,0.11617362724934785,1.3,8.496498499000138,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Mahalaxmi17,Mahalaxmi17,85.3522,27.661,macroseismic,294.96,6.5,0.3,1.4,0.11617362724934785,1.3,8.496498499000138,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Mahalaxmi16,Mahalaxmi16,85.3908,27.632,macroseismic,721.66,6.5,0.3,1.4,0.11617362724934785,1.3,8.496498499000138,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali1,Manthali1,86.0637,27.371,macroseismic,900.0,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali2,Manthali2,86.063,27.388,macroseismic,861.0,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali3,Manthali3,86.0776,27.398,macroseismic,900.0,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali4,Manthali4,86.0988,27.405,macroseismic,870.69,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali5,Manthali5,86.125,27.397,macroseismic,900.0,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali6,Manthali6,86.1113,27.379,macroseismic,900.0,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali7,Manthali7,86.1428,27.378,macroseismic,900.0,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali8,Manthali8,86.1328,27.352,macroseismic,661.32,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali9,Manthali9,86.0976,27.349,macroseismic,900.0,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali10,Manthali10,86.1004,27.367,macroseismic,705.26,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali11,Manthali11,86.0105,27.339,macroseismic,900.0,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali12,Manthali12,86.0255,27.362,macroseismic,900.0,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali13,Manthali13,86.0447,27.396,macroseismic,900.0,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali14,Manthali14,86.0083,27.419,macroseismic,900.0,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali15,Manthali15,86.0435,27.414,macroseismic,900.0,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Manthali16,Manthali16,86.063,27.408,macroseismic,636.84,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi1,Melamchi1,85.5292,27.847,macroseismic,900.0,9.0,0.3,1.4,0.5238601299811912,1.3,73.31941971579404,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi2,Melamchi2,85.5149,27.841,macroseismic,733.0,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi3,Melamchi3,85.5308,27.821,macroseismic,900.0,8.5,0.3,1.4,0.3876089415140448,1.3,47.645645188843524,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi4,Melamchi4,85.5068,27.823,macroseismic,668.46,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi5,Melamchi5,85.5427,27.835,macroseismic,900.0,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi6,Melamchi6,85.5694,27.835,macroseismic,864.07,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi7,Melamchi7,85.568,27.82,macroseismic,900.0,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi8,Melamchi8,85.5696,27.788,macroseismic,750.97,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi9,Melamchi9,85.5439,27.805,macroseismic,900.0,8.5,0.3,1.4,0.3876089415140448,1.3,47.645645188843524,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi10,Melamchi10,85.5739,27.771,macroseismic,506.91,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi11,Melamchi11,85.5727,27.754,macroseismic,575.65,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi12,Melamchi12,85.5989,27.806,macroseismic,900.0,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi13,Melamchi13,85.5839,27.82,macroseismic,745.96,8.5,0.3,1.4,0.3876089415140448,1.3,47.645645188843524,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi14,Melamchi14,85.6293,27.845,macroseismic,900.0,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Melamchi15,Melamchi15,85.5946,27.835,macroseismic,900.0,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nagarjune3,Nagarjune3,85.2672,27.734,macroseismic,900.0,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nagarjune4,Nagarjune4,85.2769,27.708,macroseismic,313.84,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nagarjune7,Nagarjune7,85.2609,27.713,macroseismic,580.26,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nagarjune14,Nagarjune14,85.2518,27.709,macroseismic,747.46,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nagarkot1,Nagarkot1,85.4872,27.662,macroseismic,683.17,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nagarkot4,Nagarkot4,85.4712,27.679,macroseismic,484.62,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nagarkot5,Nagarkot5,85.4867,27.685,macroseismic,710.38,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nagarkot6,Nagarkot6,85.4644,27.686,macroseismic,484.62,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nagarkot11,Nagarkot11,85.48,27.709,macroseismic,604.72,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nagarkot12,Nagarkot12,85.502,27.71,macroseismic,715.01,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nilkantha1,Nilkantha1,84.8893,27.944,macroseismic,532.11,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nilkantha3,Nilkantha3,84.9031,27.896,macroseismic,765.63,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nilkantha4,Nilkantha4,84.9478,27.902,macroseismic,900.0,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Nilkantha12,Nilkantha12,84.8607,27.907,macroseismic,728.67,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Palungtar3,Palungtar3,84.4481,27.962,macroseismic,408.24,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti1,Panauti1,85.538,27.602,macroseismic,629.41,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti2,Panauti2,85.5224,27.604,macroseismic,707.3,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti3,Panauti3,85.5119,27.6,macroseismic,707.3,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti4,Panauti4,85.5061,27.594,macroseismic,594.31,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti5,Panauti5,85.5087,27.581,macroseismic,541.01,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti6,Panauti6,85.515,27.58,macroseismic,541.01,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti7,Panauti7,85.5203,27.583,macroseismic,541.01,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti10,Panauti10,85.5297,27.578,macroseismic,630.89,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti9,Panauti9,85.5023,27.576,macroseismic,586.9,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti8,Panauti8,85.502,27.586,macroseismic,586.9,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti11,Panauti11,85.5284,27.593,macroseismic,629.41,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti12,Panauti12,85.5326,27.567,macroseismic,609.49,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panauti13,Panauti13,85.545,27.565,macroseismic,355.94,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Panchkal3,Panchkal3,85.6204,27.648,macroseismic,467.42,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Shankarapur4,Shankarapur4,85.4792,27.757,macroseismic,524.03,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Shankarapur8,Shankarapur8,85.4635,27.723,macroseismic,564.63,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Shankarapur9,Shankarapur9,85.4597,27.73,macroseismic,659.92,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Shankarapur10,Shankarapur10,85.4487,27.727,macroseismic,513.38,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Shankarapur11,Shankarapur11,85.4695,27.738,macroseismic,659.92,8.5,0.3,1.4,0.3876089415140448,1.3,47.645645188843524,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Shankarapur13,Shankarapur13,85.4536,27.744,macroseismic,900.0,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Shankarapur14,Shankarapur14,85.4367,27.73,macroseismic,287.89,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Shankarapur15,Shankarapur15,85.4436,27.739,macroseismic,513.38,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Suryabinayak1,Suryabinayak1,85.4047,27.665,macroseismic,491.96,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Suryabinayak4,Suryabinayak4,85.4136,27.666,macroseismic,537.27,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Suryabinayak6,Suryabinayak6,85.4299,27.646,macroseismic,634.84,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Suryabinayak7,Suryabinayak7,85.4399,27.637,macroseismic,900.0,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Suryabinayak8,Suryabinayak8,85.4384,27.657,macroseismic,634.84,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Tarkeshwor2,Tarkeshwor2,85.3175,27.79,macroseismic,558.29,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Tarkeshwor4,Tarkeshwor4,85.2966,27.793,macroseismic,900.0,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Tarkeshwor5,Tarkeshwor5,85.3052,27.769,macroseismic,410.13,6.5,0.3,1.4,0.11617362724934785,1.3,8.496498499000138,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Tarkeshwor6,Tarkeshwor6,85.3088,27.781,macroseismic,558.29,8.5,0.3,1.4,0.3876089415140448,1.3,47.645645188843524,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Tarkeshwor14,Tarkeshwor14,85.2999,27.755,macroseismic,511.78,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Tarkeshwor16,Tarkeshwor16,85.3155,27.765,macroseismic,243.93,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Tarkeshwor18,Tarkeshwor18,85.3037,27.746,macroseismic,511.78,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Tarkeshwor21,Tarkeshwor21,85.3106,27.74,macroseismic,348.46,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Thoka1,Thoka1,85.3353,27.807,macroseismic,900.0,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Thoka2,Thoka2,85.3373,27.791,macroseismic,842.6,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Thoka4,Thoka4,85.3357,27.768,macroseismic,328.69,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Thoka6,Thoka6,85.3289,27.756,macroseismic,432.32,6.5,0.3,1.4,0.11617362724934785,1.3,8.496498499000138,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Thoka11,Thoka11,85.321,27.749,macroseismic,386.05,6.5,0.3,1.4,0.11617362724934785,1.3,8.496498499000138,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Thoka13,Thoka13,85.3099,27.735,macroseismic,348.46,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Thoka14,Thoka14,85.32,27.739,macroseismic,348.46,6.0,0.3,1.4,0.08595793822214275,1.3,5.521336017116593,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Thaha2,Thaha2,85.0691,27.638,macroseismic,487.1,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Thaha3,Thaha3,85.0761,27.652,macroseismic,900.0,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Thaha4,Thaha4,85.0989,27.613,macroseismic,900.0,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Thaha9,Thaha9,85.094,27.599,macroseismic,778.53,7.0,0.3,1.4,0.1570106490152386,1.3,13.07482220240086,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Those1,Those1,86.2558,27.553,macroseismic,479.0,9.5,0.3,1.4,0.7080059472105001,1.3,112.82746379347016,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Those2,Those2,86.2605,27.565,macroseismic,900.0,7.5,0.3,1.4,0.21220258407938133,1.3,20.120167813189386,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Those3,Those3,86.2589,27.572,macroseismic,900.0,8.5,0.3,1.4,0.3876089415140448,1.3,47.645645188843524,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Those6,Those6,86.2549,27.591,macroseismic,900.0,8.5,0.3,1.4,0.3876089415140448,1.3,47.645645188843524,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
Those5,Those5,86.2547,27.58,macroseismic,900.0,8.0,0.3,1.4,0.2867954305799765,1.3,30.96188587226579,,,,,,,inferred,Stations_USGS_CaprioEtAl2015,CaprioEtAl2015
