# 19891227_M5.9_Newcastle median gmf, Stations:All, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,Allen2012,AtkinsonBoore2006Modified2011,BooreEtAl2014,ChiouYoungs2014,SomervilleEtAl2009YilgarnCraton,ZhaoEtAl2006Asc 
t_2394,148.51981,-33.53044,0.0015254992,0.006247424,0.0016224624,0.0012820337,0.0011768504,0.002032247
t_2395,148.78931,-33.41804,0.0020192405,0.0044818125,0.0011913191,0.0010544551,0.0015416143,0.0020390833
t_2396,148.65456,-33.41804,0.001770225,0.004150494,0.0010324056,0.00090103917,0.0013605978,0.0018188739
t_2397,147.71132999999998,-33.41804,0.00080491905,0.0042266836,0.0007341066,0.000522834,0.0005987852,0.0010888067
t_2398,148.38506,-33.41804,0.0013826012,0.0058915024,0.0014478478,0.001129233,0.0010666989,0.001856711
t_2399,147.84608000000003,-33.41804,0.0008901245,0.004501783,0.00083897344,0.0006092954,0.0006700338,0.0012084899
t_24,148.11557,-29.86279,0.00036904527,0.002533152,0.00022880608,0.00013361376,0.00022858381,0.0004431967
t_240,153.10122,-29.74586,0.00069898105,0.0020586355,0.00026068153,0.00020110281,0.0005093571,0.0007339191
t_2400,148.25032,-33.41804,0.0012307734,0.0054930663,0.0012608365,0.00096705864,0.00094725116,0.0016643514
t_2401,147.98082,-33.41804,0.0009878197,0.004802281,0.00095984916,0.00071037014,0.0007508248,0.0013428583
t_2402,148.51981,-33.41804,0.001560486,0.0038530491,0.00089619827,0.00077050907,0.0012034912,0.0016253081
t_2403,147.57658000000004,-33.41804,0.00073027663,0.0031601023,0.00049918285,0.00036023874,0.0005358293,0.0009712899
t_2404,148.11557,-33.41804,0.0011003936,0.005131458,0.001099419,0.00082862243,0.0008426494,0.0014940079
t_2405,148.65456,-33.3055,0.0018048498,0.0036747046,0.00084484275,0.0007608831,0.0013861142,0.0018500902
t_2406,147.84608000000003,-33.3055,0.0009002641,0.0036049532,0.00066112645,0.0004974317,0.0006784648,0.0012092021
t_2407,148.11557,-33.3055,0.0011152512,0.005173672,0.0011178359,0.00084433367,0.0008546643,0.0015136704
t_2408,148.25032,-33.3055,0.0012489285,0.0055419207,0.0012832637,0.0009864146,0.0009616671,0.0016876851
t_2409,147.98082,-33.3055,0.0010000573,0.0048389053,0.0009750154,0.00072314555,0.0007608735,0.0013594779
t_241,152.69698,-29.74586,0.0007697001,0.0021887054,0.00029769723,0.00023440266,0.00056917267,0.0008137703
t_2410,151.34951,-33.79213,0.012193944,0.014928403,0.015455825,0.014199748,0.014895353,0.019414106
t_2411,151.43934000000002,-33.56787,0.017633809,0.016392365,0.025403133,0.023009686,0.025074027,0.029950583
t_2412,151.43934000000002,-33.49299,0.021689342,0.019790512,0.029025113,0.026470957,0.030031718,0.027481211
t_2413,151.52917000000002,-33.41804,0.028951328,0.027038084,0.03789665,0.034753405,0.03911988,0.043327436
t_2414,151.43934000000002,-33.41804,0.027249588,0.06263968,0.08227411,0.06629456,0.03625386,0.043459628
t_2415,151.39441999999997,-33.34303,0.033791654,0.024579097,0.028134327,0.027506273,0.042676777,0.03639142
t_2416,151.52917000000002,-33.34303,0.03826403,0.035619546,0.046603687,0.043700147,0.049849782,0.052994248
t_2417,151.43934000000002,-33.34303,0.03536018,0.037903197,0.05108844,0.046369843,0.04513505,0.048042294
t_2418,150.72068000000002,-34.1646,0.009809295,0.009366794,0.0039926264,0.0039300392,0.0056326585,0.0065880073
t_2419,150.99018,-34.1646,0.011303258,0.010673997,0.0047848998,0.0047200103,0.006682565,0.0076896083
t_242,152.96646999999996,-29.6288,0.00065945537,0.0037233108,0.00055765314,0.00038011186,0.00047577196,0.00087907974
t_2420,150.90035,-34.1646,0.011234315,0.010266515,0.004537196,0.0044768783,0.0063513652,0.007349242
t_2421,150.81052,-34.09023,0.011460954,0.010684283,0.004821743,0.0047826944,0.0067150826,0.0077479933
t_2422,150.99018,-34.09023,0.011765502,0.01134157,0.005477796,0.005442175,0.007580434,0.008659308
t_2423,151.08001000000002,-34.09023,0.01172109,0.011341503,0.0057211625,0.0056643034,0.007918597,0.00897732
t_2424,150.90035,-34.09023,0.011661106,0.011242423,0.0051693744,0.005137624,0.007169081,0.008234971
t_2425,150.72068000000002,-34.09023,0.011250851,0.010108144,0.0044710087,0.004422952,0.0062582954,0.007256452
t_2426,151.08001000000002,-34.01581,0.012342304,0.011763141,0.0066305296,0.0066246516,0.009097145,0.010247116
t_2427,150.90035,-34.01581,0.012333309,0.011674906,0.005984173,0.0060224333,0.008206012,0.009383148
t_2428,150.72068000000002,-34.01581,0.011595211,0.010947731,0.005036117,0.0050169574,0.0069945343,0.008041635
t_2429,150.81052,-34.01581,0.011936707,0.0113829365,0.0055010933,0.0055083493,0.007589182,0.008693688
t_243,153.23597,-29.6288,0.00061636214,0.0018986805,0.00021808219,0.00016350095,0.00043905928,0.00063907204
t_2430,151.16984000000002,-34.01581,0.01200201,0.021124518,0.015247004,0.013553661,0.009356737,0.013283483
t_2431,150.99018,-34.01581,0.012549286,0.011855822,0.006392059,0.0064363885,0.00874462,0.009957113
t_2432,150.90035,-33.94131,0.013275405,0.012237502,0.007035674,0.0072141946,0.00952722,0.010867337
t_2433,151.08001000000002,-33.94131,0.013154855,0.012290337,0.007754106,0.007842635,0.01055072,0.011825539
t_2434,150.99018,-33.94131,0.013980389,0.012742916,0.0076946174,0.007945465,0.010366125,0.01186076
t_2435,150.72068000000002,-33.94131,0.012022051,0.021338107,0.013035275,0.01177426,0.007860567,0.011432645
t_2436,150.81052,-33.94131,0.012509978,0.011702181,0.0063254945,0.0064157816,0.008645845,0.009827398
t_2437,151.16984000000002,-33.94131,0.012420657,0.03709089,0.028656319,0.024025919,0.010715563,0.016042067
t_2438,150.99018,-33.86676,0.014624152,0.013122295,0.008830338,0.00919923,0.011861627,0.013444603
t_2439,151.08001000000002,-33.86676,0.013484457,0.023476345,0.020034762,0.018266568,0.011989828,0.016909504
t_244,153.10122,-29.6288,0.0006382684,0.0019420085,0.00022929422,0.00017331378,0.00045773276,0.00066437945
t_2440,150.72068000000002,-33.86676,0.012543668,0.011596666,0.0064270496,0.006525145,0.008856587,0.00999355
t_2441,150.90035,-33.86676,0.013759617,0.0124821365,0.008030178,0.008310896,0.010835179,0.01221444
t_2442,150.81052,-33.86676,0.013012389,0.011921009,0.0072203735,0.0074102515,0.009826175,0.011040786
t_2443,151.16984000000002,-33.86676,0.012654053,0.018476466,0.016554132,0.015088437,0.012199091,0.016650464
t_2444,151.25967000000003,-33.86676,0.012229514,0.022122389,0.020729426,0.018166523,0.012544854,0.017056271
t_2445,150.90035,-33.79213,0.013481251,0.012283418,0.008617968,0.0087975785,0.011785333,0.012983492
t_2446,150.72068000000002,-33.79213,0.013298463,0.011866375,0.0072063915,0.0073935036,0.010014171,0.011187138
t_2447,151.25967000000003,-33.79213,0.012358387,0.011881685,0.0103945425,0.010095647,0.01434704,0.014969343
t_2448,150.81052,-33.79213,0.0133716045,0.012043104,0.0079004,0.008090573,0.010891008,0.012067199
t_2449,150.99018,-33.79213,0.013519489,0.023367748,0.02101757,0.019165475,0.012625809,0.01761965
t_245,152.83173,-29.6288,0.0006796809,0.0020220873,0.0002506586,0.00019218074,0.0004929697,0.0007119101
t_2450,151.08001000000002,-33.79213,0.013124096,0.012291097,0.009681084,0.009657674,0.013243119,0.014256265
t_2451,151.16984000000002,-33.79213,0.012659598,0.012048749,0.010026031,0.00984686,0.013782542,0.014584128
t_2452,150.90035,-33.71744,0.013255877,0.012134066,0.009282298,0.009332947,0.01283422,0.013832428
t_2453,150.72068000000002,-33.71744,0.014620165,0.012263706,0.008109318,0.008458232,0.011503338,0.0127412025
t_2454,150.81052,-33.71744,0.01369446,0.0121302875,0.008616092,0.008792889,0.012043189,0.013143171
t_2455,151.34951,-33.71744,0.012371124,0.015080493,0.017844234,0.016306264,0.017263545,0.021982562
t_2456,150.99018,-33.71744,0.013050412,0.012168192,0.009994367,0.009935253,0.013757476,0.0146435425
t_2457,151.25967000000003,-33.71744,0.01246795,0.011966736,0.011881473,0.011463842,0.016454842,0.016779982
t_2458,151.16984000000002,-33.71744,0.012626491,0.012046808,0.011287317,0.010980663,0.015580593,0.016104087
t_2459,151.08001000000002,-33.71744,0.0128404545,0.012131201,0.010663721,0.010482578,0.014681854,0.015404189
t_246,152.69698,-29.6288,0.000698699,0.0020581048,0.00026053475,0.00020097186,0.0005091178,0.0007335981
t_2460,150.90035,-33.64269,0.013052471,0.012054651,0.01008129,0.01000125,0.014006382,0.014800222
t_2461,151.34951,-33.64269,0.014011777,0.015252174,0.020692756,0.018829651,0.020133324,0.02499269
t_2462,151.25967000000003,-33.64269,0.013249278,0.012084884,0.013635018,0.013085421,0.01896483,0.018876309
t_2463,151.16984000000002,-33.64269,0.012673977,0.01210663,0.012774119,0.012332399,0.017705841,0.017876025
t_2464,150.81052,-33.64269,0.013498157,0.015775468,0.013930036,0.013306658,0.013041324,0.01766849
t_2465,150.99018,-33.64269,0.012851377,0.01207925,0.010958495,0.010751013,0.015166365,0.015786847
t_2466,151.08001000000002,-33.64269,0.012746316,0.012103509,0.011870719,0.011544153,0.016422369,0.01683496
t_2467,150.72068000000002,-33.64269,0.014150088,0.015890628,0.012999248,0.012671016,0.012283497,0.016904496
t_2468,151.25967000000003,-33.56787,0.015546875,0.015552009,0.022569044,0.02058372,0.021965342,0.026913693
t_2469,151.34951,-33.56787,0.01669561,0.01550594,0.024100222,0.021896446,0.023627432,0.028527878
t_247,152.96646999999996,-29.51161,0.0006023938,0.0018706832,0.00021096929,0.00015730968,0.0004271429,0.00062287727
t_2470,150.99018,-33.56787,0.012780354,0.012090578,0.012109547,0.01176566,0.01680652,0.017150352
t_2471,150.90035,-33.56787,0.012836645,0.012014016,0.010984504,0.010763314,0.015272663,0.015846236
t_2472,150.72068000000002,-33.56787,0.013059487,0.011902201,0.009110717,0.009119133,0.012726157,0.013625107
t_2473,151.08001000000002,-33.56787,0.01301018,0.012182423,0.013316643,0.012858994,0.018483782,0.01854886
t_2474,151.16984000000002,-33.56787,0.014281596,0.012260336,0.014543876,0.0139797,0.020226873,0.01995895
t_2475,150.81052,-33.56787,0.0129846195,0.022465188,0.022733463,0.020218331,0.0139629,0.018787688
t_2476,150.81052,-33.49299,0.012644849,0.011907219,0.010807524,0.010554197,0.015030456,0.015586651
t_2477,151.34951,-33.49299,0.020301469,0.015025965,0.019618163,0.018768199,0.027876234,0.025866952
t_2478,151.16984000000002,-33.49299,0.016712086,0.012536608,0.016652117,0.016007705,0.023208076,0.022414783
t_2479,150.72068000000002,-33.49299,0.012535738,0.0117856795,0.009673457,0.009510658,0.013442114,0.014172455
t_248,152.83173,-29.51161,0.0006197478,0.0019054225,0.0002198106,0.00016500946,0.00044194655,0.00064299064
t_2480,151.25967000000003,-33.49299,0.018614445,0.013800385,0.01821672,0.017491331,0.025523124,0.024155572
t_2481,150.90035,-33.49299,0.012710049,0.022574892,0.027299222,0.023755137,0.016763512,0.021814082
t_2482,150.27152999999998,-34.38729,0.004627155,0.006258161,0.0021437374,0.0020673426,0.0031731043,0.0039255247
t_2483,150.36136,-34.38729,0.0049914056,0.00652267,0.002291808,0.0022164416,0.003372398,0.0041468623
t_2484,150.63085,-34.38729,0.0062038978,0.007338858,0.0027593584,0.0026859902,0.0039992733,0.0048337923
t_2485,150.09186,-34.38729,0.0039663455,0.0057495106,0.0018649374,0.0017862219,0.0027964648,0.003502679
t_2486,150.54102,-34.38729,0.0057823854,0.0070651136,0.0026009427,0.002527132,0.0037872253,0.0046028923
t_2487,150.00203,-34.38729,0.0036698387,0.005507179,0.0017352736,0.0016553729,0.002620505,0.003302893
t_2488,150.18169999999998,-34.38729,0.0042853877,0.006000106,0.002001243,0.0019237141,0.0029808606,0.003710477
t_2489,150.09186,-34.31312,0.004312448,0.006020691,0.0020134526,0.0019361619,0.0029970112,0.003728796
t_249,153.23597,-29.51161,0.00056524004,0.0017947339,0.00019220417,0.000141112,0.000395423,0.00057959073
t_2490,150.00203,-34.31312,0.0039717765,0.0057537304,0.0018675264,0.0017891357,0.0027997424,0.0035069527
t_2491,150.36136,-34.31312,0.005512347,0.0068835616,0.002499085,0.0024253293,0.0036499698,0.004453095
t_2492,150.27152999999998,-34.31312,0.0050820573,0.0065863784,0.002329589,0.002254787,0.0034225653,0.0042026867
t_2493,150.54102,-34.31312,0.0064621503,0.0075004674,0.0028567838,0.002784498,0.0041285674,0.004974692
t_2494,149.91219999999998,-34.31312,0.003663298,0.00550165,0.0017326716,0.0016528198,0.0026168227,0.0032988337
t_2495,150.63085,-34.31312,0.0069771856,0.00781608,0.0030422993,0.002970381,0.0043761567,0.0052420674
t_2496,150.18169999999998,-34.31312,0.0046822676,0.006298482,0.0021675243,0.002091524,0.003204674,0.003960959
t_2497,150.45119,-34.31312,0.0059728487,0.0071888226,0.0026751899,0.0026022827,0.003885806,0.004710966
t_2498,150.00203,-34.23889,0.0043048146,0.006014635,0.0020111066,0.0019339742,0.0029934456,0.0037250826
t_2499,150.27152999999998,-34.23889,0.005588273,0.006933762,0.0025314225,0.00245849,0.0036921229,0.004499974
t_25,148.65456,-29.86279,0.00045761332,0.0029303408,0.00032386818,0.000201286,0.00030362225,0.0005777948
t_250,153.10122,-29.51161,0.0005841577,0.0034424823,0.00046838037,0.00031029372,0.00041157723,0.0007679363
t_2500,150.36136,-34.23889,0.006098499,0.007268488,0.0027260084,0.0026542242,0.0039523775,0.004784232
t_2501,150.09186,-34.23889,0.0046903584,0.0063040755,0.0021720114,0.0020965307,0.0032100906,0.0039677834
t_2502,150.54102,-34.23889,0.00724653,0.007973524,0.003141697,0.003071582,0.004507054,0.0053839274
t_2503,149.91219999999998,-34.23889,0.0039543915,0.0065568816,0.0023229762,0.0021606092,0.0027903798,0.0034961167
t_2504,150.18169999999998,-34.23889,0.005119442,0.006612088,0.002346665,0.0022724026,0.0034445976,0.00422753
t_2505,150.45119,-34.23889,0.0066512483,0.007615481,0.0029297299,0.0028588774,0.0042244503,0.0050793006
t_2506,150.63085,-34.23889,0.00788246,0.008340626,0.0033605706,0.0032910504,0.004798251,0.005696261
t_2507,150.63085,-34.1646,0.008952057,0.008920146,0.0037219299,0.0036572663,0.0052751326,0.0062068338
t_2508,150.54102,-34.1646,0.008157049,0.008488761,0.0034613304,0.0033950862,0.0049295477,0.0058380007
t_2509,150.27152999999998,-34.1646,0.0061515504,0.0073007913,0.0027515478,0.0026811706,0.003984212,0.004820125
t_251,152.69698,-29.51161,0.00063601776,0.0019375888,0.00022813925,0.0001723,0.00045581517,0.00066178455
t_2510,150.36136,-34.1646,0.006759054,0.0076787495,0.0029758564,0.0029069947,0.0042832512,0.0051442976
t_2511,150.18169999999998,-34.1646,0.005600728,0.006941139,0.0025399579,0.0024681257,0.0037018685,0.0045120465
t_2512,150.09186,-34.1646,0.005110491,0.0066052675,0.0023456162,0.0022718543,0.0034420914,0.0042254506
t_2513,150.00203,-34.1646,0.0046682884,0.0062875734,0.0021647047,0.0020892215,0.0031995992,0.003956092
t_2514,150.45119,-34.1646,0.0074265506,0.008074782,0.003212534,0.0031449972,0.0045985766,0.005483692
t_2515,149.91219999999998,-34.1646,0.0042672297,0.0068377694,0.0024918464,0.0023263078,0.0029727607,0.0037020633
t_2516,150.00203,-34.09023,0.0050610523,0.0065701217,0.0023281872,0.0022546852,0.0034176745,0.004199035
t_2517,150.63085,-34.09023,0.010228825,0.0095629515,0.004136661,0.004082019,0.0058198045,0.0067878356
t_2518,150.45119,-34.09023,0.008316586,0.008569452,0.0035302055,0.00346886,0.0050156675,0.0059325728
t_2519,150.27152999999998,-34.09023,0.006779068,0.0076882136,0.0029936936,0.0029276707,0.0043025594,0.005168063
t_252,152.83173,-29.39427,0.0005665042,0.0017973549,0.0001928387,0.00014165633,0.00039650267,0.00058106845
t_2520,150.18169999999998,-34.09023,0.006141478,0.0072928946,0.0027549963,0.002686186,0.0039857593,0.0048235855
t_2521,149.91219999999998,-34.09023,0.004602146,0.0062385546,0.0021386198,0.0020630986,0.0031639503,0.0039166575
t_2522,150.54102,-34.09023,0.009221552,0.009051037,0.0038235737,0.0037648997,0.0054056584,0.0063473945
t_2523,150.36136,-34.09023,0.007505047,0.008115629,0.0032539645,0.003190239,0.004648245,0.0055398806
t_2524,150.09186,-34.09023,0.0055722245,0.0069212997,0.0025334815,0.0024622134,0.0036913566,0.0045011705
t_2525,150.27152999999998,-34.01581,0.007494085,0.008105248,0.0032707744,0.003211983,0.0046620183,0.0055593997
t_2526,150.63085,-34.01581,0.011329536,0.010275726,0.0046163406,0.004581091,0.006448217,0.007455729
t_2527,150.54102,-34.01581,0.01047556,0.009664903,0.004238915,0.0041950108,0.005948362,0.0069263093
t_2528,150.00203,-34.01581,0.0054834643,0.0068611624,0.0025022253,0.0024312835,0.0036480713,0.004454495
t_2529,150.09186,-34.01581,0.006074491,0.0072492044,0.002736495,0.0026688033,0.003958188,0.004795166
t_253,153.23597,-29.39427,0.000519403,0.0031874476,0.00039337244,0.00025299776,0.0003562797,0.0006710947
t_2530,150.18169999999998,-34.01581,0.006741238,0.007663281,0.0029927585,0.0029291257,0.004296028,0.0051635164
t_2531,150.45119,-34.01581,0.009343163,0.00910191,0.0038930464,0.0038439115,0.0054869414,0.0064389864
t_2532,149.91219999999998,-34.01581,0.004958753,0.006497437,0.0022885238,0.0022149317,0.0033637474,0.0041397447
t_2533,150.36136,-34.01581,0.00835023,0.008580508,0.0035693727,0.0035158189,0.0050564446,0.0059824856
t_2534,150.09186,-33.94131,0.0066185542,0.0075878426,0.0029570104,0.0028947352,0.004244534,0.0051100133
t_2535,150.36136,-33.94131,0.009334135,0.009086257,0.00394751,0.0039137155,0.00553552,0.0065028635
t_2536,150.00203,-33.94131,0.0059354748,0.0071594343,0.0026878065,0.002620391,0.0038914233,0.0047234343
t_2537,149.91219999999998,-33.94131,0.0053362935,0.0067609204,0.0024459774,0.0023748106,0.0035720435,0.004371357
t_2538,150.27152999999998,-33.94131,0.00829893,0.008547032,0.003590156,0.0035452617,0.0050681215,0.0060029803
t_2539,150.63085,-33.94131,0.011669947,0.011064872,0.0051716072,0.005170795,0.007179316,0.008228955
t_254,153.10122,-29.39427,0.0005357976,0.0017329205,0.00017751395,0.00012858117,0.00037027773,0.0005450828
t_2540,150.54102,-33.94131,0.011380125,0.010336385,0.004721539,0.0047053695,0.006575759,0.0075945947
t_2541,150.45119,-33.94131,0.010536545,0.009676026,0.0043187076,0.0042940145,0.006030877,0.007025322
t_2542,150.18169999999998,-33.94131,0.007400424,0.008049145,0.0032573473,0.0032024048,0.004635913,0.0055358354
t_2543,150.09186,-33.86676,0.0072038462,0.007935273,0.0031971505,0.003143081,0.004551868,0.0054478385
t_2544,150.36136,-33.86676,0.010465342,0.009625986,0.0044151396,0.0044219703,0.0061082277,0.0071319067
t_2545,150.54102,-33.86676,0.011725663,0.011075481,0.005287036,0.005319888,0.007308414,0.008374801
t_2546,149.91219999999998,-33.86676,0.0057329163,0.0070271464,0.002611113,0.0025431525,0.0037885061,0.0046113883
t_2547,150.63085,-33.86676,0.01213254,0.011344914,0.005810192,0.005866676,0.0080368295,0.009131371
t_2548,150.45119,-33.86676,0.011392888,0.010309423,0.004843874,0.00486512,0.0066870893,0.007734922
t_2549,150.00203,-33.86676,0.0064157196,0.007463045,0.002886001,0.0028236446,0.0041482486,0.005006841
t_255,152.96646999999996,-29.39427,0.00055155356,0.001766186,0.00018535397,0.00013525152,0.00038373386,0.0005635712
t_2550,150.27152999999998,-33.86676,0.009195377,0.009009059,0.0039632646,0.003943303,0.0055304044,0.006510823
t_2551,150.18169999999998,-33.86676,0.008120025,0.008448453,0.003552747,0.003511695,0.0050085834,0.0059446376
t_2552,149.37320999999997,-34.46139,0.0020436433,0.0045131505,0.0012067428,0.0010693929,0.0015590648,0.0020601617
t_2553,148.92404999999997,-34.42435,0.0014795711,0.0037330734,0.0008431283,0.0007199607,0.0011416879,0.0015484774
t_2554,149.05880000000002,-34.42435,0.0016403733,0.003968536,0.00094832794,0.0008203376,0.0012638594,0.0016999668
t_2555,149.19354999999996,-34.42435,0.0018221377,0.0042213793,0.0010658064,0.0009331933,0.0013988259,0.001865616
t_2556,149.3283,-34.42435,0.0020276217,0.0039326786,0.0009585491,0.00087398535,0.0015476258,0.0020463462
t_2557,149.55286999999998,-34.38729,0.0025074114,0.0044440166,0.001196459,0.0011122709,0.0018808753,0.00244471
t_2558,149.82236999999998,-34.38729,0.0031450253,0.0050523058,0.0014982581,0.0014162259,0.0022971178,0.0029316167
t_2559,149.37320999999997,-34.38729,0.0021614344,0.0046618935,0.0012806683,0.0011411092,0.0016424921,0.0021606095
t_256,152.69698,-29.39427,0.0005804833,0.0018261615,0.00019987441,0.0001477081,0.00040843998,0.0005973864
t_2560,149.73253999999997,-34.38729,0.0029152536,0.0055302456,0.0017369041,0.0015862396,0.0021503004,0.0027611018
t_2561,149.64270999999997,-34.38729,0.0027030704,0.0046382477,0.0012907691,0.0012071223,0.002011604,0.0025988144
t_2562,149.46303999999998,-34.38729,0.0023272363,0.004258285,0.0011082345,0.0010237098,0.0017579314,0.0022987078
t_2563,149.05880000000002,-34.31312,0.0017585012,0.0041343393,0.0010248596,0.0008937789,0.0013519415,0.0018082676
t_2564,149.3283,-34.31312,0.0021988852,0.0047083315,0.0013040282,0.0011638042,0.0016687727,0.0021921403
t_2565,148.92404999999997,-34.31312,0.0015781915,0.0038788898,0.00090778153,0.0007815646,0.0012169317,0.0016419595
t_2566,149.19354999999996,-34.31312,0.001964135,0.004410319,0.0011564484,0.0010207036,0.0015020682,0.0019912159
t_2567,149.55286999999998,-34.31312,0.0026665172,0.004602509,0.0012733011,0.0011895456,0.0019874242,0.002570407
t_2568,149.37320999999997,-34.31312,0.002284313,0.0048128017,0.0013570266,0.0012153442,0.0017282715,0.0022633253
t_2569,149.82236999999998,-34.31312,0.0033813205,0.006010625,0.002005365,0.0018492051,0.002444856,0.0031020055
t_257,150.00203,-30.67741,0.0015003972,0.0032951147,0.0006861002,0.00060345297,0.0011573132,0.0015683689
t_2570,149.64270999999997,-34.31312,0.0028844387,0.0048120283,0.0013768929,0.0012938678,0.002130406,0.0027379147
t_2571,149.73253999999997,-34.31312,0.0031221935,0.005031649,0.0014878332,0.0014057232,0.0022827822,0.0029150522
t_2572,149.46303999999998,-34.31312,0.0024669718,0.004402927,0.0011767914,0.0010925139,0.0018535167,0.0024123185
t_2573,149.64270999999997,-34.23889,0.0030759927,0.00570004,0.0018308002,0.0016781887,0.0022535445,0.0028811959
t_2574,149.82236999999998,-34.23889,0.0036342363,0.005477297,0.001720098,0.0016401673,0.0025995919,0.0032792604
t_2575,149.46303999999998,-34.23889,0.0026128492,0.0045495913,0.0012475285,0.0011636188,0.0019517224,0.0025283839
t_2576,149.37320999999997,-34.23889,0.002411921,0.0049652685,0.0014355085,0.0012917845,0.0018160577,0.0023678793
t_2577,149.73253999999997,-34.23889,0.0033421663,0.005227351,0.0015887936,0.0015076115,0.0024207858,0.003074378
t_2578,149.55286999999998,-34.23889,0.002833552,0.004763835,0.0013529205,0.0012697187,0.002097358,0.002699327
t_2579,149.19354999999996,-34.20175,0.0021122661,0.0046003093,0.0012499113,0.0011112533,0.0016078235,0.0021189407
t_258,150.13678,-30.67741,0.0015989646,0.006424043,0.0017109399,0.0013578797,0.0012322328,0.0021205302
t_2580,149.05880000000002,-34.20175,0.0018805598,0.00429997,0.001103225,0.00096927927,0.0014415316,0.0019176848
t_2581,149.3283,-34.20175,0.0023794372,0.0049268487,0.0014156178,0.0012723999,0.0017938396,0.0023414725
t_2582,148.92404999999997,-34.20175,0.0016792124,0.0035222091,0.00077986065,0.0006965736,0.0012929724,0.0017358462
t_2583,149.64270999999997,-34.1646,0.0032773924,0.005170406,0.0015594211,0.0014779826,0.0023806097,0.0030281506
t_2584,149.82236999999998,-34.1646,0.0039039047,0.0056989957,0.0018393266,0.0017606193,0.002761099,0.0034630757
t_2585,149.73253999999997,-34.1646,0.0035750074,0.0070851995,0.0025390491,0.00229313,0.0025639625,0.004088396
t_2586,149.37320999999997,-34.1646,0.0025437714,0.0044806683,0.0012141635,0.00113007,0.0019054391,0.0024737732
t_2587,149.46303999999998,-34.1646,0.0027643908,0.0046976334,0.0013201352,0.0012366989,0.0020521197,0.0026463834
t_2588,149.55286999999998,-34.1646,0.00300808,0.0049273237,0.0014350084,0.0013524648,0.0022102448,0.0028309424
t_2589,149.64270999999997,-34.09023,0.0034880762,0.0053535155,0.0016551911,0.0015746866,0.0025111032,0.0031781902
t_259,149.86729000000003,-30.67741,0.0014043393,0.0036186078,0.0007933014,0.0006717233,0.0010833167,0.001475893
t_2590,149.37320999999997,-34.09023,0.0026792502,0.004614978,0.0012794863,0.0011957774,0.001995944,0.0025804495
t_2591,149.46303999999998,-34.09023,0.002920962,0.005536326,0.0017405509,0.001589837,0.0021542085,0.0027657254
t_2592,149.55286999999998,-34.09023,0.0031894778,0.0050922073,0.0015191936,0.0014373963,0.0023255714,0.0029646463
t_2593,148.92404999999997,-34.09023,0.0017814226,0.004165868,0.0010396321,0.00090799056,0.001368874,0.0018290047
t_2594,149.73253999999997,-34.09023,0.0038203,0.0056310836,0.0018031104,0.0017240925,0.0027118775,0.0034073177
t_2595,149.05880000000002,-34.09023,0.0020051422,0.003907308,0.0009471762,0.000862646,0.0015315413,0.0020269065
t_2596,149.82236999999998,-34.09023,0.0041901832,0.0059258137,0.0019639223,0.0018865672,0.0029290882,0.0036531102
t_2597,149.19354999999996,-34.09023,0.0022649346,0.0047892774,0.0013450572,0.0012037003,0.0017148415,0.0022472877
t_2598,149.3283,-34.09023,0.0025675378,0.0051458096,0.0015301234,0.001384095,0.0019214217,0.0024926548
t_2599,149.73253999999997,-34.01581,0.004077067,0.0066681886,0.0023915698,0.0022281648,0.002863853,0.00357966
t_26,148.25032,-29.86279,0.00038949298,0.0026282659,0.00025039737,0.00014844922,0.00024600403,0.0004743005
t_260,150.40627,-30.67741,0.001798595,0.0036672386,0.00084122556,0.0007561635,0.0013809481,0.0018444599
t_2600,149.37320999999997,-34.01581,0.0028174696,0.005424578,0.0016795774,0.0015301728,0.00208695,0.0026871844
t_2601,149.64270999999997,-34.01581,0.003707006,0.005537865,0.0017533316,0.0016738395,0.0026442963,0.0033304847
t_2602,149.46303999999998,-34.01581,0.0030815976,0.004994741,0.0014693602,0.0013871223,0.0022573117,0.0028856266
t_2603,149.82236999999998,-34.01581,0.0044922843,0.0061565503,0.002093605,0.0020177716,0.003103035,0.0038488042
t_2604,149.55286999999998,-34.01581,0.0033767228,0.0052574566,0.0016049526,0.0015239726,0.0024426193,0.0030996127
t_2605,149.19354999999996,-33.97857,0.0024199467,0.0043547214,0.001153847,0.0010694774,0.001821554,0.002374415
t_2606,149.3283,-33.97857,0.0027606254,0.0053623137,0.0016458565,0.0014971906,0.0020496903,0.002643551
t_2607,148.92404999999997,-33.97857,0.0018833001,0.004303627,0.0011049747,0.00097096886,0.0014435257,0.0019201135
t_2608,149.05880000000002,-33.97857,0.0021304092,0.0040469375,0.001010334,0.0009256957,0.0016206455,0.0021343671
t_2609,149.73253999999997,-33.94131,0.0043440545,0.0069048977,0.0025359327,0.002369989,0.0030191587,0.003754883
t_261,150.54102,-30.56145,0.001671908,0.0035131746,0.0007757298,0.000691472,0.0012870329,0.0017291069
t_2610,149.46303999999998,-33.94131,0.0032452082,0.005873977,0.0019286845,0.0017741304,0.0023607158,0.0030052771
t_2611,149.55286999999998,-33.94131,0.0035686232,0.0054220133,0.0016917182,0.0016116117,0.0025606195,0.003234976
t_2612,149.37320999999997,-33.94131,0.0029574549,0.005575255,0.0017620071,0.0016108459,0.0021778124,0.0027932418
