# 20180906_M6.6_HokkaidoEasternIburi median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AbrahamsonEtAl2015SInter,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SInter,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014,ZhaoEtAl2016SInter,ZhaoEtAl2016SSlab
t_2711,140.00959,40.5238,0.006667347,0.0038444125,0.005904019,0.003997995,0.0022163377,0.0013892037,0.0025751188,0.004309361,0.009670532,0.0070936186,0.0068931496
t_2712,139.89081,40.56776,0.0067444863,0.003908072,0.00599932,0.003938749,0.002174307,0.0013628587,0.002627744,0.0043216506,0.009829929,0.009600984,0.008571433
t_2713,139.94987000000003,40.56831,0.006747029,0.0038725801,0.0059616617,0.004037465,0.0022444564,0.0014068285,0.0026079537,0.0043577673,0.009783317,0.007141525,0.006957411
t_2714,140.00892,40.56883,0.006948583,0.003943514,0.006087023,0.0041370494,0.0023158172,0.0014515575,0.002691111,0.004480178,0.010068151,0.0072622513,0.0071196724
t_2715,139.94916,40.61335,0.0070267217,0.0039708954,0.0061440305,0.004175561,0.0023435727,0.0014689548,0.002723387,0.004527623,0.0101784,0.0073088864,0.0071824733
t_2716,140.00826,40.61387,0.0072407434,0.0040455707,0.0062766448,0.0042807832,0.0024198543,0.0015167681,0.002811898,0.004657546,0.010479875,0.007436164,0.0073542045
t_2717,139.94844999999998,40.65839,0.008972266,0.0049111154,0.007628723,0.0043180566,0.0024470324,0.0015338034,0.0037205033,0.0053868354,0.013315267,0.010229344,0.009351224
t_2718,141.18866000000003,39.98733,0.0069525028,0.004205384,0.0062796604,0.0034897812,0.0018628242,0.0011676209,0.002834817,0.004236786,0.010384284,0.008851184,0.007652391
t_2719,141.07153,39.98746,0.0069185076,0.004213763,0.006278663,0.0034299963,0.0018223037,0.0011422227,0.0028301815,0.0041989926,0.01035329,0.008750708,0.0075302743
t_272,142.88886000000002,42.13386,0.07573858,0.025569975,0.05010992,0.029433204,0.034025062,0.021326957,0.03557277,0.04654529,0.09055957,0.055228755,0.07354532
t_2720,141.18890999999996,40.07743,0.006906529,0.004057259,0.0061253337,0.0037815573,0.0020638274,0.00129361,0.0027468328,0.0043313815,0.010179099,0.009339327,0.008249223
t_2721,141.07162,40.07756,0.00675641,0.004003581,0.0060311984,0.0037136567,0.002016575,0.0012639922,0.0026831238,0.0042431164,0.009962302,0.0092260325,0.0081101945
t_2722,141.18915000000004,40.16752,0.008453962,0.004735928,0.007222488,0.004101811,0.002290498,0.0014356874,0.0034933665,0.0050895098,0.012571386,0.009871588,0.0089062415
t_2723,141.07172000000003,40.16765,0.007446917,0.0042483876,0.0064682327,0.004024495,0.002235206,0.0014010305,0.002976837,0.004648858,0.010956692,0.0097433785,0.008747417
t_2724,141.18941,40.25761,0.009332687,0.0050369366,0.0077658957,0.0044539277,0.002546789,0.001596331,0.0038821716,0.005587689,0.013836576,0.0104535725,0.009631422
t_2725,141.07181000000003,40.25775,0.008213772,0.004514622,0.00694869,0.0043656514,0.002481854,0.0015556297,0.0033049241,0.0050989008,0.012052682,0.010307933,0.00944932
t_2726,141.18966,40.34771,0.01076992,0.005581312,0.008698821,0.0048417384,0.0028373469,0.0017784532,0.0045681326,0.0063212463,0.015969167,0.0110917175,0.01043398
t_2727,141.07191,40.34784,0.008184451,0.004369748,0.006804853,0.0047405595,0.002760719,0.0017304227,0.0032039322,0.005230112,0.011800594,0.00799032,0.00810732
t_2728,140.83727,39.98737,0.005826886,0.0036646833,0.005437558,0.0032886795,0.0017274407,0.0010827624,0.0022906207,0.003695637,0.008612317,0.008512508,0.0072418163
t_2729,140.95439999999996,39.98747,0.005987459,0.003724102,0.0055396333,0.0033626955,0.0017769645,0.0011138039,0.0023581698,0.0037903513,0.008846461,0.008637395,0.0073928665
t_273,143.01121,42.17681,0.053105485,0.018237233,0.036131915,0.017461894,0.01941764,0.012171005,0.02245867,0.035708703,0.062521204,0.03695417,0.052637026
t_2730,140.83706,40.07746,0.005778693,0.0035249095,0.005285548,0.00355357,0.00190631,0.0011948779,0.0022105468,0.003768831,0.0084057385,0.006551541,0.0061713425
t_2731,140.95434,40.07757,0.005944965,0.0035854983,0.005390638,0.0036373565,0.00196382,0.0012309252,0.0022785254,0.00387008,0.008643365,0.006654155,0.0063071954
t_2732,140.83684,40.16756,0.0063550966,0.0037333106,0.0056565693,0.0038427503,0.0021066559,0.0013204549,0.0024466747,0.0041195867,0.009227579,0.006904848,0.0066406564
t_2733,140.95428000000004,40.16767,0.006546047,0.0038013917,0.0057757194,0.0039377976,0.0021736335,0.0013624367,0.0025251838,0.0042356555,0.00949865,0.007020488,0.006795194
t_2734,140.83663,40.25765,0.00904741,0.005011244,0.007662706,0.0041587143,0.0023314203,0.0014613377,0.0037992708,0.005347484,0.013508088,0.0099658435,0.009023224
t_2735,140.95421999999996,40.25776,0.0072122524,0.0040356563,0.006198142,0.0042667976,0.0024096775,0.0015103894,0.002800114,0.004640253,0.010439792,0.007419258,0.0073313657
t_2736,140.83641,40.34775,0.008527989,0.0046222256,0.0071522463,0.0045043523,0.002584083,0.001619707,0.003439887,0.005283204,0.012499254,0.010536693,0.009735535
t_2737,140.95416,40.34785,0.008808198,0.0047175284,0.00732194,0.004627557,0.0026758192,0.0016772074,0.0035604944,0.0054475344,0.012896287,0.010739587,0.0099902125
t_2738,140.72014000000001,39.98714,0.0056540463,0.003600271,0.005327426,0.0032087006,0.0016743307,0.001049473,0.0022180385,0.0035936083,0.0083598485,0.008377225,0.0070786695
t_2739,140.71977000000004,40.07724,0.005600212,0.003459412,0.0051724855,0.003463277,0.001844832,0.0011563434,0.0021377061,0.0036600754,0.00815016,0.0064407066,0.00602504
t_274,142.95069999999998,42.17786,0.061858572,0.020925187,0.041561376,0.028775943,0.03292014,0.020634392,0.026954994,0.040378526,0.072662316,0.039449964,0.056762595
t_2740,140.7194,40.16733,0.0061505367,0.0036598674,0.0055286493,0.0037405265,0.0020352397,0.0012756912,0.0023627237,0.0039951797,0.008936534,0.006780223,0.006474614
t_2741,140.71902999999998,40.25743,0.006757769,0.0038763713,0.005917526,0.0040427805,0.0022482504,0.0014092067,0.0026123868,0.004364291,0.0097985165,0.0071479743,0.006966067
t_2742,140.71866,40.34752,0.0074278736,0.0041104904,0.006342751,0.0043724803,0.0024868613,0.0015587683,0.0028894173,0.004771116,0.0107428795,0.0075469273,0.0075040436
t_2743,140.65933,40.43745,0.009836953,0.005207121,0.008098725,0.0046543214,0.002695862,0.0016897701,0.0041062944,0.005873468,0.01455778,0.010783628,0.010045594
t_2744,140.71828,40.43761,0.008167625,0.004364034,0.006808557,0.0047324174,0.0027545777,0.0017265733,0.0031969156,0.0052199066,0.011777165,0.00798053,0.008093943
t_2745,140.77724,40.43774,0.0083253095,0.004417495,0.006904179,0.0048086527,0.002812226,0.0017627074,0.0032626737,0.005315553,0.011996534,0.008072167,0.008219259
t_2746,140.65909999999997,40.48249,0.010185039,0.0053063533,0.008299427,0.0048412858,0.0028370027,0.0017782374,0.0042494475,0.006092212,0.015030081,0.011090973,0.010433041
t_2747,140.7181,40.48265,0.0085659,0.0044987025,0.007058135,0.0049246633,0.0029005772,0.001818086,0.0033631409,0.0054614865,0.012330504,0.008211505,0.008410221
t_2748,140.83619,40.43784,0.009391725,0.0049141734,0.007689096,0.004882762,0.0028685797,0.0017980299,0.0038123655,0.005789716,0.013719461,0.011159089,0.010519133
t_2749,140.89513999999997,40.4379,0.008885874,0.004645344,0.007283486,0.0049544736,0.002923401,0.0018323921,0.0035254047,0.0056087277,0.012844056,0.011276809,0.0106681045
t_275,142.8902,42.17887,0.07595341,0.025582317,0.050651476,0.030628482,0.036068123,0.022607552,0.035287995,0.047478903,0.0901166,0.05762164,0.07723038
t_2750,140.95410000000004,40.43794,0.00971554,0.005022323,0.007883455,0.0050236443,0.0029765503,0.0018657059,0.0039525377,0.005979611,0.014174176,0.0113903005,0.010811948
t_2751,141.01305000000002,40.43795,0.009868369,0.005073142,0.007975148,0.0050899647,0.0030277565,0.0018978022,0.0040187896,0.006069243,0.014388274,0.011499067,0.010950003
t_2752,140.83608000000004,40.48288,0.009857694,0.005069596,0.007977375,0.005085335,0.0030241744,0.0018955569,0.004014157,0.006062981,0.014373327,0.011491477,0.010940362
t_2753,140.89507000000003,40.48295,0.0093314005,0.0047942004,0.007560089,0.0051621203,0.0030837427,0.0019328945,0.003713855,0.005876405,0.013462448,0.011617356,0.011100362
t_2754,140.95407,40.48299,0.010206209,0.005184997,0.008185738,0.0052361973,0.0031415145,0.001969106,0.004165453,0.006267405,0.0148603935,0.0117387455,0.0112548955
t_2755,141.01306,40.483,0.010370829,0.00523927,0.008284124,0.0053072735,0.0031972267,0.0020040262,0.0042370227,0.0063639805,0.015089875,0.0118551785,0.011403338
t_2756,140.83596999999997,40.52793,0.010348201,0.0052318186,0.008280048,0.0052975104,0.0031895577,0.0019992194,0.004227178,0.006350705,0.015058351,0.011839187,0.011382937
t_2757,140.89499999999998,40.52799,0.010538818,0.005294505,0.008393626,0.0053796885,0.0032542679,0.00203978,0.0043101227,0.006462545,0.015323665,0.011973767,0.011554743
t_2758,141.18991,40.4378,0.011401417,0.0057253637,0.00902977,0.0052695107,0.003167593,0.001985452,0.0048058997,0.0067602177,0.016773475,0.011793323,0.01132445
t_2759,141.13095999999996,40.43788,0.011257117,0.005678108,0.008943812,0.0052131377,0.0031234988,0.0019578135,0.004741117,0.0066783964,0.016570464,0.011700963,0.011206772
t_276,143.01264000000003,42.22182,0.054925628,0.01881559,0.03758274,0.01803139,0.020346591,0.012753273,0.023291277,0.037040763,0.064357705,0.0382219,0.054727994
t_2760,141.072,40.43793,0.012647635,0.0063302033,0.009944017,0.005781991,0.0034522372,0.0021638672,0.0055275825,0.007180102,0.01880199,0.011602743,0.011081775
t_2761,141.19004,40.48284,0.01199295,0.005918068,0.00938847,0.005499906,0.003349584,0.0020995243,0.0050719683,0.007095736,0.017602863,0.012170567,0.011806478
t_2762,141.13103999999998,40.48292,0.011837222,0.005867488,0.009296045,0.005439357,0.00330148,0.0020693727,0.0050018434,0.007007388,0.017384952,0.012071456,0.011679628
t_2763,141.07205,40.48297,0.010528044,0.005290967,0.00837811,0.0053750477,0.0032506038,0.002037483,0.004305435,0.0064562233,0.015308685,0.011966167,0.011545035
t_2764,141.19016,40.52789,0.012618114,0.006120096,0.009766706,0.005742267,0.0035440756,0.0022214318,0.00535402,0.007450561,0.01847455,0.01256712,0.0123154605
t_2765,141.13112999999998,40.52797,0.01123169,0.005520834,0.008806423,0.005677194,0.0034915511,0.0021885093,0.004612345,0.0068692453,0.016283901,0.012460667,0.012178604
t_2766,141.07209999999998,40.52802,0.011070432,0.0054683634,0.008710272,0.005608115,0.003436037,0.002153713,0.0045419065,0.006774564,0.016060995,0.012347647,0.012033481
t_2767,141.19029,40.57293,0.0140917385,0.0066833617,0.010722608,0.0067290207,0.0042098267,0.0026387256,0.006106158,0.008138605,0.020669406,0.012984154,0.0128531335
t_2768,140.77709,40.48278,0.0096751405,0.005008866,0.007868116,0.005006095,0.0029630407,0.0018572382,0.003935032,0.005955918,0.014117524,0.011361511,0.010775439
t_2769,140.65888,40.52754,0.0087988,0.0045769187,0.007207844,0.0050366283,0.0029865562,0.0018719777,0.0034605502,0.005602761,0.01265296,0.00834587,0.008594831
t_277,142.83098,42.22486,0.08394328,0.028164255,0.05646977,0.033940732,0.041953012,0.02629621,0.039379314,0.053109363,0.098151594,0.06436176,0.087725796
t_2770,140.71790999999996,40.5277,0.009950752,0.005100478,0.008042907,0.00512567,0.0030554251,0.001915145,0.004054523,0.0061175614,0.014503544,0.011557607,0.011024386
t_2771,140.77693999999997,40.52783,0.010151904,0.0051670605,0.008162992,0.005212725,0.0031231767,0.0019576116,0.004141856,0.0062355497,0.014784609,0.011700287,0.011205912
t_2772,140.65864999999997,40.57258,0.00922483,0.004719051,0.007474171,0.0052406266,0.0031449788,0.0019712772,0.0036391134,0.0058612204,0.013240695,0.008590447,0.008931988
t_2773,140.71771999999999,40.57274,0.010436951,0.0052610287,0.008343682,0.0053357906,0.0032196555,0.0020180847,0.0042657834,0.0064027747,0.015181938,0.0119018825,0.01146294
t_2774,140.77679,40.57287,0.010653171,0.005332021,0.008472332,0.005428917,0.003293206,0.0020641864,0.0043599214,0.006529648,0.015482588,0.012054365,0.01165777
t_2775,140.65841999999998,40.61762,0.010710892,0.005350933,0.008518396,0.0054537463,0.0033128946,0.002076527,0.0043850695,0.0065635224,0.01556274,0.012095012,0.011709764
t_2776,140.71753,40.61778,0.0109477965,0.0054283785,0.008659117,0.005555516,0.0033939362,0.0021273242,0.004488373,0.0067025702,0.015891237,0.012261578,0.011923089
t_2777,140.77664,40.61791,0.011180334,0.005504137,0.008797065,0.0056552044,0.0034738525,0.0021774159,0.0045899004,0.00683909,0.016212944,0.012424692,0.0121323895
t_2778,140.95403999999996,40.52803,0.010723293,0.0053549935,0.008503497,0.0054590786,0.003317127,0.00207918,0.0043904777,0.0065707993,0.015579958,0.01210374,0.011720932
t_2779,141.01306999999997,40.52804,0.010900728,0.005413013,0.008609168,0.005535314,0.0033778045,0.0021172129,0.004467843,0.006674941,0.015826035,0.012228516,0.0118807135
t_278,142.77043000000003,42.22581,0.09007267,0.030180084,0.060730338,0.036248542,0.04624331,0.028985376,0.04268097,0.05711823,0.104440354,0.06914952,0.095281914
t_2780,140.83586000000003,40.57297,0.010864359,0.0054011336,0.008597855,0.0055196974,0.0033653502,0.0021094063,0.004451977,0.006653594,0.015775628,0.0122029595,0.011847968
t_2781,140.89493,40.57304,0.011069738,0.0054681376,0.008719835,0.0056078173,0.0034357987,0.0021535635,0.0045416006,0.0067741564,0.016060032,0.01234716,0.012032856
t_2782,140.954,40.57308,0.011268518,0.005532801,0.008837849,0.005692957,0.0035042542,0.0021964717,0.004628437,0.006890872,0.016334757,0.012486455,0.012211742
t_2783,141.01308,40.57309,0.011459932,0.005594901,0.008951487,0.0057748077,0.0035704246,0.0022379474,0.0047121407,0.007003289,0.016598806,0.0126203485,0.012383953
t_2784,140.83574999999996,40.61801,0.011407672,0.005577963,0.008931795,0.005752474,0.0035523346,0.0022266086,0.004689277,0.0069725947,0.016526762,0.012583816,0.0123369405
t_2785,140.89486,40.61808,0.011628959,0.005649606,0.009062847,0.0058469805,0.0036290612,0.002274701,0.0047861203,0.007102583,0.01683157,0.012738397,0.012535994
t_2786,140.95397000000003,40.61812,0.011843325,0.005718813,0.009189756,0.0059383726,0.0037037013,0.0023214854,0.0048800376,0.0072285435,0.017126229,0.012887871,0.012728785
t_2787,141.01309000000003,40.61813,0.012049923,0.0057853363,0.009312069,0.006026312,0.0037759289,0.0023667577,0.004970646,0.0073499773,0.017409647,0.0130316885,0.01291457
t_2788,141.13121999999998,40.57301,0.0127077475,0.0061038244,0.009788875,0.0059272335,0.0036945809,0.0023157687,0.005356083,0.0075698616,0.01852116,0.012869653,0.012705271
t_2789,141.07214999999997,40.57306,0.013946721,0.0066658636,0.010662121,0.0065671345,0.004077343,0.0025556844,0.0060641593,0.008012835,0.020512417,0.012748186,0.01254861
t_279,142.70987000000002,42.22673,0.105760664,0.035679724,0.07122887,0.043435883,0.05721368,0.03586162,0.05274812,0.06404582,0.121898666,0.07434044,0.103566214
t_2790,141.19042000000002,40.61797,0.015102456,0.0070324726,0.011348493,0.007030206,0.004459503,0.0027952231,0.0066009206,0.008653323,0.022111736,0.013423163,0.0134216705
t_2791,141.13130999999998,40.61806,0.013905395,0.0065453523,0.010556465,0.0061903372,0.0039117094,0.0024518652,0.0059500304,0.008159696,0.020279098,0.013299941,0.013261838
t_2792,141.0722,40.61811,0.01496703,0.0070225415,0.01129681,0.0068559954,0.0043145823,0.0027043866,0.0065679597,0.008524209,0.021976648,0.013169228,0.013092504
t_2793,141.19055000000003,40.66302,0.017528497,0.007959832,0.012903323,0.007347512,0.0047269734,0.0029628738,0.007912053,0.009695942,0.025703894,0.010111543,0.012838254
t_2794,141.13139999999999,40.6631,0.0145197315,0.0067276983,0.01091825,0.0064671906,0.0041439887,0.0025974582,0.0062186313,0.008528892,0.021099668,0.013752798,0.013850193
t_2795,141.07225,40.66315,0.014278558,0.00664977,0.0107754255,0.006381097,0.004071342,0.002551923,0.0061071455,0.0083945,0.020766301,0.013611954,0.01366693
t_2796,141.19068,40.70806,0.019990815,0.008879607,0.014457064,0.0076818233,0.0050136154,0.0031425413,0.009283596,0.010744923,0.02930435,0.010466705,0.01342165
t_2797,141.13148,40.70814,0.015879616,0.007215625,0.011777346,0.006758694,0.0043927063,0.0027533546,0.0069026686,0.0091935955,0.023069393,0.014229864,0.014472745
t_2798,140.83564,40.66306,0.011979742,0.0057627573,0.009282944,0.005996454,0.003751361,0.0023513585,0.004939853,0.007308722,0.017313428,0.012982859,0.012851461
t_2799,140.89479,40.66313,0.012218321,0.005839437,0.0094238855,0.0060978904,0.0038350124,0.0024037915,0.0050445655,0.007448986,0.017640246,0.013148749,0.013065995
t_28,141.30186000000003,39.08605,0.0020409867,0.0019147443,0.002611246,0.0010666758,0.0004725814,0.0002962147,0.00071027165,0.0014861062,0.002926156,0.0041137165,0.0030899292
t_280,142.64930000000004,42.22762,0.124176875,0.043114256,0.08438207,0.04636872,0.0630753,0.039535686,0.066377506,0.07203458,0.14119759,0.05820992,0.10298761
t_2800,140.95394,40.66316,0.016494779,0.0076422845,0.012312261,0.0069520473,0.004394315,0.0027543632,0.0074210307,0.009130751,0.024293354,0.009691693,0.012152035
t_2801,141.01309000000003,40.66317,0.012672624,0.005984864,0.009692195,0.0062905657,0.003995354,0.0025042936,0.0052442905,0.0077162287,0.018260557,0.013463871,0.013474515
t_2802,140.83553,40.7081,0.012581855,0.0059558675,0.0096522095,0.0062521184,0.003963208,0.0024841444,0.005204349,0.007662818,0.018136827,0.013400986,0.01339289
t_2803,140.89472,40.70817,0.012839234,0.0060380157,0.009803941,0.006361077,0.0040545026,0.0025413681,0.0053176414,0.00781429,0.018487392,0.013579206,0.013624353
t_2804,140.95391,40.70821,0.011824554,0.0055652363,0.009060024,0.006466652,0.004143533,0.0025971725,0.004738257,0.007441019,0.016770305,0.010057538,0.010981789
t_2805,141.0131,40.70822,0.012042927,0.0056349877,0.009189719,0.0065684128,0.004229875,0.002651292,0.00483126,0.007574027,0.017062522,0.010179317,0.011153841
t_2806,140.83542,40.75314,0.015860239,0.00727513,0.011837905,0.007315715,0.0046999673,0.0029459463,0.006958447,0.009066411,0.023159213,0.013839426,0.013963034
t_2807,140.89465,40.75321,0.012190889,0.005682153,0.009290997,0.006637271,0.004288593,0.0026880961,0.004894328,0.0076641827,0.017260157,0.010261736,0.011270437
t_2808,140.65819,40.66267,0.012448096,0.006065309,0.009703215,0.005676464,0.0034909635,0.002188141,0.005277219,0.0073540374,0.018237967,0.012459474,0.01217707
t_2809,140.71734000000004,40.66283,0.01148465,0.005602909,0.008990138,0.0057853684,0.0035789877,0.0022433146,0.004722951,0.0070178085,0.016632864,0.012637623,0.012406189
t_281,142.77169000000004,42.27082,0.1041656,0.03517314,0.07047805,0.042333674,0.055066217,0.034515586,0.051984888,0.06314132,0.12039943,0.07226102,0.10023629
t_2810,140.77648999999997,40.66296,0.011734873,0.0056838235,0.009138193,0.0058921543,0.0036659006,0.002297792,0.0048325076,0.0071648126,0.016977226,0.012812281,0.0126312515
t_2811,140.65796,40.70771,0.013050123,0.006258814,0.010071511,0.005909122,0.0036797652,0.0023064823,0.00554941,0.007695922,0.019074041,0.012840032,0.01266705
t_2812,140.71715,40.70787,0.012048564,0.005784899,0.0093375,0.0060257334,0.0037754525,0.0023664592,0.0049700444,0.007349178,0.017407777,0.013030743,0.012913347
t_2813,140.77634,40.708,0.012317955,0.005871395,0.009496545,0.0061401995,0.0038700593,0.0024257589,0.005088328,0.0075075785,0.017776512,0.013217943,0.013155585
t_2814,140.65773000000002,40.75275,0.01368173,0.0064604343,0.010457708,0.006152226,0.0038800384,0.0024320136,0.0058357893,0.008054926,0.019946398,0.013237611,0.013181064
t_2815,140.71695999999997,40.75291,0.0153806005,0.00714637,0.011579263,0.0070431,0.0044702836,0.0028019804,0.006755175,0.008763309,0.02253671,0.013441959,0.013446067
t_2816,140.77619000000004,40.75304,0.016322272,0.0075039896,0.012176847,0.007180865,0.0045859376,0.0028744724,0.0072574164,0.009175857,0.023928413,0.013642799,0.013707044
t_2817,140.65750000000003,40.79779,0.014539523,0.006753321,0.010995844,0.006406247,0.0040925257,0.0025652011,0.0062460606,0.0085076345,0.021163052,0.013653097,0.013720438
t_2818,140.42353000000003,40.43651,0.0081282025,0.004485177,0.006925945,0.0043277745,0.0024541311,0.001538253,0.0032682146,0.005048702,0.011930809,0.010245393,0.009371248
t_2819,140.48248,40.43679,0.0068703727,0.0038213758,0.0059181964,0.0028480412,0.0016239651,0.0010179037,0.0026063668,0.0045498377,0.00983406,0.0075935284,0.0075671915
t_282,142.71108000000004,42.27174,0.11274443,0.038199063,0.07657703,0.045369867,0.061055057,0.0382694,0.05723028,0.06727292,0.12916027,0.078019485,0.10949435
t_2820,140.54143,40.43704,0.007675557,0.004195912,0.006509141,0.0044934344,0.0025759956,0.0016146379,0.0029921846,0.0049214032,0.01109013,0.0076928306,0.0077019585
t_2821,140.60037999999997,40.43726,0.007842253,0.004253094,0.0066107702,0.0045745843,0.0026362701,0.0016524179,0.0030614587,0.0050225337,0.011323296,0.007790603,0.007834919
t_2822,140.42314,40.48156,0.007675724,0.004195969,0.0065175416,0.004493516,0.002576056,0.0016146756,0.0029922528,0.0049215043,0.011090362,0.0076929284,0.0077020917
t_2823,140.48212999999998,40.48184,0.007191631,0.003932853,0.006124018,0.0029584807,0.0017057566,0.0010691708,0.0027364208,0.0047510313,0.010279647,0.007799707,0.007847313
t_2824,140.54111999999998,40.48209,0.008038382,0.0043200706,0.0067384876,0.00466981,0.0027074798,0.0016970523,0.003143071,0.0051415097,0.011597076,0.007905228,0.0079911295
t_2825,140.60010999999997,40.48231,0.008216957,0.00438078,0.0068469,0.004756285,0.0027725908,0.001737864,0.0032174785,0.005249829,0.011845834,0.008009226,0.008133162
t_2826,140.42276000000004,40.5266,0.008030494,0.004317383,0.0067426227,0.0046659852,0.0027046094,0.0016952532,0.003139785,0.0051367246,0.011586075,0.0079006255,0.007984851
t_2827,140.48179,40.52688,0.00822526,0.004383597,0.006860959,0.0047603007,0.002775625,0.0017397658,0.0032209398,0.005254866,0.011857389,0.008014054,0.008139762
t_2828,140.18773999999996,40.4351,0.0066486574,0.0038377952,0.0058771092,0.003988729,0.00220975,0.0013850746,0.0025674216,0.0042980057,0.009644065,0.0070823673,0.0068780673
t_2829,140.06923,40.47925,0.006577055,0.0038124055,0.005840037,0.003953199,0.0021845384,0.0013692718,0.002537939,0.0042544985,0.009542606,0.007039206,0.0068202494
t_283,142.65048000000002,42.27263,0.116409354,0.039301872,0.07944063,0.04862005,0.0677183,0.042445928,0.058817614,0.069585666,0.13251376,0.08428731,0.119699806
t_2830,140.12820999999997,40.47971,0.006758874,0.0038767613,0.0059531517,0.004043327,0.0022486409,0.0014094514,0.002612838,0.0043649627,0.0098000765,0.007148638,0.006966958
t_2831,140.18719999999996,40.48014,0.00694173,0.0039411094,0.0060664793,0.004133669,0.0023133855,0.0014500333,0.0026882829,0.004476017,0.010058478,0.007258157,0.007114162
t_2832,140.06861000000004,40.52429,0.006277504,0.0036128168,0.005564281,0.0026425985,0.0014747437,0.00092437153,0.0023672916,0.0041783755,0.009007187,0.0072087543,0.007047714
t_2833,140.12763,40.52475,0.0070525273,0.003979924,0.0061430964,0.0041882684,0.0023527502,0.0014747073,0.0027340523,0.0045432905,0.01021479,0.007324268,0.007203201
t_2834,140.18665,40.52518,0.0072471704,0.004047806,0.006263219,0.004283937,0.0024221507,0.0015182076,0.0028145595,0.004661447,0.010488918,0.007439976,0.007359355
t_2835,140.06798000000003,40.56933,0.007152463,0.0040148245,0.006213313,0.0042374264,0.0023883434,0.0014970171,0.0027753706,0.0046039596,0.0103556095,0.0073837433,0.007283416
t_2836,140.12705,40.56979,0.0073582106,0.004086362,0.006340262,0.0043383767,0.0024618828,0.0015431117,0.002860543,0.00472884,0.010645033,0.0075057484,0.0074482956
t_2837,140.18610999999999,40.57022,0.007565462,0.004158011,0.006467666,0.004439728,0.0025363131,0.0015897647,0.0029464772,0.0048546046,0.010935892,0.007628072,0.0076140407
t_2838,140.24669,40.4355,0.006820894,0.0038986278,0.00598395,0.004074002,0.0022705696,0.0014231963,0.0026384145,0.0044026333,0.00988778,0.0071858424,0.007016923
t_2839,140.30563,40.43587,0.0069932034,0.003959158,0.006090469,0.0041590477,0.0023316606,0.0014614883,0.002709542,0.004507272,0.010131123,0.007288893,0.0071555413
t_284,142.77295000000004,42.31583,0.08501646,0.028367104,0.05877254,0.03912159,0.05179725,0.03246659,0.0383314,0.055735655,0.09566781,0.05504429,0.08333641
t_2840,140.36458,40.43621,0.007165264,0.004019288,0.006196491,0.0042437175,0.0023929086,0.0014998786,0.002780668,0.00461173,0.010373639,0.0073913513,0.007293685
t_2841,140.24617999999998,40.48054,0.007125211,0.0040053176,0.006179784,0.00422403,0.002378629,0.0014909282,0.0027641011,0.004587416,0.010317226,0.007367539,0.007261551
t_2842,140.30516999999998,40.48091,0.0073089986,0.004069289,0.006292894,0.0043142615,0.0024442612,0.0015320665,0.00284016,0.004698973,0.010575869,0.0074766194,0.0074088904
t_2843,140.36415999999997,40.48125,0.00685739,0.0038168493,0.005917755,0.0028435655,0.0016206736,0.0010158406,0.0026011176,0.004541706,0.009816016,0.0075851646,0.007555853
t_2844,140.24568,40.52558,0.008267633,0.004536661,0.007032739,0.004379748,0.002492193,0.0015621101,0.0033302652,0.005126567,0.012134317,0.010331201,0.009478386
t_2845,140.30470000000003,40.52595,0.0076387348,0.0041832477,0.0065036104,0.004475482,0.0025627124,0.0016063119,0.002976892,0.004899062,0.011038563,0.007671188,0.007672563
t_2846,140.36373000000003,40.52629,0.007834821,0.0042505497,0.006623417,0.0045709703,0.002633578,0.0016507305,0.0030583662,0.005018025,0.011312908,0.0077862507,0.007828995
t_2847,140.24517000000003,40.57062,0.0077738585,0.0042296615,0.0065953266,0.004541313,0.0026115119,0.0016368995,0.0030330224,0.0049810414,0.0112276785,0.007750527,0.007780388
t_2848,140.54082,40.52713,0.008418602,0.004449035,0.0069781416,0.0048536803,0.0028464291,0.001784146,0.0033016095,0.0053721406,0.012126138,0.0081262635,0.00829334
t_2849,140.59985,40.52735,0.010402162,0.005372388,0.008433372,0.004945876,0.0029168131,0.0018282627,0.0043416843,0.0062236153,0.015329149,0.011262698,0.010650235
t_285,142.95209,42.22286,0.07157338,0.024137853,0.04804868,0.029785527,0.034622777,0.021701606,0.032750983,0.04509772,0.08503115,0.05593187,0.07462585
t_2850,140.42237,40.57164,0.010426423,0.005418671,0.00849701,0.004845453,0.0028401709,0.0017802232,0.004379466,0.006189126,0.015416459,0.011097818,0.010441688
t_2851,140.48144000000002,40.57192,0.011156737,0.005724029,0.008992036,0.004945866,0.0029168052,0.0018282578,0.00475394,0.0065180394,0.016538275,0.011262681,0.010650215
t_2852,140.54051000000004,40.57217,0.011708726,0.005942576,0.009352917,0.0056610084,0.0033585436,0.0021051401,0.0050327056,0.0067753624,0.017369336,0.011425951,0.010857177
t_2853,140.59958,40.57239,0.010805466,0.005493498,0.008672482,0.0051437262,0.0030694434,0.0019239316,0.0045122276,0.0064696157,0.015880505,0.011587205,0.011062016
