STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE
UTM:(14Q 0485 2148 1000),,19.4308,-99.1381,macroseismic,Stations_USGS,,0.203447,0.428277,,0.393435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,198.7,6.9,0.3,0.875,24.4685,1.4737,0.077884,inferred
UTM:(14Q 0473 2138 1000),,19.3403,-99.2523,macroseismic,Stations_USGS,,0.203139,0.427936,,0.3938,0.8059,1.0131,,1.0822,,,,,,,,,,,,,459.21,6.9,0.3,0.875,24.4685,1.4737,0.077966,inferred
UTM:(14Q 0483 2151 1000),,19.4579,-99.1572,macroseismic,Stations_USGS,,0.201883,0.426543,,0.3953,0.8059,1.0131,,1.0822,,,,,,,,,,,,,222.99,6.9,0.3,0.875,24.4685,1.4737,0.078298,inferred
UTM:(14Q 0481 2150 1000),,19.4488,-99.1762,macroseismic,Stations_USGS,,0.201687,0.426325,,0.395536,0.8059,1.0131,,1.0822,,,,,,,,,,,,,243.79,6.9,0.3,0.875,24.4685,1.4737,0.078351,inferred
UTM:(14Q 0481 2138 1000),,19.3404,-99.1761,macroseismic,Stations_USGS,,0.193275,0.407444,,0.360976,0.8059,1.0131,,1.0822,,,,,,,,,,,,,310.3,6.8,0.3,0.875,22.749,1.4737,0.071609,inferred
UTM:(14Q 0483 2148 1000),,19.4308,-99.1572,macroseismic,Stations_USGS,,0.190655,0.404532,,0.364008,0.8059,1.0131,,1.0822,,,,,,,,,,,,,233.67,6.8,0.3,0.875,22.749,1.4737,0.072283,inferred
UTM:(14Q 0473 2142 1000),,19.3764,-99.2523,macroseismic,Stations_USGS,,0.189749,0.403519,,0.365073,0.8059,1.0131,,1.0822,,,,,,,,,,,,,473.55,6.8,0.3,0.875,22.749,1.4737,0.07252,inferred
UTM:(14Q 0477 2149 1000),,19.4397,-99.2143,macroseismic,Stations_USGS,,0.188797,0.402454,,0.366199,0.8059,1.0131,,1.0822,,,,,,,,,,,,,375.84,6.8,0.3,0.875,22.749,1.4737,0.072771,inferred
UTM:(14Q 0583 2101 1000),,19.0044,-98.2066,macroseismic,Stations_USGS,,0.186437,0.373255,,0.259372,0.8059,1.0131,,1.0822,,,,,,,,,,,,,257.63,6.5,0.3,0.875,18.2821,1.4737,0.051327,inferred
UTM:(14Q 0481 2136 1000),,19.3223,-99.1761,macroseismic,Stations_USGS,,0.182205,0.38606,,0.33276,0.8059,1.0131,,1.0822,,,,,,,,,,,,,359.06,6.7,0.3,0.875,21.1503,1.4737,0.066187,inferred
UTM:(14Q 0482 2139 1000),,19.3494,-99.1666,macroseismic,Stations_USGS,,0.181595,0.385381,,0.333444,0.8059,1.0131,,1.0822,,,,,,,,,,,,,274.07,6.7,0.3,0.875,21.1503,1.4737,0.06634,inferred
UTM:(14Q 0482 2142 1000),,19.3765,-99.1666,macroseismic,Stations_USGS,,0.180699,0.38438,,0.334456,0.8059,1.0131,,1.0822,,,,,,,,,,,,,281.4,6.7,0.3,0.875,21.1503,1.4737,0.066565,inferred
UTM:(14Q 0483 2143 1000),,19.3856,-99.1571,macroseismic,Stations_USGS,,0.180659,0.384335,,0.334502,0.8059,1.0131,,1.0822,,,,,,,,,,,,,271.05,6.7,0.3,0.875,21.1503,1.4737,0.066576,inferred
UTM:(14Q 0483 2144 1000),,19.3946,-99.1571,macroseismic,Stations_USGS,,0.180359,0.383999,,0.334843,0.8059,1.0131,,1.0822,,,,,,,,,,,,,261.29,6.7,0.3,0.875,21.1503,1.4737,0.066652,inferred
UTM:(14Q 0482 2144 1000),,19.3946,-99.1667,macroseismic,Stations_USGS,,0.180099,0.383708,,0.335139,0.8059,1.0131,,1.0822,,,,,,,,,,,,,287.34,6.7,0.3,0.875,21.1503,1.4737,0.066718,inferred
UTM:(14Q 0480 2143 1000),,19.3856,-99.1857,macroseismic,Stations_USGS,,0.179874,0.383456,,0.335396,0.8059,1.0131,,1.0822,,,,,,,,,,,,,325.69,6.7,0.3,0.875,21.1503,1.4737,0.066775,inferred
UTM:(14Q 0475 2091 1000),,18.9156,-99.2327,macroseismic,Stations_USGS,,0.179571,0.374443,,0.298509,0.8059,1.0131,,1.0822,,,,,,,,,,,,,441.2,6.6,0.3,0.875,19.664,1.4737,0.059337,inferred
UTM:(14Q 0483 2150 1000),,19.4488,-99.1572,macroseismic,Stations_USGS,,0.178557,0.381978,,0.33691,0.8059,1.0131,,1.0822,,,,,,,,,,,,,234.91,6.7,0.3,0.875,21.1503,1.4737,0.067113,inferred
UTM:(14Q 0443 2028 1000),,18.3455,-99.5348,macroseismic,Stations_USGS,,0.17731,0.380572,,0.338361,0.8059,1.0131,,1.0822,,,,,,,,,,,,,462.83,6.7,0.3,0.875,21.1503,1.4737,0.067437,inferred
UTM:(14Q 0486 2142 1000),,19.3766,-99.1286,macroseismic,Stations_USGS,,0.170781,0.364692,,0.307835,0.8059,1.0131,,1.0822,,,,,,,,,,,,,189.04,6.6,0.3,0.875,19.664,1.4737,0.061419,inferred
UTM:(14Q 0478 2138 1000),,19.3403,-99.2047,macroseismic,Stations_USGS,,0.169867,0.363664,,0.30885,0.8059,1.0131,,1.0822,,,,,,,,,,,,,442.02,6.6,0.3,0.875,19.664,1.4737,0.061646,inferred
UTM:(14Q 0484 2145 1000),,19.4037,-99.1476,macroseismic,Stations_USGS,,0.169429,0.363171,,0.309338,0.8059,1.0131,,1.0822,,,,,,,,,,,,,221.17,6.6,0.3,0.875,19.664,1.4737,0.061755,inferred
UTM:(14Q 0481 2143 1000),,19.3856,-99.1762,macroseismic,Stations_USGS,,0.169267,0.362988,,0.30952,0.8059,1.0131,,1.0822,,,,,,,,,,,,,293.18,6.6,0.3,0.875,19.664,1.4737,0.061796,inferred
UTM:(14Q 0481 2144 1000),,19.3946,-99.1762,macroseismic,Stations_USGS,,0.168991,0.362677,,0.309829,0.8059,1.0131,,1.0822,,,,,,,,,,,,,296.45,6.6,0.3,0.875,19.664,1.4737,0.061865,inferred
UTM:(14Q 0480 2144 1000),,19.3946,-99.1857,macroseismic,Stations_USGS,,0.168749,0.362404,,0.310102,0.8059,1.0131,,1.0822,,,,,,,,,,,,,359.73,6.6,0.3,0.875,19.664,1.4737,0.061926,inferred
UTM:(14Q 0483 2147 1000),,19.4217,-99.1572,macroseismic,Stations_USGS,,0.168627,0.362266,,0.310239,0.8059,1.0131,,1.0822,,,,,,,,,,,,,236.25,6.6,0.3,0.875,19.664,1.4737,0.061957,inferred
UTM:(14Q 0471 2140 1000),,19.3583,-99.2714,macroseismic,Stations_USGS,,0.167527,0.361022,,0.311486,0.8059,1.0131,,1.0822,,,,,,,,,,,,,522.03,6.6,0.3,0.875,19.664,1.4737,0.062236,inferred
UTM:(14Q 0575 2106 1000),,19.0499,-98.2825,macroseismic,Stations_USGS,,0.163587,0.33286,,0.222142,0.8059,1.0131,,1.0822,,,,,,,,,,,,,249.61,6.3,0.3,0.875,15.8028,1.4737,0.044236,inferred
UTM:(14Q 0584 2105 1000),,19.0405,-98.197,macroseismic,Stations_USGS,,0.162619,0.331823,,0.222951,0.8059,1.0131,,1.0822,,,,,,,,,,,,,311.16,6.3,0.3,0.875,15.8028,1.4737,0.044417,inferred
UTM:(14Q 0484 2133 1000),,19.2952,-99.1475,macroseismic,Stations_USGS,,0.162455,0.347191,,0.282211,0.8059,1.0131,,1.0822,,,,,,,,,,,,,297.15,6.5,0.3,0.875,18.2821,1.4737,0.056419,inferred
UTM:(14Q 0483 2137 1000),,19.3314,-99.1571,macroseismic,Stations_USGS,,0.161118,0.345686,,0.283644,0.8059,1.0131,,1.0822,,,,,,,,,,,,,319.05,6.5,0.3,0.875,18.2821,1.4737,0.05674,inferred
UTM:(14Q 0485 2140 1000),,19.3585,-99.1381,macroseismic,Stations_USGS,,0.160794,0.34532,,0.283995,0.8059,1.0131,,1.0822,,,,,,,,,,,,,234.58,6.5,0.3,0.875,18.2821,1.4737,0.056819,inferred
UTM:(14Q 0480 2148 1000),,19.4307,-99.1857,macroseismic,Stations_USGS,,0.157543,0.341633,,0.287572,0.8059,1.0131,,1.0822,,,,,,,,,,,,,280.77,6.5,0.3,0.875,18.2821,1.4737,0.057621,inferred
UTM:(14Q 0481 2149 1000),,19.4398,-99.1762,macroseismic,Stations_USGS,,0.157499,0.341582,,0.287621,0.8059,1.0131,,1.0822,,,,,,,,,,,,,262.8,6.5,0.3,0.875,18.2821,1.4737,0.057632,inferred
UTM:(14Q 0472 2141 1000),,19.3674,-99.2619,macroseismic,Stations_USGS,,0.157427,0.3415,,0.287702,0.8059,1.0131,,1.0822,,,,,,,,,,,,,479.69,6.5,0.3,0.875,18.2821,1.4737,0.05765,inferred
UTM:(14Q 0478 2148 1000),,19.4307,-99.2048,macroseismic,Stations_USGS,,0.157108,0.341135,,0.28806,0.8059,1.0131,,1.0822,,,,,,,,,,,,,382.07,6.5,0.3,0.875,18.2821,1.4737,0.057731,inferred
UTM:(14Q 0470 2148 1000),,19.4306,-99.281,macroseismic,Stations_USGS,,0.155356,0.33913,,0.290047,0.8059,1.0131,,1.0822,,,,,,,,,,,,,414.98,6.5,0.3,0.875,18.2821,1.4737,0.058177,inferred
UTM:(14Q 0489 2135 1000),,19.3133,-99.0999,macroseismic,Stations_USGS,,0.153341,0.329185,,0.259953,0.8059,1.0131,,1.0822,,,,,,,,,,,,,281.0,6.4,0.3,0.875,16.9973,1.4737,0.052103,inferred
UTM:(14Q 0581 2106 1000),,19.0496,-98.2254,macroseismic,Stations_USGS,,0.152824,0.31389,,0.20592,0.8059,1.0131,,1.0822,,,,,,,,,,,,,394.04,6.2,0.3,0.875,14.6923,1.4737,0.041143,inferred
UTM:(14Q 0482 2133 1000),,19.2952,-99.1666,macroseismic,Stations_USGS,,0.152156,0.327845,,0.261192,0.8059,1.0131,,1.0822,,,,,,,,,,,,,366.55,6.4,0.3,0.875,16.9973,1.4737,0.052381,inferred
UTM:(14Q 0436 2128 1000),,19.2491,-99.6042,macroseismic,Stations_USGS,,0.150904,0.333986,,0.295262,0.8059,1.0131,,1.0822,,,,,,,,,,,,,307.38,6.5,0.3,0.875,18.2821,1.4737,0.059351,inferred
UTM:(14Q 0492 2149 1000),,19.4399,-99.0714,macroseismic,Stations_USGS,,0.150148,0.325563,,0.263328,0.8059,1.0131,,1.0822,,,,,,,,,,,,,229.11,6.4,0.3,0.875,16.9973,1.4737,0.052861,inferred
UTM:(14Q 0480 2142 1000),,19.3765,-99.1857,macroseismic,Stations_USGS,,0.149484,0.324805,,0.264044,0.8059,1.0131,,1.0822,,,,,,,,,,,,,319.62,6.4,0.3,0.875,16.9973,1.4737,0.053023,inferred
UTM:(14Q 0484 2146 1000),,19.4127,-99.1476,macroseismic,Stations_USGS,,0.149349,0.324652,,0.26419,0.8059,1.0131,,1.0822,,,,,,,,,,,,,218.5,6.4,0.3,0.875,16.9973,1.4737,0.053055,inferred
UTM:(14Q 0486 2148 1000),,19.4308,-99.1286,macroseismic,Stations_USGS,,0.149244,0.324532,,0.264304,0.8059,1.0131,,1.0822,,,,,,,,,,,,,237.57,6.4,0.3,0.875,16.9973,1.4737,0.053081,inferred
UTM:(14Q 0481 2146 1000),,19.4127,-99.1762,macroseismic,Stations_USGS,,0.148725,0.323938,,0.264868,0.8059,1.0131,,1.0822,,,,,,,,,,,,,262.64,6.4,0.3,0.875,16.9973,1.4737,0.053208,inferred
UTM:(14Q 0481 2147 1000),,19.4217,-99.1762,macroseismic,Stations_USGS,,0.148483,0.323661,,0.265133,0.8059,1.0131,,1.0822,,,,,,,,,,,,,278.34,6.4,0.3,0.875,16.9973,1.4737,0.053268,inferred
UTM:(14Q 0582 2108 1000),,19.0677,-98.2158,macroseismic,Stations_USGS,,0.142659,0.29588,,0.190973,0.8059,1.0131,,1.0822,,,,,,,,,,,,,288.43,6.1,0.3,0.875,13.6598,1.4737,0.038286,inferred
UTM:(14Q 0483 2138 1000),,19.3404,-99.1571,macroseismic,Stations_USGS,,0.142027,0.309026,,0.242241,0.8059,1.0131,,1.0822,,,,,,,,,,,,,267.97,6.3,0.3,0.875,15.8028,1.4737,0.048746,inferred
UTM:(14Q 0481 2137 1000),,19.3313,-99.1761,macroseismic,Stations_USGS,,0.141824,0.308794,,0.242454,0.8059,1.0131,,1.0822,,,,,,,,,,,,,323.62,6.3,0.3,0.875,15.8028,1.4737,0.048794,inferred
UTM:(14Q 0489 2148 1000),,19.4308,-99.1,macroseismic,Stations_USGS,,0.140798,0.307617,,0.243536,0.8059,1.0131,,1.0822,,,,,,,,,,,,,189.03,6.3,0.3,0.875,15.8028,1.4737,0.049038,inferred
UTM:(14Q 0480 2141 1000),,19.3675,-99.1857,macroseismic,Stations_USGS,,0.140691,0.307494,,0.243649,0.8059,1.0131,,1.0822,,,,,,,,,,,,,349.63,6.3,0.3,0.875,15.8028,1.4737,0.049063,inferred
UTM:(14Q 0485 2152 1000),,19.4669,-99.1382,macroseismic,Stations_USGS,,0.139101,0.305662,,0.245352,0.8059,1.0131,,1.0822,,,,,,,,,,,,,215.97,6.3,0.3,0.875,15.8028,1.4737,0.049448,inferred
UTM:(14Q 0472 2142 1000),,19.3764,-99.2619,macroseismic,Stations_USGS,,0.138799,0.305313,,0.24568,0.8059,1.0131,,1.0822,,,,,,,,,,,,,507.61,6.3,0.3,0.875,15.8028,1.4737,0.049522,inferred
UTM:(14Q 0478 2149 1000),,19.4398,-99.2048,macroseismic,Stations_USGS,,0.138499,0.304966,,0.246005,0.8059,1.0131,,1.0822,,,,,,,,,,,,,361.95,6.3,0.3,0.875,15.8028,1.4737,0.049595,inferred
UTM:(14Q 0481 2156 1000),,19.503,-99.1763,macroseismic,Stations_USGS,,0.137483,0.303788,,0.247118,0.8059,1.0131,,1.0822,,,,,,,,,,,,,228.76,6.3,0.3,0.875,15.8028,1.4737,0.049847,inferred
UTM:(14Q 0578 2103 1000),,19.0226,-98.2541,macroseismic,Stations_USGS,,0.136482,0.282529,,0.174464,0.8059,1.0131,,1.0822,,,,,,,,,,,,,277.49,6.0,0.3,0.875,12.6998,1.4737,0.035031,inferred
UTM:(14Q 0475 2156 1000),,19.503,-99.2335,macroseismic,Stations_USGS,,0.136444,0.302579,,0.24827,0.8059,1.0131,,1.0822,,,,,,,,,,,,,415.16,6.3,0.3,0.875,15.8028,1.4737,0.050107,inferred
UTM:(14Q 0483 2134 1000),,19.3042,-99.1571,macroseismic,Stations_USGS,,0.134347,0.293329,,0.222843,0.8059,1.0131,,1.0822,,,,,,,,,,,,,351.12,6.2,0.3,0.875,14.6923,1.4737,0.044951,inferred
UTM:(14Q 0488 2142 1000),,19.3766,-99.1095,macroseismic,Stations_USGS,,0.13353,0.292391,,0.223677,0.8059,1.0131,,1.0822,,,,,,,,,,,,,214.31,6.2,0.3,0.875,14.6923,1.4737,0.045139,inferred
UTM:(14Q 0482 2137 1000),,19.3313,-99.1666,macroseismic,Stations_USGS,,0.133475,0.292327,,0.223734,0.8059,1.0131,,1.0822,,,,,,,,,,,,,318.49,6.2,0.3,0.875,14.6923,1.4737,0.045152,inferred
UTM:(14Q 0475 2132 1000),,19.2861,-99.2332,macroseismic,Stations_USGS,,0.133012,0.291794,,0.224211,0.8059,1.0131,,1.0822,,,,,,,,,,,,,545.32,6.2,0.3,0.875,14.6923,1.4737,0.04526,inferred
UTM:(14Q 0478 2145 1000),,19.4036,-99.2048,macroseismic,Stations_USGS,,0.130974,0.289435,,0.226343,0.8059,1.0131,,1.0822,,,,,,,,,,,,,433.07,6.2,0.3,0.875,14.6923,1.4737,0.045742,inferred
UTM:(14Q 0481 2148 1000),,19.4307,-99.1762,macroseismic,Stations_USGS,,0.130892,0.28934,,0.22643,0.8059,1.0131,,1.0822,,,,,,,,,,,,,276.71,6.2,0.3,0.875,14.6923,1.4737,0.045762,inferred
UTM:(14Q 0478 2160 1000),,19.5392,-99.2049,macroseismic,Stations_USGS,,0.127888,0.285829,,0.229675,0.8059,1.0131,,1.0822,,,,,,,,,,,,,290.53,6.2,0.3,0.875,14.6923,1.4737,0.046498,inferred
UTM:(14Q 0584 2103 1000),,19.0224,-98.1971,macroseismic,Stations_USGS,,0.1275,0.266425,,0.161726,0.8059,1.0131,,1.0822,,,,,,,,,,,,,309.62,5.9,0.3,0.875,11.8073,1.4737,0.032582,inferred
UTM:(14Q 0480 2137 1000),,19.3313,-99.1856,macroseismic,Stations_USGS,,0.125031,0.27606,,0.207052,0.8059,1.0131,,1.0822,,,,,,,,,,,,,367.31,6.1,0.3,0.875,13.6598,1.4737,0.041916,inferred
UTM:(14Q 0481 2140 1000),,19.3585,-99.1761,macroseismic,Stations_USGS,,0.124615,0.275576,,0.207476,0.8059,1.0131,,1.0822,,,,,,,,,,,,,296.19,6.1,0.3,0.875,13.6598,1.4737,0.042013,inferred
UTM:(14Q 0439 2138 1000),,19.3395,-99.576,macroseismic,Stations_USGS,,0.124597,0.281939,,0.233374,0.8059,1.0131,,1.0822,,,,,,,,,,,,,239.98,6.2,0.3,0.875,14.6923,1.4737,0.047338,inferred
UTM:(14Q 0477 2137 1000),,19.3313,-99.2142,macroseismic,Stations_USGS,,0.124443,0.275376,,0.207652,0.8059,1.0131,,1.0822,,,,,,,,,,,,,465.52,6.1,0.3,0.875,13.6598,1.4737,0.042053,inferred
UTM:(14Q 0482 2150 1000),,19.4488,-99.1667,macroseismic,Stations_USGS,,0.122755,0.273406,,0.209397,0.8059,1.0131,,1.0822,,,,,,,,,,,,,243.58,6.1,0.3,0.875,13.6598,1.4737,0.042449,inferred
UTM:(14Q 0484 2152 1000),,19.4669,-99.1477,macroseismic,Stations_USGS,,0.122665,0.273301,,0.209491,0.8059,1.0131,,1.0822,,,,,,,,,,,,,215.08,6.1,0.3,0.875,13.6598,1.4737,0.04247,inferred
UTM:(14Q 0473 2143 1000),,19.3855,-99.2524,macroseismic,Stations_USGS,,0.122554,0.273171,,0.209607,0.8059,1.0131,,1.0822,,,,,,,,,,,,,460.43,6.1,0.3,0.875,13.6598,1.4737,0.042497,inferred
UTM:(14Q 0476 2159 1000),,19.5301,-99.224,macroseismic,Stations_USGS,,0.120068,0.270243,,0.212257,0.8059,1.0131,,1.0822,,,,,,,,,,,,,275.12,6.1,0.3,0.875,13.6598,1.4737,0.043099,inferred
UTM:(14Q 0480 2138 1000),,19.3404,-99.1856,macroseismic,Stations_USGS,,0.117298,0.260903,,0.191437,0.8059,1.0131,,1.0822,,,,,,,,,,,,,359.73,6.0,0.3,0.875,12.6998,1.4737,0.038873,inferred
UTM:(14Q 0479 2149 1000),,19.4398,-99.1953,macroseismic,Stations_USGS,,0.115069,0.258285,,0.193701,0.8059,1.0131,,1.0822,,,,,,,,,,,,,278.55,6.0,0.3,0.875,12.6998,1.4737,0.039388,inferred
PPIG,PPIG,19.06705,-98.628147,seismic,Stations_USGS,,0.114801,,,0.099439,0.0,,,0.0,,,,,,,,,,,,,668.09,6.0,0.63,0.0,12.96,,,inferred
TLIG,TLIG,17.562675,-98.56647,seismic,Stations_USGS,,0.112844,,,0.022977,0.0,,,0.0,,,,,,,,,,,,,881.2,4.4,0.63,0.0,3.9,,,inferred
UTM:(14Q 0472 2157 1000),,19.512,-99.2621,macroseismic,Stations_USGS,,0.112602,0.255359,,0.196292,0.8059,1.0131,,1.0822,,,,,,,,,,,,,393.11,6.0,0.3,0.875,12.6998,1.4737,0.039979,inferred
UTM:(14Q 0476 2134 1000),,19.3042,-99.2237,macroseismic,Stations_USGS,,0.110209,0.246775,,0.176836,0.8059,1.0131,,1.0822,,,,,,,,,,,,,468.52,5.9,0.3,0.875,11.8073,1.4737,0.036012,inferred
UTM:(14Q 0479 2146 1000),,19.4127,-99.1953,macroseismic,Stations_USGS,,0.108648,0.244931,,0.178389,0.8059,1.0131,,1.0822,,,,,,,,,,,,,391.62,5.9,0.3,0.875,11.8073,1.4737,0.036367,inferred
UTM:(14Q 0479 2148 1000),,19.4307,-99.1953,macroseismic,Stations_USGS,,0.108302,0.24452,,0.178739,0.8059,1.0131,,1.0822,,,,,,,,,,,,,281.18,5.9,0.3,0.875,11.8073,1.4737,0.036447,inferred
UTM:(14Q 0475 2098 1000),,18.9788,-99.2327,macroseismic,Stations_USGS,,0.101887,0.226195,,0.146681,0.8059,1.0131,,1.0822,,,,,,,,,,,,,547.26,5.7,0.3,0.875,10.2061,1.4737,0.029943,inferred
UTM:(14Q 0475 2159 1000),,19.5301,-99.2335,macroseismic,Stations_USGS,,0.099497,0.228565,,0.167395,0.8059,1.0131,,1.0822,,,,,,,,,,,,,372.08,5.8,0.3,0.875,10.9776,1.4737,0.03429,inferred
UTM:(14Q 0470 2141 1000),,19.3674,-99.2809,macroseismic,Stations_USGS,,0.095399,0.218504,,0.152718,0.8059,1.0131,,1.0822,,,,,,,,,,,,,486.26,5.7,0.3,0.875,10.2061,1.4737,0.031328,inferred
UTM:(14Q 0472 2154 1000),,19.4849,-99.262,macroseismic,Stations_USGS,,0.093848,0.21663,,0.154259,0.8059,1.0131,,1.0822,,,,,,,,,,,,,538.8,5.7,0.3,0.875,10.2061,1.4737,0.031682,inferred
UTM:(14Q 0477 2172 1000),,19.6476,-99.2146,macroseismic,Stations_USGS,,0.086303,0.202599,,0.144382,0.8059,1.0131,,1.0822,,,,,,,,,,,,,299.6,5.6,0.3,0.875,9.4889,1.4737,0.029787,inferred
UTM:(14Q 0479 2150 1000),,19.4488,-99.1953,macroseismic,Stations_USGS,,0.084165,0.195417,,0.13036,0.8059,1.0131,,1.0822,,,,,,,,,,,,,273.44,5.5,0.3,0.875,8.8221,1.4737,0.026899,inferred
UTM:(14Q 0476 2166 1000),,19.5934,-99.2241,macroseismic,Stations_USGS,,0.08176,0.192462,,0.132696,0.8059,1.0131,,1.0822,,,,,,,,,,,,,258.77,5.5,0.3,0.875,8.8221,1.4737,0.02744,inferred
UTM:(14Q 0431 2132 1000),,19.2851,-99.6519,macroseismic,Stations_USGS,,0.08006,0.190347,,0.134417,0.8059,1.0131,,1.0822,,,,,,,,,,,,,319.16,5.5,0.3,0.875,8.8221,1.4737,0.027839,inferred
UTM:(14Q 0469 2140 1000),,19.3583,-99.2904,macroseismic,Stations_USGS,,0.079145,0.184916,,0.120355,0.8059,1.0131,,1.0822,,,,,,,,,,,,,470.17,5.4,0.3,0.875,8.2021,1.4737,0.024905,inferred
UTM:(14Q 0476 2153 1000),,19.4759,-99.2239,macroseismic,Stations_USGS,,0.078397,0.183996,,0.121057,0.8059,1.0131,,1.0822,,,,,,,,,,,,,303.35,5.4,0.3,0.875,8.2021,1.4737,0.025068,inferred
UTM:(14Q 0477 2161 1000),,19.5482,-99.2145,macroseismic,Stations_USGS,,0.077518,0.182909,,0.121897,0.8059,1.0131,,1.0822,,,,,,,,,,,,,477.83,5.4,0.3,0.875,8.2021,1.4737,0.025263,inferred
MEIG,MEIG,17.924894,-99.619725,seismic,Stations_USGS,,0.076035,,,0.013945,0.0,,,0.0,,,,,,,,,,,,,525.18,4.0,0.63,0.0,2.42,,,inferred
UTM:(14Q 0478 2147 1000),,19.4217,-99.2048,macroseismic,Stations_USGS,,0.074569,0.175159,,0.110986,0.8059,1.0131,,1.0822,,,,,,,,,,,,,411.51,5.3,0.3,0.875,7.6257,1.4737,0.023028,inferred
TPIG,TPIG,18.42023,-97.361969,seismic,Stations_USGS,,0.072722,,,0.04317,0.0,,,0.0,,,,,,,,,,,,,418.97,5.3,0.63,0.0,7.41,,,inferred
UTM:(15Q 0196 2003 1000),,18.099,-95.8675,macroseismic,Stations_USGS,,0.072099,0.184323,,0.161206,0.8059,1.0131,,1.0822,,,,,,,,,,,,,210.2,5.6,0.3,0.875,9.4889,1.4737,0.033704,inferred
UTM:(14Q 0474 2170 1000),,19.6295,-99.2432,macroseismic,Stations_USGS,,0.067273,0.158682,,0.105107,0.8059,1.0131,,1.0822,,,,,,,,,,,,,428.28,5.2,0.3,0.875,7.0898,1.4737,0.021938,inferred
UTM:(14Q 0804 2115 1000),,19.1098,-96.1059,macroseismic,Stations_USGS,,0.065379,0.167243,,0.135309,0.8059,1.0131,,1.0822,,,,,,,,,,,,,231.65,5.4,0.3,0.875,8.2021,1.4737,0.028398,inferred
UTM:(14Q 0583 2105 1000),,19.0405,-98.2065,macroseismic,Stations_USGS,,0.064002,0.118902,,0.067718,0.8059,1.0131,,1.0822,,,,,,,,,,,,,334.22,4.8,0.3,0.875,5.2973,1.4737,0.01409,inferred
UTM:(14Q 0742 1887 1000),,17.059,-96.7216,macroseismic,Stations_USGS,,0.057795,0.130495,,0.115359,0.8059,1.0131,,1.0822,,,,,,,,,,,,,375.33,5.2,0.3,0.875,7.0898,1.4737,0.02435,inferred
UTM:(14Q 0477 2138 1000),,19.3403,-99.2142,macroseismic,Stations_USGS,,0.055328,0.098569,,0.074041,0.8059,1.0131,,1.0822,,,,,,,,,,,,,497.67,4.8,0.3,0.875,5.2973,1.4737,0.015573,inferred
UTM:(14Q 0480 2135 1000),,19.3133,-99.1856,macroseismic,Stations_USGS,,0.052484,0.087067,,0.067994,0.8059,1.0131,,1.0822,,,,,,,,,,,,,357.23,4.7,0.3,0.875,4.925,1.4737,0.014332,inferred
UTM:(14Q 0742 1888 1000),,17.0681,-96.7215,macroseismic,Stations_USGS,,0.047989,0.086797,,0.090866,0.8059,1.0131,,1.0822,,,,,,,,,,,,,451.5,4.9,0.3,0.875,5.6977,1.4737,0.019347,inferred
UTM:(14Q 0480 2147 1000),,19.4217,-99.1857,macroseismic,Stations_USGS,,0.045453,0.064667,,0.058703,0.8059,1.0131,,1.0822,,,,,,,,,,,,,293.64,4.5,0.3,0.875,4.2571,1.4737,0.012464,inferred
UTM:(14Q 0477 2148 1000),,19.4307,-99.2143,macroseismic,Stations_USGS,,0.03166,0.037219,,0.040176,0.8059,1.0131,,1.0822,,,,,,,,,,,,,393.25,4.1,0.3,0.875,2.9842,1.4737,0.008177,inferred
UTM:(14Q 0269 2180 1000),,19.7065,-101.199,macroseismic,Stations_USGS,,0.031541,0.046488,,0.068688,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,4.5,0.3,0.875,4.2571,1.4737,0.014863,inferred
UTM:(14Q 0486 2157 1000),,19.5121,-99.1287,macroseismic,Stations_USGS,,0.031422,0.037068,,0.040326,0.8059,1.0131,,1.0822,,,,,,,,,,,,,482.44,4.1,0.3,0.875,2.9842,1.4737,0.008223,inferred
UTM:(15Q 0297 1985 1000),,17.9482,-94.912,macroseismic,Stations_USGS,,0.01741,0.026956,,0.049997,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,4.1,0.3,0.875,2.9842,1.4737,0.010945,inferred
CAIG,CAIG,17.0485,-100.267265,seismic,Stations_USGS,,0.008226,,,0.004077,0.0,,,0.0,,,,,,,,,,,,,328.43,2.8,0.63,0.0,0.42,,,inferred
ZIIG,ZIIG,17.60695,-101.464922,seismic,Stations_USGS,,0.004271,,,0.002263,0.0,,,0.0,,,,,,,,,,,,,760.0,3.0,0.63,0.0,0.5,,,inferred
