# 20160910_M5.9_Bukoba median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarCagnan2010,ChiouYoungs2014
t_4572,30.046050000000008,0.17717,0.0038876545,0.0018342386,0.0070693498
t_4573,30.00112999999999,0.17717,0.0041853054,0.0019846768,0.007706915
t_4574,30.00112999999999,0.22208,0.0034649884,0.0017116264,0.0062871263
t_4575,30.090959999999995,0.13225,0.0074254144,0.0035409515,0.01425051
t_4576,30.135879999999986,0.17717,0.007626007,0.003675964,0.014646425
t_4577,30.090959999999995,0.17717,0.006236229,0.0027992832,0.011872074
t_4578,30.180800000000005,0.17717,0.008270754,0.0040363725,0.015897088
t_4579,30.225709999999992,0.17717,0.008008471,0.0035851724,0.015305792
t_458,30.36045999999999,-2.56184,0.004705203,0.0021746762,0.008735366
t_4580,30.090959999999995,0.22208,0.0044079567,0.0020385033,0.008109984
t_4581,30.135879999999986,0.22208,0.005727716,0.0025750923,0.010820395
t_4582,30.225709999999992,0.22208,0.0087059885,0.004415647,0.016775668
t_4583,30.180800000000005,0.22208,0.007133452,0.003216845,0.013638877
t_4584,30.135879999999986,0.267,0.0048189457,0.002216886,0.008971804
t_4585,30.31554,0.13225,0.006743219,0.0027296883,0.012539514
t_4586,30.27063000000001,0.17717,0.0084776115,0.0037667733,0.016189137
t_4587,30.36045999999999,0.17717,0.0070035155,0.0028279119,0.013072757
t_4588,30.31554,0.17717,0.006690274,0.0027501527,0.012502968
t_4589,30.27063000000001,0.22208,0.008738213,0.0042009787,0.016774016
t_459,30.27063000000001,-2.56184,0.004129143,0.0019777676,0.007607571
t_4590,30.36045999999999,0.22208,0.006711511,0.0027572962,0.012544797
t_4591,30.31554,0.22208,0.006073058,0.002545075,0.011290328
t_4592,30.31554,0.267,0.0054947827,0.0023478782,0.010145405
t_4593,30.27063000000001,0.267,0.007889841,0.003656301,0.015114651
t_4594,30.36045999999999,0.267,0.00786659,0.003265386,0.014956873
t_4595,30.180800000000005,0.267,0.0066437176,0.0029646326,0.012687604
t_4596,30.225709999999992,0.267,0.006978464,0.0030724793,0.013320174
t_4597,30.090959999999995,0.267,0.0044169375,0.0020753762,0.008176118
t_4598,30.135879999999986,0.31192,0.004500326,0.0021089206,0.008346723
t_4599,30.180800000000005,0.31192,0.005158786,0.0023633568,0.009680768
t_46,29.55197000000001,-3.18986,0.0013464295,0.0011851647,0.00238659
t_460,30.225709999999992,-2.56184,0.0045053507,0.0021868425,0.008440235
t_4600,30.090959999999995,0.31192,0.004448201,0.0021238916,0.00828759
t_4601,30.225709999999992,0.31192,0.006462338,0.002877439,0.012316233
t_4602,30.090959999999995,0.35683,0.0045187515,0.002191814,0.0084771635
t_4603,30.180800000000005,0.35683,0.0046349885,0.0021679027,0.0086289095
t_4604,30.135879999999986,0.35683,0.0037100508,0.0017940335,0.006756589
t_4605,29.866389999999996,0.267,0.0032744834,0.001713962,0.0059924196
t_4606,29.956220000000002,0.267,0.0031977003,0.0016402857,0.005801085
t_4607,29.91130000000001,0.31192,0.0034542212,0.0017957733,0.0063593835
t_4608,29.866389999999996,0.31192,0.002825359,0.0015386429,0.005119432
t_4609,29.956220000000002,0.31192,0.004592902,0.0023139166,0.008710935
t_461,30.135879999999986,-2.69644,0.003644025,0.0019528405,0.0068114107
t_4610,29.91130000000001,0.35683,0.0033004244,0.0017460798,0.006064407
t_4611,29.866389999999996,0.35683,0.0027296701,0.0015120222,0.004943417
t_4612,29.956220000000002,0.35683,0.0029773032,0.001580474,0.0053982325
t_4613,29.91130000000001,0.40174,0.0027509714,0.0015179678,0.0049826284
t_4614,29.956220000000002,0.40174,0.0028705068,0.001551127,0.005202363
t_4615,29.866389999999996,0.40174,0.0026357512,0.0014856686,0.0047703367
t_4616,29.91130000000001,0.44666,0.003102927,0.0017006255,0.005703916
t_4617,29.866389999999996,0.44666,0.002543705,0.0014596088,0.004600407
t_4618,29.956220000000002,0.44666,0.0027661198,0.0015221891,0.005010504
t_4619,29.956220000000002,0.49157,0.002664289,0.0014937008,0.004822961
t_462,30.180800000000005,-2.69644,0.003562914,0.0018798047,0.006612967
t_4620,29.91130000000001,0.49157,0.0025571852,0.0014634402,0.004625312
t_4621,29.956220000000002,0.53649,0.0025650482,0.0014656727,0.0046398356
t_4622,29.91130000000001,0.53649,0.0025712114,0.0014831368,0.004661586
t_4623,29.91130000000001,0.5814,0.0023727198,0.0014105353,0.0042839847
t_4624,29.956220000000002,0.5814,0.0025867815,0.0014891122,0.0046915645
t_4625,29.91130000000001,0.62631,0.003215406,0.0018874597,0.006035484
t_4626,29.956220000000002,0.62631,0.0032732568,0.001885557,0.006136255
t_4627,29.91130000000001,0.67123,0.003566374,0.0021169507,0.0067765424
t_4628,29.956220000000002,0.67123,0.0034686162,0.0020273244,0.006560173
t_4629,30.046050000000008,0.22208,0.0038632546,0.001839005,0.0070429123
t_463,30.180800000000005,-2.65158,0.0036225012,0.0018727252,0.006701355
t_4630,30.00112999999999,0.267,0.0033491175,0.0016814217,0.006077445
t_4631,30.046050000000008,0.267,0.0034955307,0.0017197034,0.006342487
t_4632,30.046050000000008,0.31192,0.0033683123,0.0016859623,0.006111651
t_4633,30.00112999999999,0.31192,0.0034258696,0.0017235744,0.0062438995
t_4634,30.046050000000008,0.35683,0.0034380415,0.0017258616,0.00626499
t_4635,30.00112999999999,0.35683,0.0031492475,0.001631918,0.005717527
t_4636,30.046050000000008,0.40174,0.003122594,0.0016200109,0.005664011
t_4637,30.00112999999999,0.40174,0.0029943523,0.0015851359,0.0054294616
t_4638,30.00112999999999,0.44666,0.0033959965,0.0017859212,0.0062570632
t_4639,30.36045999999999,0.31192,0.0074978117,0.0031611107,0.014271138
t_464,30.135879999999986,-2.65158,0.0036523903,0.0019198518,0.0067964466
t_4640,30.31554,0.31192,0.0062916633,0.0027185553,0.011870047
t_4641,30.27063000000001,0.31192,0.006576033,0.002879175,0.012502007
t_4642,30.36045999999999,0.35683,0.00639674,0.0027650825,0.012090286
t_4643,30.27063000000001,0.35683,0.0056072637,0.0025164513,0.0105630895
t_4644,30.31554,0.35683,0.0056216386,0.0024830454,0.010542136
t_4645,30.31554,0.40174,0.0062012165,0.0027714353,0.011787829
t_4646,30.36045999999999,0.40174,0.006437145,0.002828618,0.012226453
t_4647,30.27063000000001,0.40174,0.006884001,0.0033374336,0.013219013
t_4648,30.27063000000001,0.44666,0.005105775,0.0023818056,0.0096191885
t_4649,30.225709999999992,0.35683,0.0058335266,0.0026546307,0.01107497
t_465,30.180800000000005,-2.60671,0.0041813697,0.0021087765,0.0078380285
t_4650,30.090959999999995,0.40174,0.0032551861,0.0016557334,0.0059058536
t_4651,30.135879999999986,0.40174,0.0037730136,0.0018403954,0.0069059213
t_4652,30.225709999999992,0.40174,0.005561211,0.0025794278,0.010557475
t_4653,30.180800000000005,0.40174,0.005116277,0.0024228191,0.0096783675
t_4654,30.135879999999986,0.44666,0.003774322,0.0018724628,0.006943331
t_4655,30.225709999999992,0.44666,0.00453006,0.00215886,0.008457041
t_4656,30.180800000000005,0.44666,0.0051863063,0.0024955207,0.00986032
t_4657,30.090959999999995,0.44666,0.0031293128,0.0016218291,0.005676282
t_4658,30.135879999999986,0.49157,0.003556266,0.0017999496,0.006523545
t_4659,30.36045999999999,0.44666,0.005724526,0.0025754396,0.010815751
t_466,30.135879999999986,-2.60671,0.0040508034,0.002080135,0.0075968606
t_4660,30.31554,0.44666,0.0051326053,0.002356747,0.009632137
t_4661,30.27063000000001,0.49157,0.0052070245,0.0024693601,0.0098717455
t_4662,30.36045999999999,0.49157,0.0054919044,0.0025204457,0.010385334
t_4663,30.31554,0.49157,0.0047455714,0.0022261557,0.008872785
t_4664,30.31554,0.53649,0.005356228,0.0025430517,0.010185258
t_4665,30.36045999999999,0.53649,0.0047317953,0.002227649,0.008853353
t_4666,30.27063000000001,0.53649,0.0060515096,0.0031113839,0.011640076
t_4667,30.27063000000001,0.5814,0.0055363565,0.002794812,0.010618944
t_4668,30.36045999999999,0.5814,0.005473568,0.00260521,0.010434034
t_4669,30.225709999999992,0.49157,0.004852293,0.0023462088,0.009172622
t_467,30.135879999999986,-2.56184,0.0041333735,0.0020820554,0.007734363
t_4670,30.180800000000005,0.49157,0.0050484547,0.002474634,0.009610305
t_4671,30.090959999999995,0.49157,0.0030070413,0.0015886017,0.0054526976
t_4672,30.225709999999992,0.53649,0.0049686735,0.0024419334,0.009449327
t_4673,30.180800000000005,0.53649,0.004956166,0.0024744405,0.0094516175
t_4674,30.135879999999986,0.53649,0.003279909,0.0016977744,0.005989468
t_4675,30.090959999999995,0.53649,0.0028883726,0.0015560542,0.00523516
t_4676,30.180800000000005,0.5814,0.004418937,0.0022610384,0.008373899
t_4677,30.090959999999995,0.5814,0.0038865486,0.0020691762,0.0073208427
t_4678,30.135879999999986,0.5814,0.0028807616,0.0015539561,0.0052211895
t_4679,30.046050000000008,0.44666,0.0030816917,0.0016181285,0.0055983234
t_468,30.180800000000005,-2.56184,0.0035033633,0.0017467585,0.0063829483
t_4680,30.00112999999999,0.49157,0.002774954,0.0015246483,0.0050267563
t_4681,30.046050000000008,0.49157,0.0028892285,0.00155629,0.0052367304
t_4682,30.046050000000008,0.53649,0.002777387,0.0015253252,0.005031232
t_4683,30.00112999999999,0.53649,0.0026695856,0.0014951893,0.0048327255
t_4684,30.046050000000008,0.5814,0.0028898441,0.0015865596,0.0052643674
t_4685,30.00112999999999,0.5814,0.0025672128,0.001466287,0.0046438337
t_4686,30.046050000000008,0.62631,0.0025636815,0.0014652848,0.0046373117
t_4687,30.00112999999999,0.62631,0.0032090158,0.0018176171,0.0059794686
t_4688,30.046050000000008,0.67123,0.003065897,0.0017415113,0.0056792665
t_4689,30.225709999999992,0.5814,0.004687485,0.002353297,0.008902282
t_469,30.135879999999986,-2.51697,0.004243839,0.002096971,0.007927589
t_4690,30.225709999999992,0.62631,0.005079952,0.002648549,0.009738585
t_4691,30.180800000000005,0.62631,0.004123759,0.0021571394,0.0077914987
t_4692,30.135879999999986,0.62631,0.0027630352,0.0015213301,0.0050048283
t_4693,30.090959999999995,0.62631,0.0026620852,0.0014930815,0.0048188986
t_4694,30.135879999999986,0.67123,0.0034571865,0.0018892424,0.00645404
t_4695,30.090959999999995,0.67123,0.0025544218,0.0014626554,0.004620207
t_4696,30.180800000000005,0.67123,0.0035582872,0.0019106225,0.0066406205
t_4697,30.225709999999992,0.67123,0.0047264593,0.002459782,0.009039621
t_4698,30.225709999999992,0.71614,0.0038708763,0.00207775,0.007300073
t_4699,30.135879999999986,0.71614,0.0025396133,0.001458445,0.0045928466
t_47,29.821470000000005,-3.36923,0.001686921,0.0014374912,0.0030700695
t_470,30.180800000000005,-2.51697,0.004738426,0.0022901793,0.008920525
t_4700,30.090959999999995,0.71614,0.0030791499,0.001752625,0.005710347
t_4701,30.180800000000005,0.71614,0.0026307139,0.0014842487,0.0047610453
t_4702,30.180800000000005,0.76105,0.0025193554,0.0014526749,0.0045554056
t_4703,30.225709999999992,0.76105,0.0028257552,0.0015693662,0.005145894
t_4704,30.090959999999995,0.76105,0.0031326925,0.0018172481,0.005848407
t_4705,30.135879999999986,0.76105,0.0024338535,0.0014281855,0.004397229
t_4706,30.090959999999995,0.80596,0.0039613,0.0024258425,0.0075799697
t_4707,30.180800000000005,0.80596,0.0024563232,0.0014412033,0.0044426504
t_4708,30.135879999999986,0.80596,0.0039696884,0.0023248638,0.007583142
t_4709,30.00112999999999,0.67123,0.0033490383,0.0019280168,0.0062945904
t_471,30.31554,-2.56184,0.0049310145,0.0023097345,0.009250178
t_4710,30.046050000000008,0.71614,0.0034047067,0.0019613248,0.0064118253
t_4711,30.00112999999999,0.71614,0.0031403648,0.0018479981,0.0058807232
t_4712,30.046050000000008,0.76105,0.0034945987,0.0020478629,0.0066166394
t_4713,30.00112999999999,0.76105,0.0036314032,0.002157481,0.00691197
t_4714,30.00112999999999,0.80596,0.0034444307,0.0020920665,0.0065418095
t_4715,30.046050000000008,0.80596,0.003578762,0.0021334998,0.0068056774
t_4716,30.00112999999999,0.85087,0.003206477,0.001994142,0.0060661365
t_4717,30.046050000000008,0.85087,0.003560258,0.0022113505,0.0067820842
t_4718,30.046050000000008,0.89578,0.003370721,0.0021172434,0.0064057433
t_4719,29.956220000000002,0.71614,0.0034051605,0.0020285975,0.0064453087
t_472,30.27063000000001,-2.51697,0.005614197,0.002604035,0.010650639
t_4720,29.956220000000002,0.76105,0.0033083253,0.002010832,0.0062605264
t_4721,30.225709999999992,0.80596,0.002662281,0.0015176054,0.004837072
t_4722,30.090959999999995,0.85087,0.0038731685,0.002464791,0.00741472
t_4723,30.225709999999992,0.85087,0.003007748,0.0017353192,0.0055768467
t_4724,30.180800000000005,0.85087,0.002309199,0.0013920655,0.004166193
t_4725,30.135879999999986,0.85087,0.003934329,0.0024236247,0.007527804
t_4726,30.225709999999992,0.89578,0.0029834132,0.0017585896,0.005551883
t_4727,30.135879999999986,0.89578,0.0038867712,0.0025129123,0.0074463966
t_4728,30.180800000000005,0.89578,0.0023452654,0.0014246063,0.004244994
t_4729,30.090959999999995,0.89578,0.004054157,0.0028409807,0.0078052087
t_473,30.31554,-2.51697,0.0048429295,0.0022280926,0.009014324
t_4730,30.180800000000005,0.94069,0.0042458917,0.0030046622,0.00819514
t_4731,30.225709999999992,0.94069,0.0037279716,0.0022654522,0.007111577
t_4732,30.090959999999995,0.94069,0.003313685,0.002077742,0.0062913178
t_4733,30.135879999999986,0.94069,0.003944196,0.0027385927,0.007580998
t_4734,30.090959999999995,0.9856,0.0027765979,0.0017917803,0.005199848
t_4735,30.135879999999986,0.9856,0.003298068,0.0020911933,0.00626251
t_4736,30.180800000000005,0.9856,0.0039642365,0.0028110188,0.0076271533
t_4737,30.225709999999992,0.9856,0.0041513434,0.0029354386,0.00800398
t_4738,30.180800000000005,1.03051,0.0037769915,0.0027314567,0.0072543463
t_4739,30.225709999999992,1.03051,0.0039087296,0.0027924266,0.0075171557
t_474,30.36045999999999,-2.51697,0.0050265873,0.0022737517,0.009351803
t_4740,30.135879999999986,1.03051,0.002902159,0.001878192,0.005462136
t_4741,30.046050000000008,0.94069,0.0027784994,0.0017844351,0.0052004713
t_4742,30.27063000000001,1.03051,0.0040074694,0.0028085236,0.00771109
t_4743,30.36045999999999,1.07542,0.00422769,0.0030571863,0.008165273
t_4744,30.27063000000001,1.07542,0.0038638336,0.002794283,0.007429722
t_4745,30.31554,1.07542,0.004103479,0.0030044955,0.007917754
t_4746,30.27063000000001,1.12033,0.0037512868,0.0028168515,0.0072116232
t_4747,30.31554,1.12033,0.0038297889,0.0028173553,0.007365321
t_4748,30.36045999999999,1.12033,0.0040358454,0.0029908954,0.007784361
t_4749,30.225709999999992,1.16524,0.0022901874,0.0015573781,0.004221826
t_475,30.225709999999992,-2.51697,0.004837928,0.0022980813,0.009089432
t_4750,30.27063000000001,1.16524,0.0017993489,0.0012393768,0.0032170136
t_4751,30.31554,1.16524,0.0036578032,0.0027579828,0.007023383
t_4752,30.090959999999995,1.03051,0.002835948,0.001865455,0.0053346925
t_4753,30.180800000000005,1.07542,0.0030568894,0.0019841602,0.0057832
t_4754,30.225709999999992,1.07542,0.0038953868,0.0029515394,0.0075058807
t_4755,30.135879999999986,1.07542,0.0028197386,0.001866607,0.0053046686
t_4756,30.180800000000005,1.12033,0.0017719083,0.0012293999,0.003165419
t_4757,30.135879999999986,1.12033,0.0019442398,0.0013388987,0.003505522
t_4758,30.225709999999992,1.12033,0.0035128435,0.0025946659,0.0067258524
t_4759,30.180800000000005,1.16524,0.0016947773,0.0012048922,0.0030212463
t_476,30.27063000000001,-2.47209,0.0056854747,0.002589552,0.0107529955
t_4760,30.36045999999999,1.16524,0.0039678556,0.003091035,0.0076606697
t_4761,30.36045999999999,1.21014,0.0035687888,0.0027099524,0.006844833
t_4762,30.225709999999992,1.21014,0.0018321958,0.0012865524,0.0032890083
t_4763,30.27063000000001,1.21014,0.0021194334,0.0014588676,0.0038721769
t_4764,30.31554,1.21014,0.0032590781,0.0023765205,0.006211726
t_4765,30.36045999999999,1.29995,0.0028980025,0.0021026493,0.00548468
t_4766,31.438440000000014,1.16524,0.0049628806,0.0027921072,0.009543282
t_4767,31.393519999999995,1.21014,0.003594931,0.0019757526,0.006753496
t_4768,31.528269999999992,1.21014,0.004633264,0.0026327972,0.008893142
t_4769,31.438440000000014,1.21014,0.0045963377,0.0026099337,0.008819474
t_477,30.225709999999992,-2.47209,0.0048524253,0.0022638685,0.009074079
t_4770,31.48335,1.21014,0.0044278917,0.0024271281,0.008471147
t_4771,31.438440000000014,1.29995,0.0040018745,0.0023444076,0.0076473868
t_4772,31.438440000000014,1.47956,0.0030412704,0.0019573488,0.005746211
t_4773,31.438440000000014,1.65916,0.0023460602,0.0017010329,0.0043707564
t_4774,31.438440000000014,1.83874,0.0015579456,0.0012852465,0.0027995934
t_4775,31.438440000000014,2.0183,0.0018722708,0.0018642708,0.0034532556
t_4776,31.25877,2.19784,0.001003135,0.0010635043,0.0017383078
t_4777,31.25877,2.37736,0.0010651177,0.0012579714,0.0018679393
t_4778,31.25877,2.55686,0.00080170046,0.0010779846,0.0013648192
t_4779,31.25877,2.73633,0.00083898235,0.0013683621,0.001431028
t_478,30.31554,-2.47209,0.004965432,0.0022401894,0.009213507
t_4780,31.25877,2.91577,0.0006329652,0.0010849345,0.0010458172
t_4781,31.25877,3.09519,0.00048649113,0.0009489113,0.0007786606
t_4782,31.25877,3.27457,0.00036008944,0.000803673,0.0005546905
t_4783,31.25877,3.45393,0.00029749548,0.0007548611,0.00044592124
t_4784,31.438440000000014,2.19784,0.0013390962,0.001385652,0.002399653
t_4785,31.438440000000014,2.37736,0.0011043259,0.0012914427,0.0019435391
t_4786,31.438440000000014,2.55686,0.00099088,0.0013733383,0.0017231754
t_4787,31.438440000000014,2.73633,0.00068906264,0.0010397106,0.0011530399
t_4788,31.438440000000014,2.91577,0.00046761695,0.00080860127,0.00074567605
t_4789,31.438440000000014,3.09519,0.00043478643,0.0008489119,0.00068733806
t_479,30.36045999999999,-2.47209,0.0065726438,0.0028808308,0.012477068
t_4790,31.438440000000014,3.27457,0.00042510752,0.0009324862,0.0006670106
t_4791,31.438440000000014,3.45393,0.00028160523,0.0007122625,0.00041916402
t_4792,30.85453000000001,1.16524,0.0034818796,0.0019859967,0.00656238
t_4793,30.89945,1.16524,0.0035248587,0.0019938939,0.0066428846
t_4794,30.85453000000001,1.21014,0.0032396687,0.0019000162,0.0060853725
t_4795,30.94435999999999,1.21014,0.004031478,0.0023528514,0.007705188
t_4796,30.89945,1.21014,0.0033834588,0.0019645693,0.0063757272
t_4797,30.89945,1.29995,0.003201871,0.0019569003,0.0060439757
t_4798,30.89945,1.47956,0.0020606932,0.0014233608,0.00375121
t_4799,30.89945,1.65916,0.0016822552,0.0013016586,0.0030287022
t_48,29.866389999999996,-3.27955,0.0018006469,0.0014406136,0.0032844923
t_480,30.36045999999999,-2.42722,0.0057284865,0.0024847863,0.010691677
t_4800,30.89945,1.83874,0.0013773394,0.001196519,0.0024469255
t_4801,31.079110000000014,2.37736,0.00079727534,0.0009698337,0.0013507162
t_4802,31.079110000000014,2.55686,0.0007499586,0.0010255415,0.0012671413
t_4803,31.079110000000014,2.73633,0.00080653216,0.0013128353,0.0013699101
t_4804,31.079110000000014,2.91577,0.00053188286,0.0009311249,0.0008626791
t_4805,31.079110000000014,3.09519,0.00042779554,0.0008510761,0.0006747141
t_4806,31.079110000000014,3.27457,0.0004436077,0.0010200718,0.0006981448
t_4807,31.079110000000014,3.45393,0.0003334932,0.0008487533,0.0005060235
t_4808,30.89945,2.37736,0.0009873101,0.0012102172,0.0017183443
t_4809,30.89945,2.55686,0.00063083146,0.00088586664,0.001041852
t_481,29.641809999999992,-2.60671,0.0028280753,0.0018130565,0.0052963146
t_4810,30.89945,2.73633,0.000517556,0.00082243694,0.00083505444
t_4811,30.89945,2.91577,0.00044826427,0.0008054389,0.0007112252
t_4812,30.89945,3.09519,0.0004319724,0.000873019,0.00068173476
t_4813,30.89945,3.27457,0.00034195188,0.0007863721,0.0005230118
t_4814,30.89945,3.45393,0.0002914299,0.000759848,0.00043526402
t_4815,31.97743,-5.51858,0.0004199421,0.001170937,0.0006527029
t_4816,31.97743,-5.33972,0.00049822265,0.0012101899,0.0007939436
t_4817,31.97743,-5.16081,0.0005864299,0.0012319697,0.0009562555
t_4818,31.97743,-4.98185,0.0006935438,0.0012640007,0.0011562612
t_4819,31.97743,-4.80285,0.00082104106,0.0012980313,0.0013975818
t_482,29.596890000000002,-2.56184,0.0024875118,0.001612511,0.0045951
t_4820,31.97743,-4.62379,0.0009941518,0.0013875643,0.0017288105
t_4821,31.97743,-4.44469,0.0011813005,0.0014319001,0.0020912853
t_4822,31.97743,-4.26555,0.0013949025,0.0014593225,0.0025077653
t_4823,31.97743,-4.08636,0.00173074,0.0016260062,0.0031675564
t_4824,31.97743,-3.90713,0.0017770672,0.0014582135,0.0032437807
t_4825,31.79776000000001,-5.51858,0.0003736446,0.00093396637,0.0005744688
t_4826,31.79776000000001,-5.33972,0.0005073092,0.0012323709,0.00081016455
t_4827,31.79776000000001,-5.16081,0.0006354437,0.0014036868,0.001044541
t_4828,31.79776000000001,-4.98185,0.00069846195,0.0012598744,0.0011656042
t_4829,31.79776000000001,-4.80285,0.0008335456,0.0013117972,0.0014212487
t_483,29.55197000000001,-2.56184,0.0023775995,0.0015773941,0.0043829596
t_4830,31.79776000000001,-4.62379,0.0009437725,0.0012398561,0.0016333887
t_4831,31.79776000000001,-4.44469,0.0012546675,0.0015681311,0.002233786
t_4832,31.79776000000001,-4.26555,0.001442876,0.0015212779,0.0026019274
t_4833,31.79776000000001,-4.08636,0.0017254103,0.0015826785,0.0031562315
t_4834,31.79776000000001,-3.90713,0.0022022263,0.0018523061,0.0041004047
t_4835,31.6181,-5.51858,0.00037618176,0.00094285305,0.00057880423
t_4836,31.6181,-5.33972,0.00040178496,0.0008785386,0.0006271073
t_4837,31.6181,-5.16081,0.0005644827,0.0011284745,0.0009175051
t_4838,31.6181,-4.98185,0.00068111025,0.0011996253,0.0011339688
t_4839,31.6181,-4.80285,0.0008264809,0.0012872339,0.0014081247
t_484,29.641809999999992,-2.56184,0.0019769967,0.0012889275,0.0035425266
t_4840,31.6181,-4.62379,0.0012022033,0.0019199689,0.0021287026
t_4841,31.6181,-4.44469,0.0013010522,0.0016689268,0.0023241013
t_4842,31.6181,-4.26555,0.0014116346,0.0014558597,0.0025404203
t_4843,31.6181,-4.08636,0.0018515205,0.0017925279,0.003408359
t_4844,31.6181,-3.90713,0.0021118952,0.0017078827,0.003917428
t_4845,31.97743,-3.72787,0.0025052682,0.0018102459,0.004690615
t_4846,31.97743,-3.54857,0.0031493222,0.0020442489,0.005960998
t_4847,31.97743,-3.36923,0.0037122674,0.0021367713,0.0070422124
t_4848,31.97743,-3.27955,0.004408421,0.0024425676,0.008420341
t_4849,32.11216999999999,-3.27955,0.003914441,0.002165507,0.0074201697
t_485,29.55197000000001,-2.51697,0.002200933,0.0014404857,0.0040001106
t_4850,32.022339999999986,-3.27955,0.003956069,0.0021678181,0.007495485
t_4851,32.067260000000005,-3.27955,0.004015816,0.0022076636,0.0076232622
t_4852,32.022339999999986,-3.23471,0.0046407417,0.0025226115,0.008871775
t_4853,31.97743,-3.23471,0.0043313135,0.0022951197,0.008231786
t_4854,32.067260000000005,-3.23471,0.0051052165,0.0030484856,0.009833505
t_4855,31.6181,-3.72787,0.0024730847,0.0017700279,0.0046214443
t_4856,31.6181,-3.54857,0.0028752729,0.0018387297,0.005392481
t_4857,31.6181,-3.36923,0.0034705417,0.0019827809,0.0065321107
t_4858,31.707930000000005,-3.27955,0.0044425325,0.0023892696,0.00847585
t_4859,31.573180000000008,-3.27955,0.0043737106,0.0023463408,0.008335513
t_486,29.596890000000002,-2.51697,0.0026573841,0.0016898415,0.004935052
t_4860,31.66301999999999,-3.27955,0.0042437096,0.0022787817,0.00806742
t_4861,31.6181,-3.27955,0.00409307,0.002203466,0.0077580637
t_4862,31.6181,-3.23471,0.0048442977,0.0026008834,0.0092679085
t_4863,31.707930000000005,-3.23471,0.004549854,0.0023747352,0.008663921
t_4864,31.66301999999999,-3.23471,0.0042159786,0.0022103323,0.007977052
t_4865,31.79776000000001,-3.72787,0.0025901329,0.0018642773,0.0048604268
t_4866,31.79776000000001,-3.54857,0.0032852748,0.0021511877,0.0062343744
t_4867,31.79776000000001,-3.36923,0.003534904,0.002021387,0.0066674966
t_4868,31.752849999999995,-3.27955,0.0043147923,0.0023167806,0.008214599
t_4869,31.79776000000001,-3.27955,0.0040961565,0.0022094299,0.007766975
t_487,29.641809999999992,-2.51697,0.003779592,0.0025361006,0.0072295857
t_4870,31.752849999999995,-3.23471,0.0046743634,0.00244082,0.00892035
t_4871,31.79776000000001,-3.23471,0.004489412,0.00234989,0.0085427165
t_4872,31.79776000000001,-3.18986,0.0042278967,0.0021676675,0.0079658935
t_4873,31.752849999999995,-3.18986,0.004783087,0.002431369,0.009107631
t_4874,31.752849999999995,-3.14502,0.0049546,0.002453841,0.009419415
t_4875,31.84268,-3.27955,0.0045895297,0.002566097,0.00878244
t_4876,31.932510000000008,-3.27955,0.0039869533,0.0021686251,0.0075506065
t_4877,31.88758999999999,-3.27955,0.004460723,0.002451513,0.008520576
t_4878,31.88758999999999,-3.23471,0.00463966,0.0024470177,0.008856455
t_4879,31.932510000000008,-3.23471,0.004603108,0.002432157,0.008785206
t_488,29.596890000000002,-2.47209,0.0026162367,0.0016388849,0.00483552
t_4880,31.84268,-3.23471,0.0046061734,0.0024112875,0.008784671
t_4881,31.932510000000008,-3.18986,0.0044431104,0.0022874083,0.00842219
t_4882,31.88758999999999,-3.18986,0.004751351,0.002429138,0.009050822
t_4883,31.84268,-3.18986,0.0045313607,0.0023182235,0.008595738
t_4884,31.932510000000008,-3.14502,0.005306824,0.0027251616,0.010154773
t_4885,32.11216999999999,-3.23471,0.004036396,0.002175755,0.0076418826
t_4886,31.97743,-3.18986,0.00465035,0.0023951933,0.008852868
t_4887,32.022339999999986,-3.18986,0.0046028793,0.0023812559,0.008761072
t_4888,32.067260000000005,-3.18986,0.0048471754,0.0025728878,0.00926826
t_4889,32.11216999999999,-3.18986,0.004285057,0.0022470206,0.0081212185
t_489,29.641809999999992,-2.47209,0.0028864902,0.0017623012,0.0053787325
t_4890,32.11216999999999,-3.14502,0.004458639,0.0022777934,0.008442124
t_4891,32.022339999999986,-3.14502,0.0048585134,0.0024464885,0.009248652
t_4892,32.067260000000005,-3.14502,0.005405791,0.0029240442,0.010377627
t_4893,31.97743,-3.14502,0.005012251,0.002509384,0.009557257
t_4894,32.11216999999999,-3.10017,0.005068783,0.0025098594,0.009655386
t_4895,31.573180000000008,-3.23471,0.004674487,0.0024408523,0.008920587
t_4896,31.66301999999999,-3.18986,0.0050432305,0.0025969932,0.009639051
t_4897,31.6181,-3.18986,0.00539297,0.0029422904,0.010357062
t_4898,31.707930000000005,-3.18986,0.0046842746,0.0023824323,0.00890378
t_4899,31.573180000000008,-3.18986,0.0047286395,0.0024053908,0.008995981
t_49,29.821470000000005,-3.27955,0.0020617393,0.0016615284,0.003816579
t_490,29.55197000000001,-2.47209,0.0025407826,0.0016283188,0.0046973345
t_4900,31.573180000000008,-3.14502,0.0054390654,0.002778792,0.010411001
t_4901,31.66301999999999,-3.14502,0.0050589712,0.0024997224,0.009631381
t_4902,31.707930000000005,-3.14502,0.004728485,0.002346606,0.008953501
t_4903,31.6181,-3.14502,0.005257417,0.00260331,0.010037904
t_4904,31.66301999999999,-3.10017,0.005265556,0.0025347453,0.010009832
